,RNA_S_C1,RNA_S_C2,RNA_S_C3,RNA_R_C1,RNA_R_C2,RNA_R_C3,RNA_S_T1,RNA_S_T2,RNA_S_T3,RNA_R_T1,RNA_R_T2,RNA_R_T3
102724443,32.0209134063306,26.9216584100507,32.8374808850329,13.9919887296013,10.978208515004,17.903190038547,11.7233729386925,5.90504021020666,6.73236628319236,15.964797442787,13.4541703971422,15.6810016036437
105377918,76.8501921751935,84.6109264315879,78.3862446933042,224.948126498976,264.574825211596,247.28781240743,45.9916938364091,37.3985879979755,27.8912317446541,219.750741271304,185.475349046318,165.630579438486
57531,1087.79617257506,1046.09872679054,1098.4666992832,777.093527905552,867.278472685314,854.877324340618,713.322153423522,848.357443533024,786.725088521622,791.66613201585,744.784432698944,688.984007960093
389421,2558.01353954573,2716.20303601404,2725.51091345773,694.217902353298,843.126413952306,850.401526830981,1846.88213680325,1905.35964116002,1978.35392064667,557.828804765617,610.242728727522,528.253741522746
11149,604.737821759558,538.433168201014,588.956108776718,572.595231088301,544.519142344197,568.426283723866,488.774471751642,523.580231971657,543.398135714812,542.803113054759,542.971876741811,552.755306528439
154442,21.0423145241601,19.2297560071791,22.2447451156674,17.2209092056632,18.6629544755068,17.903190038547,23.446745877385,15.7467738938844,27.8912317446541,17.8430089066443,22.1032799381622,25.481627605921
64208,195.785013398707,185.567145469278,209.736168233436,245.397956180701,265.672646063096,297.640534390843,149.69845444792,217.502314409279,171.194456915463,266.706027867736,270.044420114069,228.354585853061
105377920,45.7441620090437,55.7662924208193,52.9636788468272,26.9076706338487,49.4019383175179,39.1632282093215,27.0539375508289,30.5093744194011,27.8912317446541,40.3815464729319,42.2845355338755,41.1626292095646
5550,1367.75044407041,1328.77614009607,1402.47821586398,1479.92188486168,1417.28671928701,1436.73100059339,970.334560156396,1071.76479815251,1040.63147405916,1351.37314824532,1195.49914100321,1248.59975269013
639,10.0637156419896,5.76892680215372,9.53346219242889,0,0,0,18.0359583672193,19.6834673673555,32.7000648040772,0.939105731928648,0,0
9474,370.527712273254,348.058583729941,365.449384043108,430.52273014158,499.508487432681,462.126092869994,267.833981753206,300.172877352172,290.453516789156,456.405385717323,482.428109954671,401.825666093369
202,21.957197764341,22.1142194082559,25.422565846477,11.8393750788934,20.8585961785076,15.6652912837286,8.11618126524867,10.8259070520455,10.5794327307309,14.0865859789297,11.5321460546933,15.6810016036437
84816,213.167794962144,216.334755080765,233.04018692604,154.988182850969,183.336082200566,192.45929291438,197.493744121051,226.359874724589,206.779821555194,158.708868695942,201.812555957133,180.331518441902
55278,483.973234055683,463.437119773016,485.147298236937,478.956537282508,528.051829571691,598.637916913914,352.602986079137,400.558560925685,427.986142288657,449.831645593822,482.428109954671,422.406980698151
100133941,7.319065921447,14.4223170053843,10.5927357693654,1.07630682535395,2.1956417030008,0,11.7233729386925,15.7467738938844,11.5411993426155,2.81731719578594,4.80506085612222,1.96012520045546
51250,131.743186586046,120.185975044869,122.875734924639,79.6467050761923,88.9234889715322,97.3485958345992,133.466091917423,130.895057992914,140.417925335155,122.083745150724,137.424740485095,112.707199026189
57673,607.482471480101,600.929875224346,596.371023815274,732.96494806604,686.138032187749,636.682195745827,506.810430118861,431.067935345086,409.71257666285,565.341650621046,509.336450748955,544.914805726617
57107,116.190171502971,120.185975044869,120.757187770766,165.751251104508,129.542860477047,143.225520308376,95.5905793462621,122.037497677604,110.603160366732,140.865859789297,147.995874368564,133.288513630971
55084,110.700872061886,135.569779850612,126.053555655449,335.807729510432,281.042137984102,294.283686258616,88.3761959993744,81.6863895745255,82.7119286220776,212.237895415874,206.617616813255,249.915963058071
11231,1009.1162139195,974.948629563979,1079.39977489834,923.471256153689,891.430531418323,1016.00603468754,649.294501219894,737.145852907465,706.898459735198,898.724185455716,851.456783704857,895.777216608144
28962,179.317115075451,184.605657668919,189.609970271641,154.988182850969,165.77094857656,180.150849762879,133.466091917423,131.879231361282,163.500324020386,193.455780777301,217.188750696724,165.630579438486
7101,16.4678983232557,21.152731607897,15.8891036540482,0,0,0,12.6251708570535,25.5885075775622,20.1970988495771,0,0,0
8724,781.310287114467,781.689581691829,843.181767241489,642.555174736308,753.105104129273,870.542615624347,676.348438770722,771.591920800337,833.851652503968,791.66613201585,808.211235999757,725.246324168519
246269,45.7441620090437,52.8818290197424,44.4894902313348,37.6707388873882,27.4455212875099,41.4011269641399,28.8575333875508,34.4460678928722,44.2412641466927,29.1122776897881,26.9083407942844,33.3221284077428
2309,339.421682107105,340.36668132707,335.789723888884,216.337671896144,216.270707745578,234.979369255929,309.31668599781,321.824691456263,296.224116460464,219.750741271304,195.085470758562,238.155211855338
84071,27.4464972054262,17.3067804064612,14.8298300771116,17.2209092056632,8.78256681200318,11.1894937740919,18.0359583672193,21.6518141040911,29.8147649684233,12.2083745150724,16.3372069108155,20.5813146047823
27244,184.806414516537,187.490121069996,192.787791002451,71.0362504733607,72.4561761990263,69.3748613993695,203.806329549578,245.059168723576,237.556353135502,96.7278903886507,100.906277978567,90.1657592209511
285753,118.019937983333,114.417048242715,106.986631270591,113.012216662165,108.684264298539,116.370735250555,69.4384397137942,74.7971759959511,86.5589950696161,100.484313316365,128.775630944075,114.667324226644
101927538,1.82976648036175,3.84595120143581,2.11854715387309,2.1526136507079,0,3.35684813222756,9.91977710197059,7.87338694694222,4.80883305942312,5.63463439157189,11.5321460546933,4.90031300113865
8763,1361.34626138914,1413.38706652766,1461.79753617243,1245.28699693452,1671.98115683511,1583.313369034,1135.36357921645,1121.95763993927,1189.70529890128,1811.53495689036,1950.85470758562,1588.68147496915
285755,23.7869642447027,34.6135608129223,28.6003865772867,38.7470457127422,49.4019383175179,41.4011269641399,34.2683208977166,36.4144146296077,33.6618314159618,35.6860178132886,33.6354259928555,39.2025040091092
6610,108.871105581524,99.0332434369722,85.80115973186,176.514319358048,209.683782636576,165.60450785656,114.528335631842,130.895057992914,124.067892933116,188.760252117658,164.33308127938,175.431205440763
64780,74.1055424546508,83.649438631229,81.5640654241139,107.630682535395,111.977726853041,125.322330269829,124.448112733813,71.8446558908477,91.3678281290392,123.961956614582,113.399436204484,152.889765635526
9841,278.124505014986,272.101047501584,267.996214964946,274.458240465257,288.726883944605,268.547850578205,222.744085835158,222.423181251118,253.906385537541,317.417737391883,305.601870449373,281.277966265358
9896,59.4674106117569,44.2284388165119,43.4302166543983,39.8233525380961,52.6954008720191,60.423266380096,50.5006834282139,31.4935477877689,35.5853646397311,43.1988636687178,40.3625111914266,42.1426918097923
8936,287.273337416795,288.446340107686,324.137714542582,203.421989991897,240.422766478587,227.146723614065,270.539375508289,226.359874724589,240.441652971156,223.507164199018,235.447981949989,208.753333848506
51362,249.763124569379,269.216584100507,258.462752772517,228.177046975037,241.520587330088,240.574116142975,183.064977427276,204.708060620498,226.015153792887,269.523345063522,244.097091491009,244.035587456705
23097,111.615755302067,99.9947312373312,84.7418861549235,83.9519323776081,82.3365638625298,108.538089608691,67.6348438770722,73.8130026275833,70.2089626675775,94.8496789247935,98.0232414648933,73.5046950170797
262,1096.03012173669,1187.43743344331,1075.16268059059,975.133983770679,1220.77678686844,1176.01579565705,769.233624361902,869.025084268747,896.366482276469,1234.92403748617,1268.53606601627,1011.42460343502
112495,464.760686011884,474.974973377323,456.54691165965,287.373922369505,364.476522698132,368.134345167622,563.623698975602,608.219141651286,570.327600847582,415.084733512462,417.079282311409,377.324101087676
84154,395.229559758138,388.441071345017,466.080373852079,395.0046049049,442.42180315466,454.293447228129,357.111975670941,395.637694083846,384.706644753849,435.745059614893,449.75369613304,457.689234306349
117247,61.2971770921186,76.9190240287163,69.9120560778119,50.5864207916356,68.0648927930247,60.423266380096,47.795289673131,34.4460678928722,29.8147649684233,66.676506966934,76.8809736979555,60.7638812141192
91749,236.039875966666,254.794267095123,209.736168233436,218.490285546852,199.803394973072,192.45929291438,150.600252366281,149.594351991902,168.309157079809,185.003829189944,207.57862898448,195.032457445318
5980,724.587526223253,747.076020878907,744.66932458639,995.583813452404,1057.20147999488,1115.59252927696,406.710861180794,454.688096185913,473.189173047235,842.377841539997,876.443100156693,809.531707788104
643749,16.4678983232557,14.4223170053843,25.422565846477,20.449829681725,32.9346255450119,19.0221394159562,27.9557354691899,23.6201608408266,36.5471312516157,26.2949604940021,19.2202434244889,17.6411268040991
10758,27.4464972054262,23.0757072086149,22.2447451156674,31.2128979352645,32.9346255450119,32.4495319448664,18.9377562855802,21.6518141040911,16.3500324020386,20.6603261024303,31.7134016504066,32.3420658075151
2534,36.595329607235,32.6905852122044,39.1931223466521,4.3052273014158,5.48910425750199,6.71369626445512,28.8575333875508,28.5410276826655,24.0441652971156,3.75642292771459,2.88303651367333,0
51175,123.509237424418,127.877877447741,137.705565001751,64.578409521237,64.7714302385235,68.2559120219603,128.957102325618,169.277819359258,166.38562385604,81.7021986777924,80.7250223828533,84.2853836195847
619208,4.57441620090437,9.61487800358953,8.47418861549235,2.1526136507079,1.0978208515004,3.35684813222756,9.91977710197059,10.8259070520455,5.77059967130774,4.69552865964324,0,0.980062600227729
442247,21.0423145241601,25.9601706096917,31.7782073080963,0,0,0,18.9377562855802,16.7309472622522,32.7000648040772,0,0,0
4082,29.276263685788,36.5365364136402,29.6596601542232,0,0,0,20.7413521223022,33.4618945245044,26.9294651327695,0,0.961012171224444,0
3066,1315.6020993801,1305.70043288746,1484.0422812881,1204.38733757107,1202.11383239294,1319.24131596543,1237.26674399124,1338.47578098018,1392.63805400893,1253.70615212475,1340.6119788581,1176.07512027327
728402,103.381806140439,91.3413410341006,104.868084116718,136.690966819952,116.369010259042,124.20338089242,156.912837794808,122.037497677604,147.150291618347,106.118947707937,123.009557916729,133.288513630971
221294,176.572465354909,142.300194453125,122.875734924639,198.040455865127,215.172886894078,231.622521123701,129.858900243979,115.14828409903,109.641393754847,193.455780777301,200.851543785909,179.351455841674
1300,31.1060301661497,25.9601706096917,27.5411130003501,25.8313638084948,34.0324463965123,43.6390257189583,23.446745877385,19.6834673673555,27.8912317446541,44.1379694006465,37.4794746777533,44.1028170102478
23270,113.445521782428,130.762340848818,122.875734924639,47.3575003155738,47.2062966145171,57.0664182478685,122.644516897091,116.132457467398,122.144359709347,64.7982955030767,80.7250223828533,72.5246324168519
29940,307.400768700774,314.406510717378,326.256261696455,90.4097733297318,88.9234889715322,99.5864945894175,289.477131793869,329.698078403205,270.256417939579,89.2150445332216,78.8029980404044,78.4050080182183
112267965,6.40418268126612,2.88446340107686,6.35564146161926,4.3052273014158,6.58692510900239,7.8326456418643,26.1521396324679,20.6676407357233,26.9294651327695,20.6603261024303,30.7523894791822,13.7208764031882
7259,593.759222877388,596.122436222551,655.690344123721,506.94051474171,478.649891254173,463.245042247403,762.019241015014,746.003413222775,738.636757927391,529.655632807757,521.829608974873,561.575869930489
100287467,12.8083653625322,14.4223170053843,12.7112829232385,1.07630682535395,6.58692510900239,4.47579750963674,27.9557354691899,27.5568543142978,19.2353322376925,1.8782114638573,3.84404868489778,0
51389,301.911469259689,339.405193526711,333.671176735011,299.213297448398,285.433421390103,305.473180032708,284.968142202064,315.919651246056,355.853646397311,308.965785804525,354.61349118182,286.178279266497
345895,13.7232486027131,3.84595120143581,12.7112829232385,7.53414777747765,9.88038766350358,8.95159501927349,12.6251708570535,10.8259070520455,12.5029659545001,8.45195158735783,6.72708519857111,8.82056340204956
221302,120.764587703875,113.455560442357,110.164452001401,53.8153412676975,63.6736093870231,62.6611651349144,101.001366856428,131.879231361282,127.914959380655,73.2502470904345,73.0369250130577,72.5246324168519
3841,112.530638542248,128.8393652481,131.349923540131,67.8073299972989,95.5104140805346,91.7538489475532,82.0636105708476,89.5597765214677,94.2531279646931,94.8496789247935,76.8809736979555,100.946447823456
285761,101.552039660077,93.2643166348185,118.638640616893,123.775284915704,153.694919210056,126.441279647238,64.0276522036284,69.8763091541122,74.056029115116,120.205533686867,97.0622292936688,120.547699828011
57120,469.335102212789,468.24455877481,441.717081582539,367.020627445697,421.563206976153,427.438662170309,342.683208977166,373.001706611387,368.356612351811,451.70985705768,444.948635276918,409.666166895191
116150,702.630328458912,731.692216073164,749.965692471073,652.241936164494,722.366120287262,719.484449674106,526.649984322802,561.962993338001,611.68356515862,751.284585542918,820.704394225675,700.744759162826
387119,119.849704463695,104.802170239126,115.460819886083,81.7993187269002,75.7496387535275,62.6611651349144,45.9916938364091,61.0187488388022,64.4383629962698,51.6508152560756,49.9726329036711,40.1825666093369
254394,180.231998315632,212.488803879329,181.135781656149,200.193069515835,256.890079251093,203.648786688472,133.466091917423,127.942537887811,149.073824842117,183.125617726086,188.358385559991,157.790078636664
25842,194.870130158526,193.25904787215,179.017234502276,154.988182850969,177.846977943064,200.291938556244,180.359583672193,198.803020410291,186.582722705617,222.56805846709,218.149762867949,158.770141236892
79632,7.319065921447,12.4993414046664,19.0669243848578,38.7470457127422,37.3259089510135,41.4011269641399,8.11618126524867,15.7467738938844,11.5411993426155,36.6251235452173,25.94732862306,25.481627605921
221322,409.867691601032,387.479583544658,394.049770620394,438.056877919058,462.182578481668,513.597764230816,193.886552447607,221.43900788275,205.818054943309,273.279767991237,325.783126045086,281.277966265358
2697,6618.26535946845,6876.56074816724,6858.79641066412,9071.11392408309,10028.5934784561,9649.81943077682,4950.87057180169,5381.459978235,5444.56078987885,9108.38649397596,9293.9487079116,8485.38199277168
105377979,107.041339101162,130.762340848818,123.935008501576,6.4578409521237,14.2716710695052,16.7842406611378,65.8312480403503,70.8604825224799,69.2471960556929,16.9039031747157,11.5321460546933,11.7607512027327
105377978,10.9785988821705,5.76892680215372,13.7705565001751,0,0,0,4.50898959180482,9.84173368367777,4.80883305942312,0.939105731928648,0,0
3298,327.528199984753,349.981559330659,372.864299081663,1040.78870011727,1147.22278981792,1172.65894752483,250.699821304348,271.631849669506,298.147649684233,873.368330693643,989.842536361177,756.608327375807
57515,374.187245233978,406.709339551837,404.64250638976,639.326254260246,750.909462426272,706.057057145196,294.887919304035,350.365719138929,333.733014323964,733.441576636274,757.277590924862,725.246324168519
5570,3.6595329607235,2.88446340107686,0,23.6787501577869,24.1520587330088,17.903190038547,0,1.96834673673555,1.92353322376925,26.2949604940021,14.4151825683667,21.56137720501
10924,2.74464972054262,1.92297560071791,0,8.6104546028316,14.2716710695052,17.903190038547,1.80359583672193,7.87338694694222,3.84706644753849,17.8430089066443,9.61012171224444,8.82056340204956
154214,53.0632279304907,78.8419996294342,73.0898768086215,5.38153412676975,5.48910425750199,1.11894937740919,41.4827042446043,45.2719749449177,51.9353970417697,2.81731719578594,4.80506085612222,2.94018780068319
51020,236.954759206847,229.79558428579,242.573649118468,140.996194121367,166.86876942806,181.269799140288,229.958469182046,269.663502932771,292.377050012926,167.160820283299,171.060166477951,159.75020383712
135112,88.7436742975448,63.4581948236909,84.7418861549235,48.4338071409277,65.8692510900239,35.8063800770939,52.3042792649359,56.0978819969633,59.6295299368467,44.1379694006465,43.2455477051,31.3620032072873
135114,73.19065921447,78.8419996294342,84.7418861549235,66.7310231719449,81.2387430110294,87.2780514379165,63.1258542852674,70.8604825224799,80.7883953983084,95.7887846567221,101.867290149791,83.305321019357
60487,313.80495138204,267.293608499789,295.537327965296,179.74323983411,203.096857527574,205.88668544329,216.431500406631,254.900902407254,247.174019254348,215.994318343589,212.383689840602,189.152081843952
101928096,34.7655631268732,29.8061218111276,30.7189337311598,5.38153412676975,6.58692510900239,13.4273925289102,21.6431500406631,20.6676407357233,17.3117990139232,22.5385375662876,11.5321460546933,12.7408138029605
387103,93.3180904984492,105.763658039485,85.80115973186,65.6547163465909,90.0213098230326,74.9696082864155,109.117548121677,99.4015102051455,102.909027471655,72.3111413585059,57.6607302734666,83.305321019357
81847,229.6356932854,189.413096670714,229.86236619523,143.148807772075,162.477486022059,164.48555847915,169.538008651861,197.818847041923,217.359254285925,240.411067373734,212.383689840602,194.05239484509
55862,299.166819539146,304.791632713788,292.359507234486,269.076706338487,322.759330341117,344.636408242029,281.36095052862,307.062090930746,323.153581593233,339.956274958171,329.627174729984,319.50040767424
105377994,9.14883240180875,13.4608292050253,5.29636788468272,10.7630682535395,7.68474596050279,5.59474688704593,4.50898959180482,3.93669347347111,8.65589950696161,8.45195158735783,8.64910954101999,5.88037560136637
84456,9.14883240180875,14.4223170053843,11.652009346302,32.2892047606185,40.6193715055147,42.5200763415491,15.3305646121364,3.93669347347111,7.69413289507699,26.2949604940021,25.94732862306,29.4018780068319
2037,932.266021744311,970.141190562184,1010.54699239746,635.02102695883,545.616963195698,605.35161317837,810.716328606506,769.623574063602,840.584018787161,457.344491449252,506.453414235282,507.672426917964
9465,37.5102128474159,53.8433168201014,46.6080373852079,23.6787501577869,42.8150132085155,17.903190038547,40.5809063262433,33.4618945245044,33.6618314159618,27.2340662259308,26.9083407942844,22.5414398052378
9439,199.444546359431,205.758389276816,217.151083271991,191.582614913003,225.053274557582,187.983495404743,147.894858611198,178.135379674568,185.620956093732,206.603261024303,206.617616813255,158.770141236892
1490,349.485397749094,399.978924949325,347.441733235186,2.1526136507079,3.29346255450119,3.35684813222756,340.879613140444,440.909669028764,407.78904343908,3.75642292771459,2.88303651367333,1.96012520045546
8417,204.018962560335,224.988145283995,205.499073925689,90.4097733297318,113.075547704541,113.013887118328,142.484071101032,154.515218833741,165.423857244155,120.205533686867,124.931582259178,105.846760824595
116843,204.933845800516,216.334755080765,191.728517425514,115.164830312873,133.934143883049,154.415014082468,191.181158692524,186.00876662151,211.588654614617,129.596591006153,123.009557916729,130.348325830288
6206,4908.34858357039,5024.73524467589,4499.79415482644,3012.58280416571,3316.5167923827,3107.32242106531,5583.93271049108,7007.31438277857,6151.45924961405,3753.60561051881,3586.49742300962,3523.32504781869
594837,18.2976648036175,16.3452926061022,9.53346219242889,8.6104546028316,13.1738502180048,8.95159501927349,22.5449479590241,32.4777211561366,30.7765315803079,15.964797442787,10.5711338834689,10.780688602505
594838,12.8083653625322,10.5763658039485,12.7112829232385,11.8393750788934,12.0760293665044,8.95159501927349,16.2323625304973,23.6201608408266,22.1206320733463,7.51284585542918,12.4931582259178,15.6810016036437
594839,27.4464972054262,28.8446340107686,12.7112829232385,16.1446023803092,18.6629544755068,22.3789875481837,21.6431500406631,29.5252010510333,33.6618314159618,16.9039031747157,18.2592312532644,20.5813146047823
105378008,13.7232486027131,13.4608292050253,10.5927357693654,0,0,0,6.31258542852674,16.7309472622522,9.61766611884623,0,0,0
2070,1311.02768317919,1318.19977429213,1310.3214146705,0,0,0,642.981915791367,676.127104068663,674.198394931121,0,0.961012171224444,0
100507308,49.4036949697672,54.8048046204604,48.726584539081,0,0,0,23.446745877385,16.7309472622522,18.2735656258078,0,0,0
9519,216.827327922867,191.336072271432,192.787791002451,97.9439211072094,116.369010259042,95.1106970797808,153.305646121364,161.404432412315,189.468022541271,108.936264903723,124.931582259178,95.0660722220897
154091,15.5530150830749,14.4223170053843,13.7705565001751,2.1526136507079,2.1956417030008,4.47579750963674,10.8215750203316,12.7942537887811,10.5794327307309,3.75642292771459,3.84404868489778,4.90031300113865
10767,539.781111706716,562.470363209988,594.252476661401,529.542958074143,514.877979353687,542.690448043455,423.845021629653,504.88093797267,499.15687156812,460.161808645038,497.804304694262,483.17086191227
54806,223.231510604133,240.371950089738,217.151083271991,328.273581732955,386.43293972814,391.632282093215,140.68047526431,173.214512832729,170.232690303578,330.565217638884,367.106649407738,312.639969472646
113115,66.7864765332039,62.496707023332,48.726584539081,94.7150006311476,94.4125932290342,82.8022539282798,64.9294501219893,69.8763091541122,77.9030955626545,87.3368330693643,90.3351440950977,98.9863226230006
9774,2890.11615573138,2879.65596207507,3007.27768492285,2721.97996132014,2817.00830495002,3043.54230655299,2366.31773777917,2384.65207155512,2490.01375816929,2822.95183017752,3001.24101073394,2790.23822284834
4217,57.6376441313951,58.6507558218962,46.6080373852079,151.759262374907,165.77094857656,174.556102875833,31.5629271426337,27.5568543142978,29.8147649684233,93.9105731928648,99.9452658073422,98.9863226230006
5191,40.2548625679585,27.8831462104097,31.7782073080963,24.7550569831408,32.9346255450119,38.0442788319123,43.2863000813262,35.43024126124,27.8912317446541,31.929594885574,48.0506085612222,48.0230674111587
3459,53.9781111706716,65.3811704244088,58.2600467315099,78.5703982508383,90.0213098230326,82.8022539282798,52.3042792649359,54.1295352602277,59.6295299368467,91.0932559970789,78.8029980404044,77.4249454179906
7128,25.6167307250645,25.9601706096917,24.3632922695405,13.9919887296013,6.58692510900239,8.95159501927349,36.0719167344385,37.3985879979755,23.082398685231,12.2083745150724,14.4151825683667,20.5813146047823
64065,1.82976648036175,0,0,458.506707600783,577.453767889209,621.016904462098,0.901797918360963,0,4.80883305942312,663.947752473554,630.423984323235,563.535995130944
57221,0,0.961487800358954,1.05927357693654,29.0602842845566,34.0324463965123,42.5200763415491,0,0.984173368367777,0,20.6603261024303,28.8303651367333,33.3221284077428
23593,86.9139078171831,86.5339020323058,75.2084239624946,195.887842214419,199.803394973072,205.88668544329,102.80496269315,110.227417257191,118.297293261809,244.167490301448,246.980128004682,212.673584249417
57224,31.1060301661497,30.7676096114865,23.304018692604,138.84358047066,106.488622595539,116.370735250555,19.8395542039412,16.7309472622522,15.388265790154,63.8591897711481,86.4910954101999,78.4050080182183
25901,20.1274312839792,18.2682682068201,30.7189337311598,22.6024433324329,20.8585961785076,40.2821775867307,24.348543795746,32.4777211561366,24.0441652971156,35.6860178132886,30.7523894791822,30.3819406070596
85021,430.910006125192,434.592485762247,403.583232812823,615.647504102459,611.486214285722,633.325347613599,372.442540283078,397.606040820582,367.394845739926,521.2036812204,543.932888913035,518.453115520469
58527,95.147856978811,73.0730728272805,73.0898768086215,250.77949030747,271.161750320598,281.975243107115,91.0815897544573,112.195763993927,105.794327307309,300.513834217167,364.223612894064,282.258028865586
51696,10.0637156419896,19.2297560071791,13.7705565001751,419.75966188804,457.791295075666,433.033409057355,14.4287666937754,11.8100804204133,15.388265790154,358.738389596744,386.326892832226,416.526605096785
10370,51.233461450129,56.7277802211783,69.9120560778119,1914.74984230468,1911.30610246219,1812.69799140288,101.903164774789,93.4964699949388,104.832560695424,1899.81089569165,1936.43952501725,1760.192430009
100507477,2.74464972054262,0,0,54.8916480930514,69.1627136445251,82.8022539282798,0,0.984173368367777,1.92353322376925,55.4072381837902,55.7387059310177,58.8037560136637
105378027,0,0,0,66.7310231719449,65.8692510900239,69.3748613993695,0,0,0,30.0513834217167,25.94732862306,25.481627605921
105378026,0,0,0,13.9919887296013,28.5433421390103,17.903190038547,0,0,0,12.2083745150724,18.2592312532644,18.6211894043269
51534,386.080727356329,395.17148594753,362.271563312298,370.249547921759,535.736575532194,521.430409872681,294.887919304035,372.01753324302,345.27421366658,485.517663407111,427.650416194877,436.127857101339
57211,54.8929944108525,49.0358778183066,68.8527825008753,179.74323983411,186.629544755068,195.816141046608,23.446745877385,29.5252010510333,33.6618314159618,178.430089066443,187.397373388767,160.730266437348
3097,10.9785988821705,7.69190240287163,7.41491503855581,31.2128979352645,20.8585961785076,29.0926838126388,4.50898959180482,5.90504021020666,5.77059967130774,17.8430089066443,16.3372069108155,19.6012520045546
51390,51.233461450129,36.5365364136402,33.8967544619694,34.4418184113264,50.4997591690183,31.3305825674572,36.9737146527995,30.5093744194011,38.4706644753849,32.8687006175027,46.1285842187733,39.2025040091092
134637,195.785013398707,174.029291864971,166.305951579037,153.911876025615,143.814531546552,163.366609101741,141.582273182671,166.325299254154,142.341458558924,165.282608819442,185.475349046318,150.92964043507
8504,66.7864765332039,68.2656338254857,60.378593885383,53.8153412676975,82.3365638625298,72.7317095315971,59.5186626118236,75.7813493643188,67.3236628319236,77.0066700181491,52.8556694173444,55.8635682129806
2519,224.146393844314,248.06385249261,241.514375541532,162.522330628446,163.575306873559,139.868672176148,197.493744121051,211.597274199072,215.435721062156,166.221714551371,162.411056936931,141.129014432793
285740,4.57441620090437,0.961487800358954,2.11854715387309,11.8393750788934,12.0760293665044,11.1894937740919,3.60719167344385,1.96834673673555,4.80883305942312,11.2692687831438,10.5711338834689,10.780688602505
9749,447.377904448448,476.897948978041,452.309817351904,379.936309349944,391.922043985642,418.487067151035,291.280727630591,305.093744194011,327.000648040772,336.199852030456,300.796809593251,304.799468670824
84946,454.696970369895,503.819607388092,507.392043352604,464.964548552906,474.258607848172,516.954612363044,449.997161262121,476.339910290004,515.506903970158,466.735548768538,480.506085612222,461.60948470726
5325,131.743186586046,135.569779850612,149.357574348053,273.381933639903,301.900734162609,299.878433145662,129.858900243979,88.5756031530999,131.762025828193,341.834486422028,320.01705301774,313.620032072873
57061,10.0637156419896,13.4608292050253,7.41491503855581,26.9076706338487,27.4455212875099,27.9737344352296,12.6251708570535,24.6043342091944,18.2735656258078,30.9904891536454,31.7134016504066,28.4218154066041
83443,336.677032386562,313.445022917019,318.8413466579,368.096934271051,332.639718004621,336.803762600165,428.354011221457,426.147068503247,424.139075841119,416.023839244391,370.950698092635,369.483600285854
7402,396.144442998319,381.710656742505,356.975195427615,117.317443963581,121.858114516544,117.489684627965,204.708127467939,213.565620935808,221.206320733463,65.7374012350054,82.6470467253022,83.305321019357
7957,33.8506798866924,41.343975415435,38.1338487697156,12.9156819042474,10.978208515004,25.7358356804113,35.1701188160776,38.3827613663433,30.7765315803079,20.6603261024303,23.0642921093867,10.780688602505
100507557,17.3827815634366,24.0371950089738,23.304018692604,23.6787501577869,28.5433421390103,17.903190038547,12.6251708570535,9.84173368367777,16.3500324020386,20.6603261024303,25.94732862306,15.6810016036437
84085,438.229072046639,440.361412564401,461.843279544333,361.639093318927,376.552552064636,365.896446412804,467.131321710979,565.899686811472,546.283435550466,508.995306705327,517.985560289975,455.729109105894
257218,379.676544675063,346.135608129223,354.856648273742,303.518524749814,333.737538856121,311.067926919754,237.172852528933,257.853422512358,253.906385537541,305.209362876811,295.991748737129,291.078592267635
10981,53.9781111706716,64.4196826240499,63.5564146161926,120.546364439642,135.031964734549,107.419140231282,64.9294501219893,69.8763091541122,64.4383629962698,128.657485274225,129.7366431153,129.36826323006
729176,44.8292787688629,44.2284388165119,37.074575192779,26.9076706338487,40.6193715055147,29.0926838126388,26.1521396324679,25.5885075775622,25.9676985208848,44.1379694006465,41.3235233626511,31.3620032072873
729178,3.6595329607235,7.69190240287163,7.41491503855581,13.9919887296013,12.0760293665044,7.8326456418643,8.11618126524867,9.84173368367777,7.69413289507699,11.2692687831438,9.61012171224444,9.80062600227729
134957,169.253399433462,172.106316264253,161.009583694355,245.397956180701,260.183541805594,296.521585013434,89.2779939177353,111.211590625559,100.985494247885,225.385375662876,235.447981949989,237.17514925511
23328,130.828303345865,123.070438445946,113.34227273221,153.911876025615,152.597098358555,143.225520308376,83.8672064075696,68.8921357857444,62.5148297725005,103.301630512151,94.1791927799955,106.826823424822
10090,9.14883240180875,5.76892680215372,2.11854715387309,23.6787501577869,23.0542378815084,11.1894937740919,3.60719167344385,1.96834673673555,2.88529983565387,10.3301630512151,19.2202434244889,14.7009390034159
23118,671.524298292762,679.77187485378,693.824192893436,461.735628076845,484.138995511675,490.099827305223,505.9086322005,554.089606391058,520.315737029581,396.302618873889,439.182562249571,387.124727089953
85313,297.337053058784,314.406510717378,345.323186081313,227.100740149683,240.422766478587,292.045787503797,276.851960936816,307.062090930746,284.682917117849,232.898221518305,253.707213203253,243.055524856477
116254,107.041339101162,113.455560442357,105.927357693654,140.996194121367,132.836323031548,154.415014082468,89.2779939177353,90.5439498898355,96.1766611884623,137.109436861583,123.009557916729,143.089139633248
645958,8.23394916162787,11.5378536043074,8.47418861549235,7.53414777747765,8.78256681200318,7.8326456418643,12.6251708570535,14.7626005255167,7.69413289507699,9.39105731928648,9.61012171224444,14.7009390034159
