,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
400823,4.83321117900075,3.12183577612061,0.899997767714068,3.46871502142706,0.000522953856995571,0.00179738177529242
149111,16.3298097336711,1.22416682557384,0.453389081072285,2.70003596619184,0.00693319803979549,0.0177031975237416
57165,4.96379363966983,1.89842077202904,0.724810791616326,2.61919495955016,0.00881375596617856,0.0218980820030234
92815,468.85048698306,-1.08598056937903,0.104322606334737,-10.4098297342617,2.2362124879842e-25,8.39265202678551e-24
128312,891.598213443723,-1.18086540466984,0.0944795801697103,-12.4986309480704,7.59479421173596e-36,5.64112078856639e-34
112268256,22.3318235116066,-1.36293085215365,0.351121155020597,-3.88165404637523,0.0001037483995535,0.000417279098860548
105379283,105.534554475397,1.66495780473678,0.161399109157638,10.3157806348895,5.97933954730805e-25,2.19308338107051e-23
677802,14.3180481162322,1.29840614109278,0.417990649230232,3.10630427614568,0.00189441671915049,0.00562557470698552
112268258,8.95270302704085,1.52983592035435,0.519776482890766,2.94325728598971,0.00324778379904275,0.00910384620252755
107985725,11.7575202241078,-2.36984330795168,0.568250075548988,-4.17042321668355,3.04034483402976e-05,0.000136327470037434
105373269,25.7292484382841,-1.30997675408144,0.536789597729481,-2.44039146738759,0.014671353733273,0.0341210364827802
107985599,80.0790034411308,-1.79601182763531,0.352610373099559,-5.09347417050662,3.51560965749545e-07,2.22017440910207e-06
400812,9.27501582113903,1.352562854403,0.528119896801216,2.56109050727947,0.0104344168955213,0.0254159946115937
102724562,9.5116294606061,1.62570053925003,0.503861502476379,3.22648293481449,0.00125321704973524,0.003917434243159
285016,9.19943331411236,2.21396647081887,0.53492707478656,4.13881924316929,3.49097852383029e-05,0.000154697580516813
107985840,10.6261937118563,-1.62728103200769,0.462099586962408,-3.52149423613328,0.000429121996325487,0.00150697797799605
3398,1331.11953262424,1.20785803874716,0.065165337287527,18.5352840792916,1.07222052744667e-76,4.53191876267459e-74
101929643,10.7487538578229,1.06232169702888,0.450230040009463,2.35950870138863,0.0182991517134486,0.0413290764907303
100302743,22.7308208847849,1.55842785776792,0.348937150910835,4.4662136252902,7.96161125909046e-06,3.99588699664614e-05
105373449,20.3013294254201,-1.00634603490496,0.382427981968393,-2.6314654846259,0.00850175023535201,0.0212532815341988
388,1169.49593320558,1.77666396641136,0.0671475608125154,26.4590991081871,2.86717353722153e-154,5.65534051475073e-151
101929272,13.1663907681987,-1.98462750228213,0.548535319535571,-3.61804870461661,0.000296832545512911,0.00108111845464612
165082,39.8704244950753,1.15217284658066,0.25304283829577,4.55327190581832,5.28179340989716e-06,2.75285955996754e-05
64838,29.7361951552665,1.17737379598857,0.458461729398086,2.56809613647434,0.0102258791883705,0.0249800202768615
100302650,8.01179775969614,1.25054568567145,0.541895300566384,2.30772565173456,0.0210144004061335,0.0464607113847449
109616960,16.3163472978711,1.16999652686358,0.462391268574593,2.53031708507453,0.0113959487124011,0.0274716025994764
105374454,8.2304826409853,3.18315614273565,0.94891877857116,3.35450853605059,0.00079506100116498,0.00261592640859634
107985871,15.6223575210948,-1.24464158504969,0.54454097867061,-2.28567111347292,0.0222735064090498,0.0487937697002
100128590,9.61601635199429,-1.45757452138404,0.514795385931957,-2.83136671620575,0.0046349546358914,0.0124327160314814
105374473,7.63100066549826,-1.44992312560539,0.556775774291435,-2.60414190515131,0.00921046131166026,0.0227806598704288
105374497,21.0247568155213,-1.21802163918483,0.334422083207284,-3.64216868546287,0.000270350814411524,0.000992404395664471
101929700,4.84109678200689,-2.32727873405968,0.860879243918345,-2.70337419620773,0.00686394255051721,0.0175523924167072
102723824,11.0840730975489,1.85357833717877,0.492954508026961,3.76014075740513,0.000169817779519735,0.000653927380050832
100506142,16.455675212863,-1.28962404926049,0.40748816551973,-3.16481350474472,0.00155182382450885,0.00474362956383982
105374584,7.00011502161587,1.57030364988026,0.589405087187602,2.66421801239127,0.00771675334759551,0.0194537081034337
285051,7.00440640164094,6.29842268779315,1.26301053359119,4.98683306297096,6.13770542443431e-07,3.73011115010469e-06
100506235,13.9726403160159,1.95791567035832,0.48376644963449,4.04723327100842,5.18265862206778e-05,0.000222550933379166
105374590,4.06536304410505,3.83148574674885,1.18898024248531,3.22249740562548,0.00127078316567495,0.00396610935602445
344405,22.0967052760414,-1.15383929052807,0.349920650007325,-3.29743126192728,0.000975735546559241,0.00313450188608752
105377633,7.8737062270796,1.90071117147154,0.626236042932194,3.03513538213472,0.00240427737550406,0.00696600815569577
105374775,27.4921765882691,1.14951956727927,0.348115887287766,3.30211751102595,0.00095957860184361,0.00309213742508335
105374780,19.5231802733745,1.23990205918566,0.354856246571055,3.49409675373262,0.000475668596217664,0.00165310667972905
344022,9.10494113629158,3.05116064314149,0.677571123744643,4.50308541231664,6.69739510981656e-06,3.41840592264127e-05
1961,24.7924207477134,2.87065956226256,0.382990643443731,7.49537778899897,6.61076751808817e-14,9.75514089618464e-13
165545,14.8384982714831,1.23891285391236,0.394209597723534,3.14277699240907,0.0016735328827799,0.00506280772581949
100630918,37.4450214659455,1.26926820081036,0.247985001746211,5.11832647891076,3.08258661055906e-07,1.96912837389869e-06
105374845,15.8936581969272,1.53097087844026,0.381944866823712,4.00835568539498,6.11429843436616e-05,0.000258369497278905
101928173,27.7792887541621,1.26229771370183,0.287138150692958,4.3961337448733,1.10196050742784e-05,5.37713109616795e-05
101928214,12.7989193297228,-1.94592182800907,0.484253133920795,-4.01839800654206,5.85951624638687e-05,0.000248787688126907
105374852,35.5175556047987,-1.10917962489318,0.251243855793449,-4.41475323402557,1.01125276950686e-05,4.96453516711442e-05
431705,14.3921625989605,2.02945051450416,0.502626220322941,4.03769328468425,5.39793650321935e-05,0.000231089666189091
1844,258.89061037814,1.3628855169587,0.126639090953952,10.7619654144096,5.20480876518058e-27,2.21042500477238e-25
23505,1320.22320626103,-1.00005223224562,0.0619049420933661,-16.1546428835573,1.05326768227986e-58,2.28019608485757e-56
107985921,37.4958587759312,-1.06565875801953,0.272014460138764,-3.91765480951232,8.94146223823885e-05,0.000365145704286211
343990,10.6370071743479,-1.32216063014674,0.477736261248418,-2.76755343354443,0.00564787861388478,0.0148096220315632
107985930,12.8712568688615,-1.56810165768704,0.534646054739478,-2.93297153095265,0.00335734675944075,0.0093739571679132
101927283,11.8742188277032,-1.17662547018007,0.482861893087748,-2.4367743386332,0.0148189239170669,0.034396644531351
105373557,31.0709769833034,1.43146157279651,0.273330838891037,5.23710232846122,1.63117264631331e-07,1.07966356515115e-06
107985939,52.7911332967114,1.62290646576331,0.241549023690232,6.71874570623215,1.83295462675916e-11,2.06857028189629e-10
5775,331.204477370199,-1.00834337626659,0.105255515484313,-9.5799576072274,9.70847772765148e-22,2.81609308204688e-20
105373582,12.999351092872,-1.11132310344838,0.44087945422757,-2.5206960605489,0.0117122969747683,0.0281234540641265
107985942,10.2549308033597,1.60288307945585,0.492584444636311,3.25402699356311,0.00113781467593433,0.00359467629955264
56886,2067.05737195335,-1.01847781059919,0.0571096216863693,-17.8337341506549,3.8670874763056e-71,1.34604974273288e-68
105373618,5.73300986488705,1.82557689043579,0.718369911545534,2.54127693977071,0.0110448396536792,0.0267377599252846
3938,10.8025421721402,1.69125602998321,0.514435389634248,3.28759658464721,0.00101046521272234,0.00323086787756609
101929231,18.0742023246265,1.55043544199534,0.389517163055686,3.98040340464712,6.87984170247069e-05,0.000287841032058118
785,145.747334349245,-1.12952591790847,0.328896559553859,-3.43428924717439,0.000594109865004247,0.00201041523514209
105373689,4.36125314880597,3.27811833429612,0.993621191211408,3.29916306464789,0.000969735627535137,0.00311917863018731
4929,38.5605118874101,2.30293944057767,0.261690986857055,8.80022452525509,1.36542693634429e-18,3.04510791130451e-17
105373715,14.1585471753712,-2.55994149923452,0.514666032605747,-4.97398572482736,6.55901410673168e-07,3.95510951406884e-06
107985780,78.8152326252133,-3.05023191287195,0.262818147214743,-11.6058649115264,3.84777350257657e-31,2.19632396198519e-29
100129029,48.2067846123879,-1.24081061585789,0.233133476692796,-5.32231849951319,1.02452986927222e-07,6.98174826845316e-07
105373716,17.8636438602212,-1.87034849460258,0.3680895339202,-5.08123247809611,3.74993845968751e-07,2.35225821683296e-06
10716,1144.1110103981,1.47397438803011,0.635749989017266,2.31848118520389,0.020423184338805,0.0453530608434409
151258,7.36344057550711,-1.53427503430121,0.529451963656415,-2.89785502674397,0.00375724221421989,0.0103537044065246
80034,126.492370363589,-1.27932382947079,0.133680542978078,-9.5700077286534,1.06897682076106e-21,3.09063135539907e-20
6332,65.4511414775044,-1.06451896075784,0.171505170327494,-6.20692051863572,5.40329078813606e-10,5.07240708995194e-09
102724081,7.82801381544477,2.10628284043152,0.651063335675084,3.235142765715,0.00121581921617467,0.00381329023419308
100616394,19.9505498262054,1.02953106192489,0.398048202302978,2.586448213981,0.00969707407662805,0.0238193522911722
494513,40.4776825662371,1.32948723162681,0.274462485822513,4.84396702756145,1.27272062231811e-06,7.32836084573178e-06
401024,6.83490517635006,-1.5525002656546,0.565089299510088,-2.74735385540049,0.00600782770488013,0.0156448521955453
107985783,11.0385526342315,-1.0648501446587,0.438718809757717,-2.42718142230274,0.0152166444214875,0.0351909681826793
3685,9636.10341182848,-1.09704617026762,0.0590893281512712,-18.5658934462604,6.06694070919521e-77,2.62683735291789e-74
105373796,12.2937310286626,-1.76018455690569,0.504952038358414,-3.48584503714057,0.000490585103480067,0.00169829694948872
