gene_id,log2FoldChange
112268282,-1.85629937708801
105372797,-2.13856600271424
54145,-1.13714182009031
27439,1.25411392108137
26226,-1.08521501427448
107985554,-2.19774090704354
100874123,-1.82382589540326
10343,3.15010949943049
109864273,-3.58009507747166
51311,-1.14647199951554
5199,1.84913048775066
93953,1.4726635491217
11254,1.07377979473388
2892,-3.63536460948252
100008588,-3.57876319301059
100008589,-2.22322691321846
