gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CCNA2	1.908448041434345	0.7336695228392639	0.3583123223410523	2.0475698911100677	0.040602162077957	0.21243631230073928
POLR3C	7.119241713547775	0.4138521199109837	0.20233350692255594	2.0453958724166603	0.04081584555669181	0.21343523030649325
ZNF518B	4.371014449908206	-0.5222499047935104	0.2553696841710769	-2.0450740129499687	0.040847561854878436	0.21348201781011159
CCL4	1.39522876274294	-1.0266139696010892	0.5025129778668613	-2.0429601121129375	0.04105638686324298	0.21433445614129518
NOSTRIN	7.172546060144184	0.42023955387914	0.20569502678223747	2.0430224320592534	0.041050217574719085	0.21433445614129518
RPL6	906.8026781214876	0.11394823379647412	0.055820129483030285	2.041346640571932	0.04121638419815279	0.21504998232714553
LPAR1	3.737627836327651	0.5854807705470797	0.28685908370190233	2.041004813204725	0.04125034867990116	0.21510749122511308
PLEKHB2	16.10465011947646	0.3018093346664283	0.1479107968571572	2.040482108671867	0.04130233123089138	0.21525884247962068
TMCC1	3.334017231561878	-0.6283476997321581	0.30802778641990697	-2.039905902760303	0.04135969873329558	0.2154380751796552
CRY1	1.3649029543790303	0.9591568820022839	0.47030498980195096	2.039435903935853	0.04140654213560795	0.21551090994209918
DMAC1	32.22586743329553	-0.2504912803294372	0.12283172378263349	-2.0393044452645936	0.04141965227342819	0.21551090994209918
CPE	12.273021139726543	0.39126778857662636	0.19204170015630095	2.037410563737861	0.04160891614375931	0.21613584363650265
FAM32A	21.074776033648664	0.28607948528799537	0.1404043666699158	2.0375398007424876	0.041595977686565457	0.21613584363650265
H2BC21	1.0335403596402213	-1.0144089855830345	0.4978803706584121	-2.0374552711157286	0.04160443991569399	0.21613584363650265
GTF3C4	4.035012519981184	-0.552021615056833	0.2710788097671343	-2.0363879254562094	0.04171141694707782	0.21652699130644876
HMOX1	1.9639760537761266	0.7850517953882019	0.38554773018842764	2.0361987217627395	0.0417304045745257	0.21652699130644876
PRPF3	7.512158192831778	0.40937371288283236	0.2013255042126846	2.033392214681162	0.042012913271792546	0.2177518379415848
STARD10	8.150954541355194	-0.6072208949559562	0.2986047872808028	-2.0335269922679977	0.04199930938446053	0.2177518379415848
AP3S1	10.638749833572229	-0.42224744892026916	0.20778173353789706	-2.0321682841444577	0.04213662248811497	0.21827236046882098
DPH2	1.356352720421465	-1.0170112077771811	0.5006455621901387	-2.0313996259711846	0.04221447234554483	0.218434267501009
TBC1D1	1.6881896970533794	-0.8943933369245952	0.44024691826472956	-2.031572056085985	0.04219699800914973	0.218434267501009
ASAH1	24.332738925069346	0.260563166466821	0.1283333807162797	2.030361586459534	0.0423197983029107	0.21885848256375662
FBXW4	2.068153678226622	0.8109125973902128	0.39954372067151955	2.029596650968007	0.04239755561693636	0.2189934383640168
SEPHS2	3.8787364455961995	0.53764958094141	0.26492826177819556	2.02941572685644	0.04241596459780871	0.2189934383640168
ZNF410	15.936610044677806	0.30176518163602883	0.14868956897045502	2.0294979918597407	0.042407593317304204	0.2189934383640168
RPRD1B	2.373357537734213	-0.8015051869037121	0.3950660962014467	-2.028787574054493	0.04247993147443948	0.21920299257256168
FRG1	17.0386111234528	0.2661879738644942	0.13124049577240465	2.028245720178576	0.04253517577374637	0.21936733116317159
TDGF1	5.552509554957404	-0.500257043580373	0.24672703109657232	-2.027572906612594	0.04260385651894744	0.21960074696077583
WNT2B	2.623450794083597	-0.798530918451482	0.3940396708473213	-2.026524173909609	0.04271109805772755	0.2199117272867949
ZNF124	3.385901331626587	-0.555164601814562	0.2739398054100299	-2.0265934006326614	0.04270401202696182	0.2199117272867949
TCF25	4.575074733484458	-0.5598621929727411	0.27641583753120974	-2.0254345697884544	0.042822760712042905	0.22036564458623178
B4GALT4	1.8707180101756093	0.7614269482615764	0.37629768489070103	2.0234696593542414	0.043024748634623744	0.22128362216030292
BCAP31	94.10176441386366	0.17721041927966963	0.08761023462339076	2.0227136708564046	0.043102676604729905	0.22156288149448883
RPF2	12.21965876567349	0.2986046673453438	0.14776840702918462	2.0207612259525045	0.043304488417997396	0.2224782922778869
ERRFI1	1.0980108766417216	-1.0615870912511387	0.5256925053727992	-2.019406935425692	0.043444941294787265	0.22307763941945533
QRSL1	4.82739092306567	0.46756248755788826	0.2316494255720523	2.0184055557368845	0.04354904125345171	0.22348977054863886
FECH	5.935154412475522	-0.5565816997278764	0.2758182146986844	-2.017929455224377	0.04359860886507432	0.22362174875215363
TRAPPC2B	8.750638684028958	0.34727029430265616	0.17211566766082648	2.017656492417598	0.04362704896052919	0.22364527668339076
AKR1C2	3.866551837798213	0.5996191123619787	0.29724954080197596	2.01722468853682	0.043672070764658934	0.22373113143318712
EML2	1.540805797564467	0.8545104752320636	0.42372620698251706	2.016657127056861	0.04373130694170402	0.22373113143318712
GRHPR	14.05846543844552	-0.3337133051046218	0.16550343818282226	-2.0163527040204907	0.043763107407046205	0.22373113143318712
SERPINA5	198.41517485299013	0.20814838037192468	0.10322264977769414	2.0164990999572696	0.04374781224170202	0.22373113143318712
