gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ATXN2	1.899426197645813	0.12867198219832807	0.3683383913466184	0.3493309012072096	0.7268409021395266	NA
AUNIP	1.868236346709664	-0.3599442507522428	0.46101688838015104	-0.7807615291859665	0.43494276457566494	NA
AVEN	1.6066667686597167	0.01403186671710316	0.3963805482948782	0.03539998816153934	0.9717607941530377	NA
AVL9	1.8183918675782038	-0.521450130700003	0.37921538224172957	-1.3750764212607978	0.16910775348191312	NA
B3GALT1	2.031505340923756	-0.48346119412351873	0.41055582285408604	-1.1775772433639158	0.23896518655011112	NA
B3GALT2	1.341569642315033	0.48741497927501753	0.44333827543895965	1.0994200281769413	0.27158489875046515	NA
B3GALT6	1.7528802917527708	-0.5316509921188928	0.33935320952409753	-1.5666596843579879	0.11719425900373068	NA
B3GAT3	1.4411813707123002	-0.44402252843256246	0.4174321832833307	-1.0636997965515842	0.2874647166624475	NA
B3GNT2	2.5212394093860753	0.022798451489877598	0.33110989859990597	0.0688546358362603	0.9451053281315941	NA
B3GNTL1	0.6625171634688105	0.2596652232854199	0.6453648353056846	0.4023541554792437	0.6874234041746605	NA
B4GALT2	0.7994660822279552	0.2537910728371542	0.5649601925466344	0.4492193895877099	0.6532734015914774	NA
B4GALT4	1.8707180101756093	0.3363049059881163	0.38247792945321185	0.8792792474820593	0.3792498851495773	NA
B4GALT7	0.9303247301177694	-0.16036340738424318	0.5067670320261782	-0.31644404085062744	0.7516654932745453	NA
B9D2	1.5894657878535103	-0.19406486183724928	0.4014594914204728	-0.4833983651765089	0.6288129087610015	NA
BACE1	1.3174575023480573	-0.03269272877786903	0.43684466530796623	-0.07483833814205182	0.9403433379062807	NA
BACE2	2.0080361433232996	-0.296105503750904	0.35625910959798357	-0.8311520906371792	0.40588771580490357	NA
BAG1	2.3421386943883746	-0.35841198431978405	0.3487367561312168	-1.0277436433598264	0.304070432360556	NA
BAHD1	1.0229378503666646	0.42885987010381704	0.5389674159331814	0.7957064887888974	0.4262026544535256	NA
BAIAP2	1.019313489891017	-0.7425832390946693	0.6102677242089155	-1.2168155215111092	0.2236744131178579	NA
BAK1	2.600962972763318	-0.1148109896581	0.3051760824429439	-0.37621227960931436	0.7067590870808109	NA
BANP	1.1757942122050942	-0.795185290183045	0.5431631119122267	-1.4639898637143538	0.143196717910239	NA
BAP1	3.0763803010455764	0.024667548392597802	0.2826420279134159	0.08727487760650521	0.9304530225756904	NA
BASP1	1.154811358299999	-0.07502109854748301	0.4933078640968825	-0.15207764563986223	0.8791256953103319	NA
BAX	1.1946583953693954	0.2519481693903983	0.4779373244180372	0.5271573415974244	0.5980843293998833	NA
BAZ2A	2.625434707594273	0.46726986213386834	0.3410799716057275	1.3699715639533665	0.17069577839584213	NA
BBS10	1.451570013883886	0.47890541820489835	0.42720549380824	1.121018865969605	0.2622798319873036	NA
BBS12	1.690215307913807	0.17324141028863974	0.36300789351261864	0.4772386864987486	0.6331921658758872	NA
BBS7	2.38672860469844	0.11021408169859587	0.2986552929272608	0.3690344162942364	0.7121020719939981	NA
BBS9	1.8645823700020232	0.3855486927736766	0.40265049773414024	0.9575269245742855	0.3383013632237935	NA
BCAR1	1.0428691034838096	-0.36967283472232887	0.4979008566472799	-0.742462740899059	0.45780701827864495	NA
BCAR3	1.6056134963717879	-0.1119440362498752	0.42360168858521063	-0.2642672096604658	0.791574025268754	NA
BCAS3	2.110508387201414	-0.5248468950583851	0.35209098077946405	-1.4906570281819533	0.13605156355345333	NA
BCAT2	3.061729371899972	-0.25485882426446993	0.3036387297365891	-0.8393488685898651	0.40127356767573036	NA
BCDIN3D	2.0961623860795227	-0.28884147081771744	0.36311312937127743	-0.79545862557446	0.42634676920725023	NA
BCKDHB	1.0312052075457787	0.08516323923899088	0.48983673130909805	0.17386045960945087	0.8619751279562466	NA
BCKDK	2.43548984748799	-0.5097790156570696	0.32256960001544055	-1.580369060297895	0.11402237276321973	NA
BCL11A	0.6558505756281915	-0.6131687549432968	0.6232060715366011	-0.9838940648178284	0.32516760223450597	NA
BCL2	2.769907325256377	1.4939593616819586e-4	0.30312691419018606	4.928494606535095e-4	0.9996067630404641	NA
BCL2A1	2.016753880424227	0.06973150123942988	0.389359174900531	0.17909299622191793	0.8578646813054314	NA
BCL2L12	1.8682206053793595	0.0050916751190858665	0.36811333451089717	0.013831813851163652	0.9889641611757909	NA
BCL6B	1.3936170348451493	0.44727948498526315	0.417155407112578	1.0722130826043819	0.28362433558141814	NA
BCL7A	0.8124134954871857	-0.2584325706521229	0.516034080270681	-0.5008052385155732	0.6165081985168703	NA
BCL7B	1.0851552357843885	0.4317893597209547	0.49541685594106294	0.8715677606502803	0.3834442248513887	NA
BCL7C	1.7029617909235535	-0.008522167850957574	0.41511852264079285	-0.020529481066620364	0.9836209945385584	NA
BCL9	1.8899170798793012	0.2257955887749502	0.4158456786233542	0.5429792838594364	0.5871440659201241	NA
BCLAF3	0.9448511687479878	-1.2116375548631801	0.4958208596717966	-2.4437002421907197	0.014537499662444432	NA
BCOR	1.3628883401864258	-0.2360610109747189	0.4470201893533238	-0.5280768443953585	0.597446001685453	NA
BCORL1	1.4535838178432914	0.1877130970747527	0.43849310276913095	0.4280867723786859	0.6685879467925887	NA
BCR	1.7741463819304408	0.21901318206460535	0.39888684948717795	0.5490609237837143	0.5829636406826071	NA
BDP1	1.8639729892562558	-0.2850842919224766	0.4256395262432608	-0.669778707909626	0.5029988686630658	NA
BEND3	0.9806039773915931	-0.5145630693172136	0.4926746722951349	-1.0444276888034678	0.29628755861664746	NA
BET1L	2.909603080587077	-0.23046626348420057	0.35601529362109224	-0.6473493347437098	0.5174058786646498	NA
BGN	2.844721051599164	0.09153319696582184	0.367622145467908	0.24898716819499203	0.8033707072057142	NA
BHMT2	1.4241305645630735	0.15697967164749863	0.5032939605370101	0.31190454079759417	0.7551130714847237	NA
BICD1	1.8761104981691885	-0.2483131513225313	0.3883985723196388	-0.6393256026651355	0.5226111362341898	NA
BICD2	1.6963716586122883	0.1936810485566823	0.38234837373891983	0.5065564858108541	0.6124660467508118	NA
BICRAL	1.6379658117153508	-1.1210218563659193	0.44975806242247635	-2.4924997460365637	0.012684742125961669	NA
BIN1	0.808548442281772	-1.1590003030196236	0.5677978598606058	-2.041219921653382	0.04122897241652194	NA
BIVM	1.7984043847414712	-0.2042874955542266	0.4013398877446232	-0.509013685886654	0.6107426311517761	NA
BLM	1.0788276720366796	-0.28641057542233783	0.4874441955646558	-0.5875761328751891	0.5568168349350209	NA
BMERB1	1.6214972257349571	0.11710756062649796	0.45673631466568326	0.25640080910189295	0.7976413631619423	NA
BMF	2.383325796254041	-0.2128181000012055	0.3899246175586135	-0.5457929312945076	0.5852082827969305	NA
BMP1	0.7054761434782008	-0.13767550622716318	0.8191226565008988	-0.16807678939718368	0.8665228689510613	NA
BMS1P14	1.1845336589458855	0.4726492173579362	0.42459528085535864	1.1131758610358824	0.2656329077618546	NA
BMS1P20	1.1653096775859508	-0.029792790196758654	0.43925244433103383	-0.067826122725696	0.9459240487136932	NA
BOD1L1	2.9295553257645586	-0.41379883921520294	0.32048689768088834	-1.2911568061269891	0.19664930943978098	NA
BOLA1	1.7928029579350193	-0.284234222993262	0.3947013333941354	-0.720124810699424	0.4714481527491677	NA
BOLA3-AS1	1.2645374234445161	0.1499765030058506	0.43335355322197494	0.3460834736228152	0.7292799830380703	NA
BOP1	1.4095097180001697	-0.3982220430142533	0.4189880946707366	-0.950437609276697	0.3418899416379218	NA
BORCS5	0.9993957716346179	0.072296954257329335	0.49572980691969026	0.14583943359500603	0.8840481451853646	NA
BPNT1	1.641310097090886	-0.10918322716402512	0.3752061119737754	-0.29099533211137124	0.7710548895429085	NA
BRAF	3.0228980281753097	-0.33192638539791397	0.305933057626369	-1.084964102843996	0.27793755454573343	NA
BRAP	1.4990300923059543	0.36743984312194555	0.44823863086371846	0.8197415791983829	0.41236344142837367	NA
BRAT1	0.9884679216979554	0.6324379138269806	0.5053101994270434	1.2515835115619744	0.2107216658133126	NA
BRCA1	1.3012988770983605	0.7537988541371315	0.45263805535779283	1.6653457331184467	0.09584379935168327	NA
BRCA2	2.0620173097216705	-0.6173282958036892	0.34581162219121947	-1.7851577453991188	0.07423573363505191	NA
BRCC3	1.7807763152106135	0.6795638030172936	0.3616320555970009	1.8791580903839802	0.060222910209709025	NA
BRD1	0.8267416878784388	-0.026875186863859285	0.5114148511860623	-0.0525506578495539	0.9580899319382268	NA
BRD3OS	0.9985145328107732	0.7165623323782769	0.4840691322850379	1.4802892491734805	0.13879607108515657	NA
BRI3BP	0.8293322171959622	0.12616704992610556	0.5717718212050504	0.22065978987946516	0.8253573427144194	NA
BRMS1	1.2480693941993928	-0.11350726646157994	0.5479348099309	-0.2071546914055238	0.8358890507615631	NA
BRPF1	0.8243476929511575	-0.22147891710033094	0.5776576941950824	-0.38340858145920353	0.701416841521073	NA
BRPF3	2.7173785536422765	0.16222869193407774	0.30580813852037075	0.5304917413872922	0.5957710334958106	NA
BRWD3	2.5036214178017917	0.13857619571690064	0.3612694600535865	0.38358126285113014	0.7012888296887053	NA
BSDC1	2.8055469187927167	0.02660139524673753	0.29911202709380036	0.08893455574220503	0.9291339208391429	NA
BTAF1	1.7722239395583361	0.4478255284346316	0.40619005291047466	1.1025024498404776	0.27024329403158415	NA
BTBD1	0.7945814435501916	1.0261048658735712	0.5077623095105772	2.0208370071079416	0.04329664053537219	NA
BTBD6	2.4616161298791748	0.6006495606051993	0.40112990504851614	1.4973941185775004	0.13429073774174413	NA
BTBD8	0.9714930171811808	0.3551064157852785	0.5079866684764471	0.6990467227226911	0.4845228321887971	NA
