gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
APEH	7.410103883926281	-0.2530197318610971	0.20822319967980563	-1.2151370848693956	0.22431381142388948	0.5946469102144644
IGFBPL1	6.783970758521518	-0.37870468182226746	0.31175346044340824	-1.214756946991492	0.2244588057408044	0.5946853359074684
TMEM216	9.456200811522113	0.18460424191966648	0.15208267179910429	1.213841391237011	0.22480829704851182	0.5952652002615156
APH1B	10.456348442397765	-0.19214197254264365	0.15845377359851043	-1.2126058482487911	0.2252805518722166	0.5953532054721677
ARPC1A	42.33853285681173	0.09684762657002048	0.07989824997842784	1.212137019223436	0.2254599351180909	0.5953532054721677
CADM1	17.24802460644238	-0.1739579080206074	0.14338716453557526	-1.2132041845171389	0.2250517646793837	0.5953532054721677
VASH1	4.081208288617046	0.3104813328829909	0.2560735947514628	1.212469146552711	0.22533284611097332	0.5953532054721677
XBP1	7.900254938203915	0.2486643041464608	0.20516077663442817	1.212046026661084	0.2254947624851792	0.5953532054721677
CALU	58.13022416062821	0.11397341685890221	0.09412474440866848	1.2108762427450028	0.22594283897641002	0.5961195876023642
GFUS	9.701231769139568	-0.21518595649612407	0.17779198722370634	-1.210324266331344	0.2261544897202848	0.5961195876023642
POLR2C	8.103491248006163	-0.20634818815081235	0.17049844565183417	-1.2102643362050645	0.22617747793822418	0.5961195876023642
PCBP1	13.366368904326684	0.20286042473168553	0.1676998781082747	1.2096635192585505	0.22640803366725737	0.596382317584793
ATRAID	51.97751517143225	0.09070434286250571	0.0750235989869672	1.20901081909257	0.22665868887517185	0.596591462468397
TM9SF2	9.200847841797518	-0.19762518559093203	0.16349210764072786	-1.2087750806002895	0.22674926771895187	0.596591462468397
FKBP7	13.015856446270176	0.18237960101451758	0.15104924535649608	1.2074181541528244	0.22727114758525002	0.5976195150294197
TAF1D	19.55642921945673	0.1644912725185316	0.1362858052424335	1.2069582171519955	0.22744823553828913	0.597663746243391
TMEM219	13.117795443956346	0.19626861202477347	0.16264995377615662	1.2066933157256459	0.22755027424452126	0.597663746243391
LTBP1	5.1702544694357115	0.293622621451459	0.24377286001230222	1.2044926635255502	0.22839921598324076	0.5992027790648405
TSC22D3	8.597811105881439	0.2025412565022856	0.16811973958158796	1.204744053294188	0.2283021238309027	0.5992027790648405
STK17B	8.953021468683918	-0.36634435407998345	0.30445274869607425	-1.2032880492916609	0.22886487206338801	0.6000789539659719
METTL6	5.058995515471284	-0.27936234419853634	0.23255266997258242	-1.2012863332486043	0.22964014999753293	0.601765476445519
MZT2B	9.92427846575358	-0.23244855634064385	0.1937189748948958	-1.19992662807947	0.23016783730548276	0.6027345615510505
NR3C1	5.098386432978379	0.26997494275020534	0.2250443684987218	1.1996520710614393	0.23027449454912857	0.6027345615510505
SELENOK	43.811701740299725	0.11382185557380038	0.09500370436651112	1.1980780784577771	0.2308866221069764	0.6039898604715795
VAMP5	7.2738695532360005	-0.24489390562920874	0.20458564113817146	-1.1970239175476356	0.2312972325158514	0.6047168609149368
RACK1	2073.711029326745	0.09774726556551593	0.08175169323595843	1.1956604407371694	0.2318290947889881	0.6057598537576943
FAHD2A	6.179220170868336	-0.2463290130024059	0.20612044877897337	-1.195073145151886	0.23205845322765664	0.6060116741309062
ECHDC1	10.968582800613175	0.17160616385186683	0.14372457704837294	1.193993173443884	0.2324806384179161	0.6064201084273823
ID2	7.3589387253787075	0.228365650068754	0.19130824793526355	1.193705198460812	0.23259330629177202	0.6064201084273823
RPL32	2469.9161966066094	0.08317742744540267	0.06969369436412838	1.1934713492274622	0.23268482640550806	0.6064201084273823
TXLNA	12.023416859353706	-0.19491154090672938	0.16338312526020657	-1.1929722888842416	0.2328802259705769	0.6064201084273823
UBQLN1	4.642793432056858	-0.26471638138745823	0.22187835763999936	-1.1930698613560324	0.23284201378698358	0.6064201084273823
FHL2	7.885050273192634	0.1981654158250745	0.16618986969938873	1.1924037017630766	0.23310298951607814	0.6065048151355945
LZIC	10.314841298206904	0.1812080390317405	0.1520249158276596	1.1919627650849276	0.23327584562324372	0.6065048151355945
ZNF141	4.15234308469467	-0.2945528015068884	0.2471349079082448	-1.1918704807831062	0.23331203443772155	0.6065048151355945
TM2D1	10.745784701238485	0.18291328396773152	0.15361343550139703	1.19073753783775	0.23375663663830215	0.60731413521137
TMEM144	4.615728677395361	-0.4048843521177793	0.34048693524706886	-1.1891332976520272	0.23438721728837586	0.6086054411299879
KLHL28	4.022114252073538	-0.2604352962465146	0.2192778092976417	-1.1876956317682237	0.23495334538761578	0.6097280153367683
ANKRD17	7.105780232900911	0.2519441528611825	0.21220184113967352	1.187285423670524	0.23511505567096927	0.6098004033537888
DTYMK	6.4760640155456	-0.2745355964798735	0.23145458414355613	-1.186131601133452	0.23557033255847945	0.6098455251045094
FLII	10.314722208854477	0.25774831924628383	0.21730068194913033	1.1861367250868649	0.23556830936374656	0.6098455251045094
HLA-DRA	19.04464174790631	-0.2050112950631736	0.17281465587373296	-1.18630734197084	0.23550094825095955	0.6098455251045094
RPRD1A	8.40147875016771	-0.20471564595846342	0.17262691008387296	-1.185884899747089	0.2356677572326182	0.6098455251045094
PSMA7	62.92876309548857	-0.13381263881244967	0.11295138835030634	-1.184692289017683	0.23613913235663045	0.6107185165432264
MECR	5.017415895254696	-0.28602193970891465	0.24155590862872148	-1.184081736326056	0.23638070904056635	0.6109965349392291
C16orf72	4.90468737332	-0.2671063003322059	0.22608249711358597	-1.1814550163872668	0.23742201342413377	0.6110900982076639
COMMD9	26.951390303088484	0.12996970691219342	0.11006847699344756	1.1808077159088028	0.23767911817863835	0.6110900982076639
DYRK4	12.465464620369284	0.16553219033295258	0.13989171453154878	1.183288023077459	0.23669501784580999	0.6110900982076639
PMP22	20.178108210492425	-0.15188142302042962	0.12838774586470883	-1.1829900275722398	0.23681309970140374	0.6110900982076639
PNN	5.721286799158973	-0.24739719028873158	0.20952915048819443	-1.1807292193582906	0.23771031000989012	0.6110900982076639
RND2	6.347311167772544	-0.2553309148182879	0.21619685872088942	-1.1810112150978134	0.23759826805745837	0.6110900982076639
RPL26L1	24.477165845261343	0.12955333995103913	0.10966312098862534	1.1813756419031416	0.23745353002805186	0.6110900982076639
SEC22A	6.910992819579577	0.22972834366988304	0.19421124857930105	1.182878671294261	0.236857235737011	0.6110900982076639
SSR4	138.83279704547857	0.0623388872833797	0.05280229297336299	1.1806094730550358	0.23775789864432478	0.6110900982076639
TMEM99	10.328508272978139	-0.18915038838280127	0.16016425854535782	-1.1809775170859027	0.2376116549176462	0.6110900982076639
CHMP1B	10.108490527138304	-0.17574301902068945	0.14909178635982845	-1.1787572160181854	0.23849486519179694	0.6122935778473344
IFT46	11.379354072090186	-0.17746193242316402	0.15050834237531469	-1.1790836947804302	0.23836485058178017	0.6122935778473344
FOLR2	5.055020139232621	0.28026912397545295	0.23848585077395532	1.1752023152145037	0.2399137842078831	0.6148971398398894
TOMM7	232.29882820528633	0.1131376303867992	0.09625550752931382	1.1753886431105678	0.2398392649997113	0.6148971398398894
XPNPEP1	10.89148726289144	0.1744093433113684	0.14840261196875199	1.1752444313317911	0.23989693903466772	0.6148971398398894
LTA4H	30.292424072348307	0.1065751269329986	0.09075135412875705	1.1743640406928908	0.2402492421330278	0.6154107905566092
CAMK2D	11.426236425994565	-0.21593287435300063	0.18438283364947913	-1.1711115947133108	0.2415539238821389	0.6154961784950522
CFL1	33.58385265400356	-0.2127798569550756	0.1813719736536914	-1.1731683383528366	0.2407283061137829	0.6154961784950522
EXOSC7	21.22525332136855	-0.13942929378941815	0.1191640910267916	-1.170061321225287	0.2419762924053085	0.6154961784950522
FABP3	25.364464536370946	0.15833527313979626	0.13503698072490972	1.1725326817129347	0.2409832588136979	0.6154961784950522
GNAI3	22.942629201466712	-0.13722864486526745	0.11716056584694745	-1.1712869758971283	0.24148344475738254	0.6154961784950522
ORC5	4.861216138817373	0.28834588110430615	0.2456461819887558	1.1738260239579255	0.24046471796292762	0.6154961784950522
