gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	entrez	symbol	ensgene	description
1374	3484.8824408197615	3.3293220070975673	0.23127490092592934	6.089478912497049e-48	7.399599411859639e-46	1374	CPT1A	ENSG00000110090	carnitine palmitoyltransferase 1A
9423	332.92460991628155	5.712613570378783	0.3960354572548507	6.450775785433069e-48	7.78223447093001e-46	9423	NTN1	ENSG00000065320	netrin 1
3091	2495.855012294758	3.435734034243525	0.23938960083850505	1.0884639784265594e-47	1.3037466038739267e-45	3091	HIF1A	ENSG00000100644	hypoxia inducible factor 1 subunit alpha
315	12204.764656592477	3.1870414832260985	0.2220469898701072	1.1071961766998956e-47	1.3167782047574858e-45	315	NA	NA	NA
4358	1246.6005645006578	3.8154070568110914	0.2661772997958143	1.2964591521202983e-47	1.531008698725724e-45	4358	MPV17	ENSG00000115204	mitochondrial inner membrane protein MPV17
1711	1924.7657663761572	3.891713876488819	0.27159470096891514	1.3559215837983516e-47	1.5900314013087105e-45	1711	NA	NA	NA
1965	2977.438634543366	3.6759301367282617	0.2566318607037941	1.3998163272142322e-47	1.630105554934407e-45	1965	EIF2S1	ENSG00000134001	eukaryotic translation initiation factor 2 subunit alpha
10987	340.615060692191	6.126720909058479	0.42573696944141765	1.4744040791450673e-47	1.705122896771285e-45	10987	COPS5	ENSG00000121022	COP9 signalosome subunit 5
344	10184.57706613603	3.3894799813495364	0.2369859778037225	2.2586786178938094e-47	2.594231626264472e-45	344	APOC2	ENSG00000234906	apolipoprotein C2
5009	497.83829369224344	4.385346236843166	0.30778691729347957	4.596983902428606e-47	5.244001568695598e-45	5009	OTC	ENSG00000036473	ornithine transcarbamylase
2749	1687.3091466921983	3.7875081140319025	0.2659306693721732	4.878128763727651e-47	5.527117651280336e-45	2749	GLUD1P3	ENSG00000291043	glutamate dehydrogenase 1 pseudogene 3
2866	1534.6634746099985	3.902062052243457	0.2743824943593944	6.096872506339616e-47	6.861641279114698e-45	2866	GPR42	ENSG00000126251	G protein-coupled receptor 42
2673	1738.7700977715433	3.762093824599011	0.2645266628129106	6.437367990508168e-47	7.196548255522098e-45	2673	GFPT1	ENSG00000198380	glutamine--fructose-6-phosphate transaminase 1
1765	2550.863210403629	3.9074379269169266	0.27557429673740347	1.1595166587902987e-46	1.2876778047188423e-44	1765	NA	NA	NA
6949	1100.7019859801737	-3.5154528853787985	0.24832971712245	1.639307461301267e-46	1.8085228170105885e-44	6949	TCOF1	ENSG00000070814	treacle ribosome biogenesis factor 1
1867	3600.261068811566	3.2625492546619483	0.23034168221754991	1.6783649542932463e-46	1.839509929316565e-44	1867	DYX1	NA	dyslexia susceptibility 1
2196	1922.461135275285	3.3295142446014045	0.235629182510622	2.66803998540189e-46	2.905218345143136e-44	2196	FAT2	ENSG00000086570	FAT atypical cadherin 2
7411	511.3178924314249	4.332338241033823	0.3068458010192941	2.768647850649219e-46	2.9953197295185e-44	7411	VBP1	ENSG00000155959	VHL binding protein 1
3509	1409.6216600984578	3.4248272223010443	0.24302648171539845	4.5605440895716775e-46	4.902292553719709e-44	3509	NA	NA	NA
3764	849.1065271446108	3.9901589561356894	0.2834963930812862	5.19927297982315e-46	5.553287171888815e-44	3764	KCNJ8	ENSG00000121361	potassium inwardly rectifying channel subfamily J member 8
3308	1088.543070564273	3.6265956418880445	0.25805020564483777	7.423576739755037e-46	7.878858123351406e-44	3308	HSPA4	ENSG00000170606	heat shock protein family A (Hsp70) member 4
1644	5269.707427250949	3.1217799098399732	0.22213454279876121	7.755622561304507e-46	8.179499039655049e-44	1644	DDC	ENSG00000132437	dopa decarboxylase
4288	1675.2425564758012	3.3800520879645948	0.24073330185516925	9.328300730563523e-46	9.776642184426233e-44	4288	MKI67	ENSG00000148773	marker of proliferation Ki-67
6584	611.4379468696421	4.286685064369041	0.30612527416889834	1.4450045750509273e-45	1.5050485539769566e-43	6584	SLC22A5	ENSG00000197375	solute carrier family 22 member 5
1073	3657.4385384137117	3.758921812018777	0.26867747335413744	1.701634799263576e-45	1.7614020956080806e-43	1073	CFL2	ENSG00000165410	cofilin 2
11287	363.816422498135	5.29075727184235	0.3798354999345431	5.655521619376722e-45	5.818247977627501e-43	11287	NA	NA	NA
10072	309.3122369740299	5.982041478506998	0.42844189636362656	5.842670178571006e-45	5.9741302575888534e-43	10072	DPP3	ENSG00000254986	dipeptidyl peptidase 3
4076	635.483474949314	3.861743400286946	0.2781633397625406	7.837653823509841e-45	7.965431331299183e-43	4076	CAPRIN1	ENSG00000135387	cell cycle associated protein 1
4876	464.69984441146045	7.71439778926635	0.5501166504567778	1.0548234801464725e-44	1.0655623456973612e-42	4876	NA	NA	NA
3694	912.1020550315094	4.4210521582392754	0.3199024035514241	1.7367015609621109e-44	1.7438771542379423e-42	3694	ITGB6	ENSG00000115221	integrin subunit beta 6
9889	362.7926140020711	6.951717424783971	0.4990643859995326	2.500087587150656e-44	2.4954743302934137e-42	9889	ZBED4	ENSG00000100426	zinc finger BED-type containing 4
590	1504.63719403142	3.481708876530871	0.2524666300203882	2.992301446053758e-44	2.969106683365412e-42	590	BCHE	ENSG00000114200	butyrylcholinesterase
1226	1887.0417657820758	3.397460986236408	0.24645985527701297	3.322679577273462e-44	3.276024714921406e-42	1226	NA	NA	NA
6052	852.3270524049908	4.091137544600962	0.29697175101851025	3.3406895238330273e-44	3.276024714921406e-42	6052	RNR1	NA	RNA, ribosomal 45S cluster 1
666	4647.972216658596	3.1090203159153096	0.22559721018207854	3.9857260138559257e-44	3.885851135252908e-42	666	BOK	ENSG00000176720	BCL2 family apoptosis regulator BOK
9794	516.3523742555232	-4.176050745101571	0.30377255355672456	4.872130870573313e-44	4.7225874317135193e-42	9794	MAML1	ENSG00000161021	mastermind like transcriptional coactivator 1
3906	1334.6238488400556	3.3618880733518948	0.24520230576308782	9.264025228942188e-44	8.928071210582273e-42	3906	LALBA	ENSG00000167531	lactalbumin alpha
343	8985.651788105228	3.1015028610059394	0.2261953472378158	1.0196715303613657e-43	9.770783938645566e-42	343	AQP8	ENSG00000103375	aquaporin 8
