gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	entrez	symbol	ensgene	description
11457	78.42653211171208	-3.45062609962905	0.50622596237701	1.1098612466140761e-12	1.1446041355763495e-11	11457	NA	NA	NA
13228	78.88170994513786	-3.5262260082598	0.5189197626173381	1.2682033303603453e-12	1.2983212238591349e-11	13228	NA	NA	NA
9753	174.8626758462106	-2.384666433256998	0.3488101402700834	1.278869222628675e-12	1.3076437801378203e-11	9753	ZSCAN12	ENSG00000158691	zinc finger and SCAN domain containing 12
6841	172.26842721739658	-2.4098310772635108	0.3526687811165095	1.2942525473167155e-12	1.3225667864688606e-11	6841	NA	NA	NA
5931	280.89025687716907	-2.1857868293051	0.3193940179897804	1.373644477089241e-12	1.3994316060941364e-11	5931	RBBP7	ENSG00000102054	RB binding protein 7, chromatin remodeling factor
13275	115.35269810650013	-3.088490667794641	0.4567374085189451	1.5682028352322314e-12	1.5825104261244e-11	13275	NA	NA	NA
7323	184.06735112177992	-2.4193369236383804	0.35566210012110155	1.5731640364621016e-12	1.5863131525816587e-11	7323	UBE2D3	ENSG00000109332	ubiquitin conjugating enzyme E2 D3
9300	226.70705520843538	-2.1974532349772526	0.32289214367323565	1.779021551241471e-12	1.787442324312057e-11	9300	SNORD28	ENSG00000274544	small nucleolar RNA, C/D box 28
8810	282.18526896215246	-2.1904507743792982	0.3224846802396935	1.947864867303991e-12	1.9442705928464656e-11	8810	NA	NA	NA
8920	213.37702036263525	-2.29805092586532	0.338894234558045	1.9652797357707084e-12	1.9604863705615117e-11	8920	NA	NA	NA
6484	567.2588987764249	-2.1890461825170253	0.32282291529560697	2.0874065500830367e-12	2.074909332444721e-11	6484	ST3GAL4	ENSG00000110080	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
8943	269.9905392357282	-2.6174522039710446	0.3884190375546551	2.1099252992100665e-12	2.0948602900251813e-11	8943	AP3D1	ENSG00000065000	adaptor related protein complex 3 subunit delta 1
2767	341.3321560753037	-2.3673620239711752	0.3503224744170402	2.1612286629775963e-12	2.1419411022146166e-11	2767	GNA11	ENSG00000088256	G protein subunit alpha 11
14618	61.30487122033975	-5.035840294191751	0.7390777848579204	2.2051860978815533e-12	2.181638092942523e-11	14618	NA	NA	NA
8902	309.06706347393987	-2.0857065734360396	0.30771594691252097	2.339270052293969e-12	2.3074835004069154e-11	8902	NA	NA	NA
12105	91.41094285928739	-3.0446740161637975	0.45416078540242305	2.5081901934554865e-12	2.465406878901234e-11	12105	NA	NA	NA
8937	202.86300390751788	-2.2274213322683	0.3304479984538463	2.740753561621516e-12	2.6829945402703562e-11	8937	NA	NA	NA
6145	253.2604557296969	-2.0916363619470406	0.30985533254652037	2.8199720860320312e-12	2.7573243096601244e-11	6145	RPL21P1	ENSG00000214760	ribosomal protein L21 pseudogene 1
11672	75.8025678320246	-3.599267510768034	0.5407008468775842	3.1807623023795316e-12	3.09565891170066e-11	11672	NA	NA	NA
12615	59.182306927664946	-4.404152691673072	0.6567867405900936	3.2111453096305103e-12	3.1234162237351525e-11	12615	NA	NA	NA
8066	322.8926072247044	-2.1340541972911033	0.31794942329503856	3.5284167932264714e-12	3.420116832694491e-11	8066	ANC	NA	Anal canal carcinoma
9173	98.3044787065238	-3.386804474328307	0.5106111363447604	3.547970162986895e-12	3.437083284987131e-11	9173	IL1RL1	ENSG00000115602	interleukin 1 receptor like 1
10618	134.63149149142063	-2.542279935687805	0.3810537547260557	3.656860703005283e-12	3.5369247683104725e-11	10618	TGOLN2	ENSG00000152291	trans-golgi network protein 2
10402	306.14874467372783	-2.0190067130401816	0.30066309175168077	3.79253063521005e-12	3.657098690157408e-11	10402	ST3GAL6	ENSG00000064225	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
11355	232.7383788637901	-2.390496413590041	0.35886879556890744	4.168245952865248e-12	3.996276396247343e-11	11355	NA	NA	NA
3915	627.760221768155	-2.315733897661609	0.34754357880532544	4.234313318200398e-12	4.05049629394766e-11	3915	LAMC1	ENSG00000135862	laminin subunit gamma 1
11305	79.06486775311058	-3.5223967073191402	0.5338167245689515	4.715250186935383e-12	4.49261536276815e-11	11305	NA	NA	NA
6895	287.83557686468896	-2.0330523116994472	0.30438884624425966	4.797538932145502e-12	4.565830326512368e-11	6895	TARBP2	ENSG00000139546	TARBP2 subunit of RISC loading complex
10834	224.96840484446363	-2.1921914564825085	0.32921791271200374	4.884698239005889e-12	4.646143208728857e-11	10834	NPM1P13	NA	nucleophosmin 1 pseudogene 13
7008	431.18423614936864	-2.057893377883483	0.3085597796477533	4.993775694393626e-12	4.739141178227885e-11	7008	TEF	ENSG00000167074	TEF transcription factor, PAR bZIP family member
1403	865.8815633950486	-2.0072766881377593	0.30085845439081293	5.043878035209999e-12	4.783981378531475e-11	1403	NA	NA	NA
5507	1301.8886109044427	-2.1755220500181145	0.3277000863924515	5.52804931168921e-12	5.2166493476486416e-11	5507	PPP1R3C	ENSG00000119938	protein phosphatase 1 regulatory subunit 3C
10167	319.9325851191114	-2.282158387985816	0.345207738982371	6.230154944215265e-12	5.84630488301879e-11	10167	CFM1	NA	cystic fibrosis modifier 1
13039	74.546162248348125	-3.645879583369491	0.5567118099873039	6.466227294056618e-12	6.054280597098572e-11	13039	NA	NA	NA
1811	924.3684761502843	-2.2432937823651535	0.3396004943438139	6.574652032522382e-12	6.145503898181039e-11	1811	SLC26A3	ENSG00000091138	solute carrier family 26 member 3
10321	188.12908436334504	-2.273140732937769	0.34435320437459643	6.8350054504727626e-12	6.37110652579087e-11	10321	CRISP3	ENSG00000096006	cysteine rich secretory protein 3
10727	173.86585967606936	-2.276149792861473	0.3452569866860762	7.273766703034362e-12	6.757550905439514e-11	10727	NA	NA	NA
3655	551.5206180529249	-2.069760026338832	0.31320332569870946	7.432924065661675e-12	6.897769986556758e-11	3655	ITGA6	ENSG00000091409	integrin subunit alpha 6
10793	147.98109790853673	-2.5403696575043653	0.3871275173353644	7.56018772617944e-12	7.01199048563623e-11	10793	ZNF273	ENSG00000198039	zinc finger protein 273
1385	1644.7491682307948	-2.124515539669696	0.3220488384457805	7.638752993842138e-12	7.073122526435052e-11	1385	CREB1	ENSG00000118260	cAMP responsive element binding protein 1
4764	585.6218921691841	-2.3914350237468507	0.36475859441585073	8.241838044499958e-12	7.602166235875678e-11	4764	NF1P3	NA	neurofibromin 1 pseudogene 3
10075	181.54458015624527	-2.3331541444646695	0.3558770242702942	8.948963062909866e-12	8.195803473617451e-11	10075	HUWE1	ENSG00000086758	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1
13344	64.83593614053449	-3.789050067292919	0.5817140910253233	8.985594487002407e-12	8.220372828834881e-11	13344	NA	NA	NA
13399	68.1804161910349	-3.7688495747999244	0.5795433268104033	9.300241460848892e-12	8.503585008559164e-11	13399	NA	NA	NA
7851	369.55535645622615	-2.638143811380217	0.4089465835396103	1.4175727496111945e-11	1.2719431233671246e-10	7851	MALL	ENSG00000144063	mal, T cell differentiation protein like
8844	131.84004731009418	-2.6438371354515082	0.4093942323211884	1.4345566365064868e-11	1.285733844873184e-10	8844	KSR1	ENSG00000141068	kinase suppressor of ras 1
10095	260.0234574082908	-2.560971279913166	0.3973363156261923	1.5603361395425227e-11	1.3880783407951492e-10	10095	ARPC1B	ENSG00000130429	actin related protein 2/3 complex subunit 1B
7947	220.84929662732705	-2.1165537420208373	0.326037561269235	1.595124049403824e-11	1.4160209202992442e-10	7947	NA	NA	NA
5810	198.36130923049632	-2.504218981477415	0.388582179472051	1.6527749221773164e-11	1.4648722341433098e-10	5810	RAD1	ENSG00000113456	RAD1 checkpoint DNA exonuclease
9303	290.869469296052	-2.147185246196411	0.33141677351010235	1.670023430329675e-11	1.479377860707782e-10	9303	SNORD25	ENSG00000275043	small nucleolar RNA, C/D box 25
8545	173.92130007692813	-2.3377075241938465	0.3620850786338681	1.718369728348006e-11	1.5197965176512507e-10	8545	CGGBP1	ENSG00000163320	CGG triplet repeat binding protein 1
11257	55.981189137880165	-4.312399457459371	0.6700559962962752	1.866073212761035e-11	1.6443605730315187e-10	11257	TP53TG1	ENSG00000182165	TP53 target 1
8365	249.6194522188861	-2.2853478374041294	0.35463301954842213	1.8989101176543056e-11	1.6724172144403915e-10	8365	H4C8	ENSG00000158406	H4 clustered histone 8
9700	194.60185912560837	-2.1273735359423234	0.32947151948677306	1.991655740500023e-11	1.7485903200232925e-10	9700	ESPL1	ENSG00000135476	extra spindle pole bodies like 1, separase
9110	139.01979407825738	-2.6769275929387977	0.4183611914173967	2.0558938875963695e-11	1.8002759582821682e-10	9110	MTMR4	ENSG00000108389	myotubularin related protein 4
11406	146.60099131796267	-2.4444431172215286	0.3809891898170697	2.1149818198532957e-11	1.8462326984445558e-10	11406	NA	NA	NA
12919	115.48721863840085	-2.756438227302384	0.43188318735892983	2.2646810175171096e-11	1.9748536652493195e-10	12919	NA	NA	NA
9133	196.55156963421143	-2.1687527892430256	0.3378085831982291	2.4514783966562058e-11	2.1266860441556085e-10	9133	CCNB2	ENSG00000157456	cyclin B2
8486	231.99830946758556	-2.1320827741157458	0.3321809530234968	2.532655269801901e-11	2.19143943340083e-10	8486	NA	NA	NA
12588	176.77753889494915	-2.1824189602751507	0.3404086738144614	2.590149118510624e-11	2.2377233677642788e-10	12588	NA	NA	NA
11793	104.90652607134753	-2.7255549310518195	0.429746650761276	3.005594757448345e-11	2.580687070540261e-10	11793	NA	NA	NA
12206	95.67360517191925	-2.7862782538079744	0.4409482460698474	3.4712484518101754e-11	2.9592966592986696e-10	12206	NA	NA	NA
13723	83.62317299249777	-3.131904272590462	0.49752557247437873	3.644500384152823e-11	3.105418035663552e-10	13723	NA	NA	NA
9142	208.80818469249036	-2.0623874777618725	0.32478489215439876	4.201471019551702e-11	3.545770887109335e-10	9142	NA	NA	NA
9609	134.28986754600115	-2.4410480709411995	0.3878435003256491	4.680852131423162e-11	3.926623781482491e-10	9609	RAB36	ENSG00000100228	RAB36, member RAS oncogene family
9602	155.67874361302216	-2.2475399401343847	0.35601870753598874	4.686120160261017e-11	3.9290774483708494e-10	9602	NA	NA	NA
8691	180.84564132951985	-2.5546927900583194	0.4071737674422734	4.8213206383239e-11	4.0363817166277327e-10	8691	IDDM17	NA	insulin dependent diabetes mellitus 17
10810	66.12458580236193	-3.539213976986091	0.5672942797368251	5.1482077800403034e-11	4.2907701920226567e-10	10810	WASF3	ENSG00000132970	WASP family member 3
11033	63.93526116783814	-3.6631526303274886	0.5880515798088997	5.515789508203912e-11	4.583462550201754e-10	11033	ADAP1	ENSG00000105963	ArfGAP with dual PH domains 1
9532	139.88867986628222	-2.4212466257935152	0.3867645767583089	5.856229678961246e-11	4.861540370618868e-10	9532	BAG2	ENSG00000112208	BAG cochaperone 2
5356	405.65171187088276	-2.2354147922910093	0.35630887773892506	5.871349873415472e-11	4.871680654493025e-10	5356	PLRG1	ENSG00000171566	pleiotropic regulator 1
8096	187.94417554729353	-2.181547798269091	0.34732357230546695	5.96892720818839e-11	4.94286125205487e-10	8096	NA	NA	NA
7078	211.21450133835427	-2.0143916707005713	0.3197502750126981	6.053524264235636e-11	5.007969826688079e-10	7078	TIMP3	ENSG00000100234	TIMP metallopeptidase inhibitor 3
8217	213.56700755471738	-2.0538144076678653	0.3264794413036975	6.184947927166156e-11	5.114171192832804e-10	8217	IGLJ	NA	immunoglobulin lambda joining cluster
12585	130.71484680287597	-2.396081983818395	0.38311282208139663	6.221018765158274e-11	5.138929244972369e-10	12585	NA	NA	NA
4190	614.4162840040832	-2.1834154947256685	0.34903065664905175	6.842605872601604e-11	5.619180111540465e-10	4190	MDH1	ENSG00000014641	malate dehydrogenase 1
7461	213.32032648531563	-2.3252988467518794	0.372900376104871	7.136373222219671e-11	5.840402272493981e-10	7461	CLIP2	ENSG00000106665	CAP-Gly domain containing linker protein 2
9169	296.26003009648934	-2.350294181883162	0.3772471895023549	7.146090332916301e-11	5.845501892325533e-10	9169	SCAF11	ENSG00000139218	SR-related CTD associated factor 11
12054	53.643727129144416	-4.409491420263235	0.7099195440754374	8.103440775289616e-11	6.586844321901675e-10	12054	NA	NA	NA
9702	330.13705988557894	-2.2121537466722945	0.3554287679659869	8.25319560204838e-11	6.695589600907077e-10	9702	CEP57	ENSG00000166037	centrosomal protein 57
11661	52.21755153591748	-4.046554232593954	0.6541853307123761	8.668293322219168e-11	6.999968125767885e-10	11661	NA	NA	NA
13222	79.33851095651214	-3.4419989856945663	0.560578814336236	8.834126393966978e-11	7.128944441791735e-10	13222	NA	NA	NA
9469	144.12489098482666	-2.5311033365362388	0.4093197401309187	8.859108265168762e-11	7.14223012012572e-10	9469	CHST3	ENSG00000122863	carbohydrate sulfotransferase 3
12569	139.62986974898357	-2.357502812784549	0.3816111901820303	1.0313677941002984e-10	8.227881322201667e-10	12569	NA	NA	NA
7702	243.31655983244679	-2.2356863268255474	0.3613714578127671	1.0336089358044619e-10	8.241839393487885e-10	7702	ZNF143	ENSG00000166478	zinc finger protein 143
7836	254.8481081339338	-2.0843053713206436	0.3360016829404942	1.0413654731588197e-10	8.299742214543843e-10	7836	NA	NA	NA
10415	116.315717663636	-2.485244633790132	0.40396644964633904	1.1310091814853206e-10	8.97581304511469e-10	10415	SNAI1P1	NA	snail family zinc finger 1 pseudogene 1
11012	195.83093282667767	-2.208103396261464	0.357680746892797	1.1539631894044005e-10	9.136359170501602e-10	11012	KLK11	ENSG00000167757	kallikrein related peptidase 11
9826	205.7577659354517	-2.115074102100185	0.34200648277400103	1.1599898873430027e-10	9.175410575874911e-10	9826	ARHGEF11	ENSG00000132694	Rho guanine nucleotide exchange factor 11
11518	133.6430742476486	-2.366421844367964	0.3842985530334073	1.164517114650302e-10	9.202538876329366e-10	11518	NA	NA	NA
11619	131.8128808479794	-2.303725103202875	0.3750360904448324	1.342422675882774e-10	1.0533966238595339e-9	11619	NA	NA	NA
8470	114.30924435669236	-2.5643909955469555	0.41916061258277576	1.348534154302275e-10	1.0576973448781501e-9	8470	SORBS2	ENSG00000154556	sorbin and SH3 domain containing 2
13121	59.923730611787434	-3.469772117008888	0.5698895578166904	1.3755745062268443e-10	1.076891171564797e-9	13121	NA	NA	NA
8424	201.68388681710871	-2.1207248024214866	0.34502213259117853	1.46896565233144e-10	1.146258028103579e-9	8424	BBOX1	ENSG00000129151	gamma-butyrobetaine hydroxylase 1
9266	315.0976841525182	-2.10260706411529	0.3423041189363417	1.5045740474602434e-10	1.1724071655139786e-9	9266	CYTH2	ENSG00000105443	cytohesin 2
9030	108.57474134300371	-2.563354110614937	0.4202888483697081	1.5208265342801701e-10	1.1839712234607322e-9	9030	ERDA1	NA	expanded repeat domain, CAG/CTG 1
9693	194.55969773244948	-2.1087856632975375	0.3438849529781783	1.622053577950789e-10	1.258686554773567e-9	9693	RAPGEF2	ENSG00000109756	Rap guanine nucleotide exchange factor 2
9486	172.28870313051308	-2.0903771568189966	0.34127051773762995	1.7293752642793567e-10	1.3345556284721829e-9	9486	CHST10	ENSG00000115526	carbohydrate sulfotransferase 10
8640	172.91951865702424	-2.2097695632133094	0.3618865008986106	1.7534850770236432e-10	1.3525386962561855e-9	8640	NA	NA	NA
13998	86.31532989572204	-3.162467657923491	0.5249449123372861	1.8733426495425995e-10	1.4390326564443358e-9	13998	NA	NA	NA
14071	78.33510823569759	-3.020409882688047	0.5022103450278328	2.1871917370510856e-10	1.6701738724321336e-9	14071	NA	NA	NA
10368	125.04311510718603	-2.3195142220398206	0.3843005419544218	2.586000483631891e-10	1.956888181860252e-9	10368	CACNG3	ENSG00000006116	calcium voltage-gated channel auxiliary subunit gamma 3
11138	77.65488369028174	-2.860824092891025	0.4771643663364609	2.6257662046073523e-10	1.9842935324497833e-9	11138	TBC1D8	ENSG00000204634	TBC1 domain family member 8
13156	59.26904255712842	-3.4475517338982886	0.5764994037144224	2.648917230854542e-10	2.0008870740630546e-9	13156	NA	NA	NA
11969	79.71461887289193	-2.9965567968245024	0.501181057190452	2.725501297440262e-10	2.0568825948143903e-9	11969	NA	NA	NA
11446	179.67292536967213	-2.1323571578179252	0.35264254415833557	2.726773963504332e-10	2.056917345659206e-9	11446	NA	NA	NA
14737	47.947645173091004	-4.232783299019765	0.7045721789103709	2.8706603443626043e-10	2.1615672795068034e-9	14737	NA	NA	NA
9999	217.4352515644829	-2.226409250579808	0.36998637022355213	2.988822900790144e-10	2.242486408203576e-9	9999	NA	NA	NA
7506	344.4039280301652	-2.044670657319603	0.33875386892828935	3.0627245886912806e-10	2.295879688322042e-9	7506	XM	NA	Xm(a) antigen
11232	120.03999666589671	-2.411734351873802	0.4023003052069761	3.1381277928976443e-10	2.349252899959848e-9	11232	POLG2	ENSG00000256525	DNA polymerase gamma 2, accessory subunit
10279	67.4161319180011	-3.065382810618635	0.5156888502677642	3.440671928250433e-10	2.5620172098060174e-09	10279	PRSS16	ENSG00000112812	serine protease 16
10997	111.34034916806569	-2.570271619048189	0.43121673858654985	3.5190726373536026e-10	2.6157504014088014e-9	10997	NA	NA	NA
12767	52.2091875393182	-3.895661278833212	0.6553557377376017	3.525777697592145e-10	2.619573159544647e-9	12767	NA	NA	NA
12342	157.70011910561422	-2.2116266835177956	0.37061620864870276	4.176816118872427e-10	3.084149251315356e-9	12342	NA	NA	NA
15059	46.50249414045233	-4.3729014128095995	0.7369540260322449	4.777483324085549e-10	3.507601482556505e-9	15059	NA	NA	NA
14793	54.80780264895843	-3.513820279932529	0.5978119080636966	5.084721250614018e-10	3.725019250832087e-9	14793	NA	NA	NA
9585	197.61758372868118	-2.105923023483178	0.35695610478060574	6.774846728918336e-10	4.896870896432396e-9	9585	KIF20B	ENSG00000138182	kinesin family member 20B
11158	46.76046886796183	-4.190156516466059	0.7154264080365754	6.997606303931111e-10	5.0557027191133475e-9	11158	RABL2B	ENSG00000079974	RAB, member of RAS oncogene family like 2B
13085	86.36190288991318	-2.7992020338590504	0.48014780316618966	7.039377903458885e-10	5.0836919923816555e-9	13085	NA	NA	NA
9988	107.21629101005857	-2.3987712645680297	0.409193079092629	7.107820508292446e-10	5.1242924378141024e-9	9988	DMTF1	ENSG00000135164	cyclin D binding myb like transcription factor 1
9113	114.94272729312625	-2.3131574372922086	0.39421544242378215	7.243772139745704e-10	5.213339700059902e-9	9113	LATS1	ENSG00000131023	large tumor suppressor kinase 1
14378	56.211533079353664	-3.749181332031682	0.6460746808877686	7.342653755783628e-10	5.277709422663337e-9	14378	NA	NA	NA
9589	207.80712137973043	-2.0316163328054313	0.3458542173146951	8.380101588191743e-10	5.992576696477072e-9	9589	WTAP	ENSG00000146457	WT1 associated protein
13396	72.62335780375211	-2.8962433609535405	0.5002691595514732	8.962363272582764e-10	6.398036173603251e-9	13396	NA	NA	NA
11827	46.900737923714466	-3.867845429815652	0.6719253964606955	1.1458955026575112e-9	8.063584424701555e-9	11827	NA	NA	NA
11043	101.78624035920245	-2.3944712279008318	0.41467129105588224	1.206794176625908e-9	8.463710392237496e-9	11043	MID2	ENSG00000080561	midline 2
5871	406.6700753529659	-2.138442585642521	0.36926746402255356	1.23962305624885e-9	8.672189833223598e-9	5871	MAP4K2	ENSG00000168067	mitogen-activated protein kinase kinase kinase kinase 2
10188	74.50442837230264	-3.0341841825503706	0.5303741585829591	1.2419014429423423e-9	8.684505961926662e-9	10188	TNK2	ENSG00000061938	tyrosine kinase non receptor 2
11466	129.52005086761415	-2.1852415294207272	0.3774375491878873	1.2508274517216463e-9	8.743278673580778e-9	11466	NA	NA	NA
11689	124.6033919910956	-2.3699714558610103	0.4110945854935486	1.2648064864672983e-9	8.837308321487552e-9	11689	NA	NA	NA
12286	59.49230426978865	-3.197306556035101	0.5623627074697535	1.5495610671083255e-9	1.0710877796512577e-8	12286	NA	NA	NA
15046	43.414493291118724	-4.7352906951112095	0.8225005649968835	1.736294032333599e-9	1.1932751896804147e-8	15046	NA	NA	NA
11160	116.94902270980205	-2.2675273782970233	0.39736783368971723	1.9334061080688e-9	1.3249402135760405e-8	11160	ERLIN2	ENSG00000147475	ER lipid raft associated 2
14751	56.48829592556536	-3.1962772434295728	0.5656218064472243	1.941515985895364e-9	1.3294112522449716e-8	14751	NA	NA	NA
10096	133.2316231932643	-2.2273639569006516	0.3909745778899809	2.0777078823382662e-9	1.4174566102087218e-8	10096	ACTR3	ENSG00000115091	actin related protein 3
14741	57.215176935091	-3.3775916863282136	0.6007194144882488	2.159802808901471e-9	1.4698755398729207e-8	14741	NA	NA	NA
10885	175.39205748342337	-2.055346586558328	0.36026625549037994	2.256910075529493e-9	1.5322317836661566e-8	10885	WDR3	ENSG00000065183	WD repeat domain 3
9582	304.9649357376567	-2.046318191944041	0.3595477964735526	2.41899976156711e-9	1.634994236264364e-8	9582	APOBEC3B	ENSG00000179750	apolipoprotein B mRNA editing enzyme catalytic subunit 3B
14173	50.999164992091075	-4.126386977711422	0.7361729067717802	2.475138443557322e-9	1.6715906790178305e-8	14173	NA	NA	NA
12462	129.43530644263333	-2.260254946337324	0.39954389261012263	2.573952867225462e-9	1.7299645543288086e-8	12462	NA	NA	NA
10449	110.34074815039187	-2.2635234719201174	0.40047100687898735	2.6668215782894725e-9	1.7902294253937614e-8	10449	ACAA2	ENSG00000167315	acetyl-CoA acyltransferase 2
9257	66.07335949138972	-2.9034549791396023	0.518321869725144	2.6912482662551546e-9	1.8044599031120627e-8	9257	NA	NA	NA
14334	63.32699693428894	-6.524440403393174	1.113155942912909	3.3797170346137634e-9	2.2400978242465692e-8	14334	NA	NA	NA
10201	105.98994248741806	-2.294776752876464	0.4101949788882404	3.6441617881388112e-9	2.40586413485432e-8	10201	NME6	ENSG00000172113	NME/NM23 nucleoside diphosphate kinase 6
11147	122.55332901071783	-2.230726816526875	0.39862902975770026	3.744513173819671e-9	2.4691994263382643e-8	11147	ANKRD13C-DT	ENSG00000197568	ANKRD13C divergent transcript
10596	192.78648672100826	-2.3429499249750765	0.4201519991493835	3.752107075605615e-9	2.473234416306233e-8	10596	NA	NA	NA
11054	126.90757022733605	-2.1271119561618304	0.3797249745304411	3.915810133142708e-9	2.5720415245855884e-8	11054	OGFR	ENSG00000060491	opioid growth factor receptor
10862	139.7744984921529	-2.036103063868769	0.3627084490205448	3.932073637441944e-9	2.581712718334532e-8	10862	NA	NA	NA
11909	138.75018785802877	-2.0743219355745963	0.3700625015388926	3.99310423500833e-9	2.618708053064321e-8	11909	NA	NA	NA
9209	139.98306326223883	-2.1211287466819684	0.3795651970296226	4.2130689697205846e-9	2.7554194053527488e-8	9209	LRRFIP2	ENSG00000093167	LRR binding FLII interacting protein 2
11069	56.75354114111663	-3.120730543503665	0.5684008158035753	4.8800704343707886e-9	3.1706277068564027e-8	11069	RAPGEF4	ENSG00000091428	Rap guanine nucleotide exchange factor 4
12488	171.92113973803268	-2.0296220911095433	0.3644453693082185	5.026365854556606e-9	3.263148626212146e-8	12488	NA	NA	NA
12215	71.0795456383138	-2.956342299204004	0.539146415207148	5.033067072689095e-9	3.264971053846168e-8	12215	NA	NA	NA
12460	55.28604803644275	-3.501940662760693	0.6403770917670174	5.031353040363071e-9	3.264971053846168e-8	12460	NA	NA	NA
13753	97.36785333496367	-2.51527266599199	0.45737187250831163	5.420390010268468e-9	3.502679001240537e-8	13753	NA	NA	NA
10504	107.93912426514906	-2.427486750585759	0.44079677742964474	5.4797308317764695e-9	3.539661260325871e-8	10504	NA	NA	NA
15390	40.48779630245874	-4.365275880733897	0.7937887174972963	6.271335284436492e-9	4.0169603279112124e-8	15390	NA	NA	NA
11314	49.318416233748025	-3.539448160460439	0.6533411369533348	7.033864278358777e-9	4.4814160366184775e-8	11314	CD300A	ENSG00000167851	CD300a molecule
12442	45.746488695585825	-3.5482590845450948	0.6551659358162125	7.531328985186426e-9	4.77839030467617e-8	12442	NA	NA	NA
8596	170.06052406635007	-2.0267614452321503	0.3686982923597151	7.615662538545682e-9	4.828243671412951e-8	8596	OR4A1P	ENSG00000254408	olfactory receptor family 4 subfamily A member 1 pseudogene
11397	161.78233368189441	-2.0144227021833934	0.36638379826146744	7.685719852528962e-9	4.870817694900157e-8	11397	NA	NA	NA
12409	87.07220244228934	-2.4006327361268665	0.4416630920741419	8.452043501352463e-9	5.334298738207732e-8	12409	NA	NA	NA
11262	104.93731900692731	-2.2488263826292427	0.41258620378177463	8.491320854206839e-9	5.35503860907464e-8	11262	SP140	ENSG00000079263	SP140 nuclear body protein
9326	130.03253153773213	-2.0692649133648944	0.37856105048332844	8.821393263862914e-9	5.54456427339664e-8	9326	ZNHIT3	ENSG00000273611	zinc finger HIT-type containing 3
13332	51.97599058928557	-3.138131605518712	0.5826696049263347	8.832509026564041e-9	5.549357207435459e-8	13332	NA	NA	NA
12007	52.50689059157717	-3.154861972329243	0.5864181856517309	9.087361814655746e-9	5.690290151977678e-8	12007	NA	NA	NA
14392	61.31334852173148	-2.953347304313737	0.5495951777420334	9.404365894244645e-9	5.877816313104303e-8	14392	NA	NA	NA
15383	48.06809396920103	-3.392205015515518	0.6316253470689546	9.414812575553637e-9	5.8821532071333434e-8	15383	NA	NA	NA
11087	118.62602170217974	-2.214502792053552	0.40902146377843196	1.0536322560697828e-8	6.560846380257775e-8	11087	NA	NA	NA
11267	85.33537294593631	-2.4671781322147797	0.4583139635593063	1.0830524595296148e-8	6.74153923305572e-8	11267	SNF8	ENSG00000159210	SNF8 subunit of ESCRT-II
15130	39.77114945729421	-4.580491942383381	0.8473865147359517	1.123577640738085e-8	6.978249428717388e-8	15130	NA	NA	NA
5167	49.706262332754406	-3.2438195076732885	0.6108546393241171	1.3208992598201698e-8	8.125517126898176e-8	5167	ENPP1	ENSG00000197594	ectonucleotide pyrophosphatase/phosphodiesterase 1
11490	68.46918291560526	-2.68182825378181	0.5060956255801315	1.5576077557606257e-8	9.51097427276521e-8	11490	NA	NA	NA
10268	90.13156508042047	-2.689066845026256	0.5105226569991919	1.76866326885262e-8	1.0730359752311717e-7	10268	RAMP3	ENSG00000122679	receptor activity modifying protein 3
11181	90.24632408326345	-2.3304686755001036	0.43912174110734425	1.7895526829697447e-8	1.0845323072179129e-7	11181	TREH	ENSG00000118094	trehalase
11373	108.14028316365902	-2.2196104273893598	0.4180048864320041	1.8705838916042757e-8	1.1311872080170248e-7	11373	NA	NA	NA
9987	64.79222900593068	-2.6961088761268805	0.512353156229002	1.914464975971955e-8	1.1560555701142857e-7	9987	HNRNPDL	ENSG00000152795	heterogeneous nuclear ribonucleoprotein D like
11283	95.71898250527529	-2.3084210392724716	0.43618584184133746	1.958662573405835e-8	1.1806187165148258e-7	11283	CYP4F8	ENSG00000186526	cytochrome P450 family 4 subfamily F member 8
12924	100.0397292301753	-2.427597150033987	0.46081050590066985	2.0232126111251374e-8	1.2169028793385018e-7	12924	NA	NA	NA
10547	117.95350459236079	-2.03749724239697	0.38356866675518775	2.1356304575141526e-8	1.280385668289411e-7	10547	PSORS4	NA	psoriasis susceptibility 4
11720	122.2283998272403	-2.015362047488643	0.38308908458758767	2.8547494241412985e-8	1.6838302178482389e-7	11720	NA	NA	NA
12076	123.58387705342439	-2.014369749610998	0.3829975728846046	2.872988873409159e-8	1.6933972027486182e-7	12076	NA	NA	NA
11271	77.0705788518257	-2.5176514697829355	0.48465463373111245	2.932770462625011e-8	1.7268127769578236e-7	11271	NA	NA	NA
11361	71.3879945784005	-3.1088904228855188	0.6052455710231408	3.007502405313134e-8	1.76895151998232e-7	11361	NA	NA	NA
11677	80.19650508065456	-2.465720164626286	0.4777170432233189	3.5911747429437703e-8	2.0895353665657213e-7	11677	NA	NA	NA
10434	95.42691903118119	-2.1887454682621037	0.4214511099958296	3.623511352440969e-8	2.106888414323253e-7	10434	LYPLA1	ENSG00000120992	lysophospholipase 1
