gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	entrez	symbol	ensgene	description
10139	237.19080591146434	2.468956144854006	0.2167414202728245	4.12756494273106e-31	9.097931104134955e-30	10139	ARFRP1	ENSG00000101246	ADP ribosylation factor related protein 1
8643	199.66757409554828	2.731347502478733	0.2400170333718039	4.809322512747425e-31	1.0586796224139429e-29	8643	PTCH2	ENSG00000117425	patched 2
9489	336.03729815578663	2.0203692996205707	0.17746907625364597	5.101048213100969e-31	1.1199693860315556e-29	9489	PGS1	ENSG00000087157	phosphatidylglycerophosphate synthase 1
5432	213.04152199169607	2.5804813288869917	0.23068162860141087	4.279902538110678e-30	9.07727440072844e-29	5432	POLR2C	ENSG00000102978	RNA polymerase II subunit C
12047	142.40441328067453	3.3332479540316218	0.29933664071889465	8.062934047335603e-30	1.6783659994701057e-28	12047	NA	NA	NA
11000	240.0704476144553	2.383387212922067	0.21446825357513544	9.65208294136697e-30	2.0017373981849726e-28	11000	SLC27A3	ENSG00000143554	solute carrier family 27 member 3
99	6822.837145853087	17.37807666285535	3.524372036850561	1.2819760519702148e-29	2.632741062826636e-28	99	NA	NA	NA
11936	118.85227648422386	5.334514767654583	0.48123880718284157	5.894892286733795e-29	1.1860213394097622e-27	11936	NA	NA	NA
9661	207.43739993196394	2.573911340576692	0.2381795529503554	2.889703432190076e-28	5.593402965296653e-27	9661	NA	NA	NA
13064	114.79175901027887	5.28017983460057	0.4835514005467749	3.455702408882327e-28	6.66720020364024e-27	13064	NA	NA	NA
13729	108.6626511489117	4.179356505846999	0.39123321490125323	1.801782829870952e-27	3.3713358727807594e-26	13729	NA	NA	NA
9910	128.6374449700801	3.3484276770608594	0.3189173897569388	8.201310561937515e-27	1.4850545146562125e-25	9910	RABGAP1L	ENSG00000152061	RAB GTPase activating protein 1 like
13176	104.40066620318082	4.5445945576914	0.4309906494952404	1.0169864581078762e-26	1.8395329704120982e-25	13176	NA	NA	NA
10786	314.23377443129704	2.041378007282424	0.19552515295692907	1.6010094868890212e-26	2.868191463745864e-25	10786	SLC17A3	ENSG00000124564	solute carrier family 17 member 3
9945	199.9259666644962	2.6484607418483113	0.2546237346668798	1.9961899780326114e-26	3.560999918439531e-25	9945	GFPT2	ENSG00000131459	glutamine-fructose-6-phosphate transaminase 2
1186	103.18515915991105	4.608370114487648	0.43982268639867195	2.059464949238e-26	3.666108852554748e-25	1186	CLCN7	ENSG00000103249	chloride voltage-gated channel 7
9223	177.9224910550923	2.53195427976183	0.24554513932936578	5.645911015742912e-26	9.822018750527959e-25	9223	MAGI1	ENSG00000151276	membrane associated guanylate kinase, WW and PDZ domain containing 1
3663	305.5985279306619	2.0190640465505125	0.19718861888538938	1.3798394516038714e-25	2.3400298454188514e-24	3663	IRF5	ENSG00000128604	interferon regulatory factor 5
11295	232.6067133356644	2.2290699053919445	0.22069656527955633	5.299358102471549e-25	8.7491363181981265e-24	11295	NA	NA	NA
9931	110.80807178544896	3.632225008401604	0.3675932790728889	5.18310812772768e-24	8.142121349900572e-23	9931	HELZ	ENSG00000198265	helicase with zinc finger
12504	171.61608023199284	2.4538023020170336	0.2489815074763805	5.91039430600264e-24	9.250096664784801e-23	12504	NA	NA	NA
10356	242.12547827754634	2.0232801904150524	0.20610060518732629	9.773997685893065e-24	1.5128136124121253e-22	10356	HMGB1P3	NA	high mobility group box 1 pseudogene 3
12962	129.0533628323562	2.8980563663532037	0.3033499614986659	1.078356455232824e-22	1.6041981189152612e-21	12962	NA	NA	NA
8044	203.44390447629092	2.1639477582040256	0.22710971132981667	1.5332825174468334e-22	2.257034754703206e-21	8044	NA	NA	NA
2049	1376.8846003496528	14.861830990074361	3.3120726817171104	3.174211046736445e-22	4.604109735317979e-21	2049	EPHB3	ENSG00000182580	EPH receptor B3
9673	86.34812763133469	4.085765721028515	0.4367275882914017	1.0784245975480846e-21	1.5235461596233008e-20	9673	SLC25A44	ENSG00000160785	solute carrier family 25 member 44
8122	123.72555996747849	2.8074257298444323	0.3054547415809977	3.502012347120253e-21	4.806347834189492e-20	8122	NA	NA	NA
10346	199.75000392293683	2.2827039365982693	0.24845262443085414	3.561768150550288e-21	4.8804048539680105e-20	10346	TRIM22	ENSG00000132274	tripartite motif containing 22
10987	91.86598259085362	3.6155988523116123	0.396081759214195	6.838554206843202e-21	9.272242579970976e-20	10987	COPS5	ENSG00000121022	COP9 signalosome subunit 5
8758	105.85379011036923	3.1246154046991506	0.3448985535828874	1.1511490505125561e-20	1.5360816173242032e-19	8758	NA	NA	NA
8526	866.3835061222317	14.118622854784341	3.238763770807896	2.846460221162618e-20	3.7448742284670692e-19	8526	DGKE	ENSG00000153933	diacylglycerol kinase epsilon
11162	90.80785608160116	3.6464030323221897	0.40767324328229193	3.532149843188984e-20	4.632508049789914e-19	11162	NUDT6	ENSG00000170917	nudix hydrolase 6
8364	169.03336929037812	2.371875177675343	0.26702503836984387	5.683135197222926e-20	7.339263552241876e-19	8364	H4C3	ENSG00000197061	H4 clustered histone 3
11850	74.59820514629487	5.030762899991057	0.570003782686048	3.2203741300869613e-19	4.00821140803137e-18	11850	NA	NA	NA
10491	108.18840900732035	2.676429726567012	0.31998537065998406	5.268887618855125e-18	6.023957871886872e-17	10491	CRTAP	ENSG00000170275	cartilage associated protein
12873	124.8086695812083	2.417195977714144	0.2909645450960434	8.950115070775816e-18	1.0047995852790984e-16	12873	NA	NA	NA
6122	463.23579281114723	3.940886589364874	0.4797187723509458	1.2338034862439144e-17	1.3732485597057183e-16	6122	RPL3	ENSG00000100316	ribosomal protein L3
11578	82.4192204462424	3.1491322522295846	0.3859789786363132	3.144709680142998e-17	3.4165749041037473e-16	11578	NA	NA	NA
12765	63.172555841771285	4.2312240401626635	0.5233089753555845	9.145789015942276e-17	9.753963713012536e-16	12765	NA	NA	NA
12022	144.79221954243633	2.119472444772786	0.2662299048187879	1.6651359899789097e-16	1.7481851665364612e-15	12022	NA	NA	NA
10019	78.15995848135324	6.228725147225339	0.7629100918374513	3.6114165861053815e-16	3.706048464961282e-15	10019	SH2B3	ENSG00000111252	SH2B adaptor protein 3
9646	297.24117687696696	12.40185291459038	3.083487183563148	4.3429154645376994e-16	4.435093779430858e-15	9646	CTR9	ENSG00000198730	CTR9 homolog, Paf1/RNA polymerase II complex component
9294	118.10649710934317	2.2956147187139817	0.2938122806444413	5.138715043555351e-16	5.206736542326842e-15	9294	S1PR2	ENSG00000267534	sphingosine-1-phosphate receptor 2
14387	57.85116468518206	4.474366714335041	0.5763017212184343	1.4393939261740658e-15	1.4158524367272938e-14	14387	NA	NA	NA
8914	90.00186993513542	2.78159672509128	0.3642485909885823	1.9251341745878184e-15	1.875029467903925e-14	8914	TIMELESS	ENSG00000111602	timeless circadian regulator
12114	60.610621722976354	3.6716661485474504	0.4898384800147316	6.910566572177539e-15	6.490459624956484e-14	12114	NA	NA	NA
11157	94.87925649558848	2.6094595116416692	0.35242679652914705	1.1048268202577783e-14	1.0296227810260645e-13	11157	LSM6	ENSG00000164167	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
11719	55.89696983604548	3.924733185830539	0.5271803283480379	1.2090220595545864e-14	1.1236165277538209e-13	11719	NA	NA	NA
11837	110.71338946157286	7.664042794188291	0.9861708064196584	4.8717807467297355e-14	4.359234206956894e-13	11837	NA	NA	NA
12170	96.93153272410126	2.3526041821610453	0.3281848822837326	6.864837273121785e-14	6.071631285681242e-13	12170	NA	NA	NA
12981	106.95039050741588	2.1561240163142563	0.3062201613381803	1.8124793404540137e-13	1.5493478219921619e-12	12981	NA	NA	NA
12904	72.06138808389935	2.7397088804440703	0.39397934305204363	3.1140230822500477e-13	2.620697086711185e-12	12904	NA	NA	NA
9255	56.93362519037811	3.406424916221968	0.49005038161453596	3.488956892814303e-13	2.9201806200294658e-12	9255	AIMP1	ENSG00000164022	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
105	131.69120540138334	11.070112276999359	2.960135186059949	3.7500249510894586e-13	3.129356797638577e-12	105	ADARB2	ENSG00000185736	adenosine deaminase RNA specific B2 (inactive)
11129	111.29221090896179	2.0650941901423447	0.2983069949497325	4.3355844925331535e-13	3.6001599040561292e-12	11129	CLASRP	ENSG00000104859	CLK4 associating serine/arginine rich protein
11508	59.748350757290275	3.1375847029621133	0.4545699945357659	4.612326089723574e-13	3.818661325021877e-12	11508	NA	NA	NA
9893	106.76470475743699	2.0871005507071114	0.3092332282326087	1.4284676556496908e-12	1.1400661289640186e-11	9893	NA	NA	NA
11811	62.18768388831973	3.068214614689187	0.45972315850430406	2.0507099846473613e-12	1.616758246323107e-11	11811	NA	NA	NA
9290	82.3782909205731	2.4308845266119405	0.3637206666397363	2.07592572039649e-12	1.635872210176738e-11	9290	GPR55	ENSG00000135898	G protein-coupled receptor 55
10826	89.54157463082484	2.4647732416817454	0.37404439905945247	3.6168246071649562e-12	2.8119725939361896e-11	10826	FAXDC2	ENSG00000170271	fatty acid hydroxylase domain containing 2
11182	82.2930003783181	2.330747029171204	0.35788952704153143	6.557525906534237e-12	4.9787527622198624e-11	11182	SLC2A6	ENSG00000160326	solute carrier family 2 member 6
14553	73.76160192758789	2.4650177994169677	0.38111109937982257	8.610674789861824e-12	6.484962587713467e-11	14553	NA	NA	NA
9961	69.69898559673581	2.5152065215826656	0.39240044958758413	1.2569946409356387e-11	9.378728291252173e-11	9961	MVP	ENSG00000013364	major vault protein
14923	64.90180279069267	2.6812941260800343	0.419489400037699	1.3693789543299689e-11	1.0167699114160792e-10	14923	NA	NA	NA
12491	76.45915013943804	10.159824880136945	2.8714627289678956	2.5425401340249304e-11	1.8519193709766362e-10	12491	NA	NA	NA
12251	91.94380821228171	2.095816357588953	0.3379542005186464	5.250540689719178e-11	3.7229096932577247e-10	12251	NA	NA	NA
12372	77.1837269695166	2.280321755691647	0.3697375270243465	6.28667432251284e-11	4.4259028257155607e-10	12372	NA	NA	NA
14398	48.7457092014243	3.216493614283702	0.5258852712418474	8.429784007819514e-11	5.849096114201921e-10	14398	NA	NA	NA
14117	79.39199296837629	2.2626911101043943	0.3709850174555399	9.524009886824866e-11	6.559686155179171e-10	14117	NA	NA	NA
9228	93.5573525391135	2.0345324128813185	0.3329733352938395	9.598411170856567e-11	6.608227478218503e-10	9228	DLGAP2	ENSG00000198010	DLG associated protein 2
10378	48.040713321786576	3.0412670393565397	0.501097413559115	1.1404569720137719e-10	7.810205534246409e-10	10378	NA	NA	NA
7463	41.3076197837194	3.532688876898479	0.584875561284174	1.581555337418871e-10	1.0657619800773825e-9	7463	NA	NA	NA
12524	76.9252313454701	2.178875984906147	0.36627201453801006	2.487594272507459e-10	1.6382904790389365e-9	12524	NA	NA	NA
11495	62.22717574884873	2.564154638183652	0.4329675593116827	2.6990172551669444e-10	1.769916299727856e-9	11495	NA	NA	NA
12234	73.87538864563268	2.1987636846328766	0.37227100471737967	3.213997645363811e-10	2.0848890734948604e-9	12234	NA	NA	NA
8980	64.71988944802688	2.4214889586304653	0.4143930645458807	4.432212888975344e-10	2.841205369255607e-9	8980	NA	NA	NA
15984	35.435306052917106	4.409616339224896	0.7417332915403224	4.6282729005616915e-10	2.962376117273238e-9	15984	NA	NA	NA
8462	42.56686835602038	3.2493605397068452	0.5587611750307013	5.304244355344012e-10	3.373243011480104e-9	8462	KLF11	ENSG00000172059	KLF transcription factor 11
10340	48.9175159333818	6.406582119560217	1.0230836937551464	6.183039668053195e-10	3.911434560857093e-9	10340	H2BC16P	ENSG00000217646	H2B clustered histone 16, pseudogene
13674	41.74850811109111	3.225891044242621	0.560853321816864	8.040572087851183e-10	5.037322691942482e-9	13674	NA	NA	NA
12951	78.91385120340027	2.051087690221746	0.35608693214867	8.0720337007625e-10	5.055152380841967e-9	12951	NA	NA	NA
8455	66.36164211069469	2.3373962591369266	0.40787641246677525	8.53242642904711e-10	5.329601671556132e-9	8455	ATRN	ENSG00000088812	attractin
10005	58.55666786855484	2.454480798203621	0.43174784034761965	1.1203528648947874e-9	6.921035306246595e-9	10005	ACOT8	ENSG00000101473	acyl-CoA thioesterase 8
12283	60.65159800607607	2.3839021484750793	0.42178105067657157	1.3693123033763757e-9	8.388220876267066e-9	12283	NA	NA	NA
16111	33.51126155474409	3.5667291200143776	0.655917154688241	5.450207861731772e-9	3.135685015085857e-8	16111	NA	NA	NA
2986	33.1938509392227	8.718937281791915	2.747141980948317	1.2121767174105921e-8	6.759290040130586e-8	2986	GUCY2F	ENSG00000101890	guanylate cyclase 2F, retinal
11054	44.87846849260173	2.6238825714500007	0.5019423848895966	1.4063543418282005e-8	7.787901057674086e-8	11054	OGFR	ENSG00000060491	opioid growth factor receptor
14250	32.76887884645749	8.692445984907824	2.74699545559979	1.4188151192359872e-8	7.854321698860627e-8	14250	NA	NA	NA
5856	63.241228520591804	2.14293068890448	0.41042436894964046	1.6149340685604578e-8	8.874352646651681e-8	5856	NA	NA	NA
14771	62.491071283421945	2.0499713593495588	0.39831500777720763	2.4919377863134505e-8	1.3515050667155718e-7	14771	NA	NA	NA
15005	29.89035326744239	5.076864300681687	0.9589336202252208	3.628958575188583e-8	1.9369782062179315e-7	15005	NA	NA	NA
14637	40.751932940541124	2.6627533828961436	0.53235615585124	4.7238807100960813e-8	2.485165609435114e-7	14637	NA	NA	NA
4592	55.98265605909355	2.184502218573894	0.43626724033027114	4.83361568743054e-8	2.5421014421090034e-7	4592	NA	NA	NA
12583	49.61311722701115	2.2936426908753016	0.45876960224981117	4.976183518767961e-8	2.6146312154774556e-7	12583	NA	NA	NA
13759	43.063667589921955	2.5486240555152175	0.5144434114815811	5.949898032803266e-8	3.106861484415721e-7	13759	NA	NA	NA
11673	82.56273628425242	4.918436666093879	1.0105441939674407	6.016113864983467e-8	3.1385178899108297e-7	11673	NA	NA	NA
12836	68.326183531308	2.143316585148956	0.4342860193487727	6.778895423180343e-8	3.5200924738315446e-7	12836	NA	NA	NA
14062	26.662521841616034	4.894277725799443	0.9637819059238355	1.073588794838548e-7	5.452121623968983e-7	14062	NA	NA	NA
8866	24.842285788605977	4.391575555769867	0.8879769588691531	1.4070901046000848e-7	7.059476678696116e-7	8866	NA	NA	NA
15094	52.095823588476925	2.138097611203734	0.44573414456517424	1.429392116256528e-7	7.161845652412952e-7	15094	NA	NA	NA
8193	22.86638038465857	8.042741244626031	2.6983371957343647	1.661872442041474e-7	8.287217034047504e-7	8193	DPF1	ENSG00000011332	double PHD fingers 1
11489	38.83227823776539	2.705431684435961	0.5735955607067108	1.8324338991825947e-7	9.10002561552194e-7	11489	NA	NA	NA
8534	127.99213296516281	3.2336955049204765	0.7216758312726155	4.0614291894497675e-7	1.9430246463163093e-6	8534	CHST1	ENSG00000175264	carbohydrate sulfotransferase 1
16354	35.58161044355407	2.568073323501788	0.5637368952204859	4.1251716893999893e-7	1.9712795473750235e-6	16354	NA	NA	NA
13490	46.54491346604532	2.1555236294783815	0.4832948573877721	7.00440511383093e-7	3.2665240132072242e-6	13490	NA	NA	NA
8677	24.438813354713687	5.273461019414663	1.0978264059291303	7.19355725458479e-7	3.3510236284151553e-6	8677	STX10	ENSG00000104915	syntaxin 10
8325	36.64223878723463	2.5337357109954297	0.5744869007590105	8.172282669083998e-7	3.7860038554986114e-6	8325	FZD8	ENSG00000177283	frizzled class receptor 8
13960	18.421733710003494	7.62986523316327	2.68100853086423	8.17205068625908e-7	3.7860038554986114e-6	13960	NA	NA	NA
13034	24.386760367356178	3.3371609610071244	0.7543050691454403	8.805052127210296e-7	4.055718758813495e-6	13034	NA	NA	NA
11610	33.18895215745801	2.5247118329643565	0.579584756852469	1.0658640892360985e-6	4.86558722221087e-6	11610	NA	NA	NA
13224	39.173485064745485	2.301238264519454	0.5287333834457362	1.1117310617011296e-6	5.060731933083091e-6	13224	NA	NA	NA
8515	22.036656156395214	5.090853569862467	1.1197113208598506	2.0201108062660183e-6	8.900749863296637e-6	8515	ITGA10	ENSG00000143127	integrin subunit alpha 10
12792	39.32431376357922	2.1815282084860974	0.5164780035593318	2.0387071888623976e-6	8.96860738256081e-6	12792	NA	NA	NA
14792	40.44004761962507	2.1649097056802336	0.5241423713328466	3.041392500339854e-6	1.306890780957467e-5	14792	NA	NA	NA
8429	20.274458931652646	4.9563640937976174	1.1274104462182282	3.7817637832300664e-6	1.6073927841896596e-5	8429	NA	NA	NA
17399	22.493269197667754	3.1870325779535413	0.7823828301195438	3.961443797344796e-6	1.6782569445858204e-5	17399	NA	NA	NA
12262	22.896664687544185	3.2039440059999054	0.7891163237594673	4.04866075581785e-6	1.7134819584813416e-5	12262	NA	NA	NA
18076	21.190004456641017	3.2853693270262534	0.8066314736775757	4.176527692854638e-6	1.766266357299651e-5	18076	NA	NA	NA
10081	18.314306745559165	3.8410543371074066	0.9521601764748693	6.704756023124055e-6	2.7789340740686458e-5	10081	PDCD7	ENSG00000090470	programmed cell death 7
14257	27.72149601012281	2.5619091935202016	0.6539268948942495	6.841196102530573e-6	2.8333925815694753e-5	14257	NA	NA	NA
15879	20.12849938887561	3.4151476285756757	0.8629952618010674	7.002946878553557e-6	2.8946888913805082e-5	15879	NA	NA	NA
16326	23.111978601860038	5.085740281290277	1.2242460473559862	7.065261564702953e-6	2.919013855485715e-5	16326	NA	NA	NA
11635	35.92707255313196	2.1238608884560524	0.5531852994463987	1.0271145152514449e-5	4.1578385665467146e-5	11635	NA	NA	NA
13681	31.558748823856927	2.323442395872076	0.6088787967799972	1.0604719277343475e-5	4.283604524597365e-5	13681	NA	NA	NA
16834	17.613777605334583	4.694702458045381	1.1595648516056587	1.3220211391845867e-5	5.27180582142279e-5	16834	NA	NA	NA
18312	11.438632223227899	6.68147983641515	2.6478483121798466	1.61696380600253e-5	6.364628433632844e-5	18312	NA	NA	NA
11452	34.895286354856026	2.0650764010409906	0.5590192007542455	1.8577115195825882e-5	7.251706534485578e-5	11452	NA	NA	NA
20047	11.171725867859179	6.630589340825747	2.6477739001327496	1.878128982584357e-5	7.322920135846393e-5	20047	NA	NA	NA
15870	11.193493991453625	6.631454166494247	2.6498311315749716	1.904981202087857e-5	7.419029473441146e-5	15870	NA	NA	NA
12348	40.26978961487241	2.064320887396517	0.5665902383392919	2.193509009820496e-5	8.468292463406041e-5	12348	NA	NA	NA
9861	16.898822828047255	4.0682560836433606	1.0830939930339178	2.278236636240788e-5	8.777283219925616e-5	9861	PSMD6	ENSG00000163636	proteasome 26S subunit, non-ATPase 6
16778	19.838468264290725	2.9318951013225676	0.8150085246468377	2.470566434880572e-5	9.472754727547548e-5	16778	NA	NA	NA
16273	23.018728184989154	2.6986665787926634	0.7550339599979086	2.5713273968281884e-5	9.843408357032666e-5	16273	NA	NA	NA
14885	31.099067953882702	2.191620997746529	0.614310033010843	2.800781920346379e-5	1.0680518011465811e-4	14885	NA	NA	NA
13378	35.61976854831885	2.018697601610564	0.5631522598833484	2.807491371356215e-5	1.0701257286925908e-4	13378	NA	NA	NA
12855	20.760982363120327	2.8241247613878895	0.7960978646636057	2.882960655135187e-5	1.097153840281956e-4	12855	NA	NA	NA
11855	33.822897225293396	2.0659016147105516	0.5787187435392195	2.9526047028191252e-5	1.1203664532553869e-4	11855	NA	NA	NA
18407	15.605325463964455	3.939650054583714	1.0710440862690422	3.0989984570829174e-5	1.1722177452218403e-4	18407	NA	NA	NA
15607	10.082332322789854	6.408084565570652	2.6499980815334014	3.5326603055949484e-5	1.323470512707874e-4	15607	NA	NA	NA
13834	24.222919684987602	2.521900872370821	0.7287197281209984	3.9205916418460806e-5	1.4587442167186918e-4	13834	NA	NA	NA
18037	18.112541744221204	2.9642392370226935	0.8667654858394536	4.8124851407416176e-5	1.767166370913407e-4	18037	NA	NA	NA
8209	15.675393542835545	3.516713181045521	1.01531026909862	5.015923913849374e-5	1.8378624610361938e-4	8209	GATD3	ENSG00000160221	glutamine amidotransferase class 1 domain containing 3
18452	9.014706901314977	6.150072488492823	2.66019625516458	7.151894129241401e-5	2.5740093425181704e-4	18452	NA	NA	NA
17144	27.39551108564917	2.1289778789113694	0.6436018198635697	7.402520865776824e-5	2.660799389107401e-4	17144	NA	NA	NA
14782	9.080011272098314	6.115871698736492	2.694786950547371	9.386041033891371e-5	3.3290002319025e-4	14782	NA	NA	NA
8376	26.89022361553206	2.080857510540021	0.6437858709822405	9.667575321475622e-5	3.4187729612274143e-4	8376	NA	NA	NA
20138	8.448242005185868	6.0037644419038125	2.6636406901687595	1.0140071931525791e-4	3.5746035446283087e-4	20138	NA	NA	NA
9415	8.502662314171985	5.991244176217971	2.681289859189921	1.1414888835780811e-4	3.9889339695901404e-4	9415	FADS2	ENSG00000134824	fatty acid desaturase 2
11247	26.24462320978355	2.1125716288946994	0.6784541832020001	1.398086255555577e-4	4.824543554007361e-4	11247	NXPH4	ENSG00000182379	neurexophilin 4
10875	7.892661170853984	5.840710895872385	2.6730672744515207	1.4960963051623187e-4	5.141686077333356e-4	10875	FGL2	ENSG00000127951	fibrinogen like 2
18936	12.895227497516462	3.538882464472267	1.157425781977993	2.151944633532505e-4	7.211691070385549e-4	18936	NA	NA	NA
17002	14.909397015075047	3.023274976994951	1.0438565597071818	2.581446723778912e-4	8.545618798591876e-4	17002	NA	NA	NA
21708	7.091942104747826	5.5678385358046985	2.697347916768096	2.760097088086107e-4	9.09023469767886e-4	21708	NA	NA	NA
21961	7.10282616654505	5.566946410915752	2.7001048364482187	2.792261577620682e-4	9.178544791554223e-4	21961	NA	NA	NA
13168	22.193336183339444	2.085909108292794	0.7226718499868944	2.892704655765102e-4	9.482800545665626e-4	13168	NA	NA	NA
16155	15.024626451478273	2.7887704666193165	0.9885503309716165	3.2451634890443194e-4	0.0010541773371046748	16155	NA	NA	NA
9078	12.308111162646194	3.958931122781801	1.319157260524616	3.2646271089426145e-4	0.0010598866495969467	9078	NA	NA	NA
14395	6.814151687581884	5.463878379469731	2.7077946079831148	3.41712568951475e-4	0.0011064102405581309	14395	NA	NA	NA
16691	19.502715962873147	2.329811645042482	0.8329846406269762	3.4686403243446e-4	0.0011224424108755393	16691	NA	NA	NA
18885	15.152301877142751	2.57831869079062	0.9298735698510839	3.774582450372117e-4	0.001215139905644551	18885	NA	NA	NA
14749	12.927639722139697	3.066288810066957	1.1239952988353337	4.4505295436349224e-4	0.0014178380157928887	14749	NA	NA	NA
21677	6.269454915047222	5.234006418037096	2.7385669974523164	5.35507580529147e-4	0.0016849677982269872	21677	NA	NA	NA
16666	6.258570853249999	5.230482006231323	2.7386849451125705	5.385653263603413e-4	0.0016942723885499994	16666	NA	NA	NA
15958	16.1825399090913	2.3035463573320216	0.8682928872767595	5.434188434473574e-4	0.001707627043040399	15958	NA	NA	NA
21512	6.247686791452776	5.223183965891018	2.741557385252189	5.486790761094174e-4	0.0017219074993817722	21512	NA	NA	NA
10077	6.2259186678583305	5.197250059062485	2.755590468882144	5.910820342563442e-4	0.0018456928345775704	10077	TSPAN32	ENSG00000064201	tetraspanin 32
18938	12.544895671004427	2.7137327919346674	1.051166791506462	6.682434193769903e-4	0.0020693672641244054	18938	NA	NA	NA
12123	5.980780436084057	5.097618118694558	2.760994562581134	6.861587082019288e-4	0.002118723325698803	12123	NA	NA	NA
15420	16.01383007066602	2.426497186281073	0.9535825345560918	6.861945972898617e-4	0.002118723325698803	15420	NA	NA	NA
21219	6.056968868664617	5.043058648309905	2.820820823487934	8.386273817400737e-4	0.00254605267658065	21219	NA	NA	NA
13035	11.459120645216482	2.8342675378015496	1.1579780821944397	9.611226525913391e-4	0.0028881701409061654	13035	NA	NA	NA
11211	5.670337833526445	4.890373251542321	2.828299178328092	0.0010219364801057305	0.0030551056852441867	11211	FZD10	ENSG00000111432	frizzled class receptor 10
16251	10.977226409037064	2.754360810068234	1.15134016246273	0.0011190725164906172	0.0033248378930314034	16251	NA	NA	NA
7844	13.275575162192586	2.275268551142303	0.9857964593328049	0.0013377090773500763	0.003911620222707985	7844	RNF103	ENSG00000239305	ring finger protein 103
20684	5.201829493572344	4.625022782485729	2.881440258783765	0.001470306503988552	0.004266016803440251	20684	NA	NA	NA
14517	12.255104507187978	2.3390734580738055	1.0523565000924813	0.001618009564069936	0.004660044648356032	14517	NA	NA	NA
15132	13.008668806823867	2.2235982628685913	0.9970948891936775	0.001621270357831325	0.004667839429967432	15132	NA	NA	NA
12154	4.913155014609179	4.438751053565621	2.931586998410741	0.0018591703714535928	0.005300224996661334	12154	NA	NA	NA
9915	9.622043193452305	2.8484616926661013	1.3019986635038485	0.0018692655500754769	0.005325398724965493	9915	ARNT2	ENSG00000172379	aryl hydrocarbon receptor nuclear translocator 2
14721	4.891386891014733	4.426812037413945	2.9345883626907523	0.001885944811797959	0.005367275462890773	14721	NA	NA	NA
21300	9.021972443830823	4.128197703414177	1.646743209862836	0.0020284523247084017	0.005733322784170776	21300	NA	NA	NA
16391	8.370936887752023	4.013036085535667	1.64126857164775	0.0024082656827992383	0.006706663485751476	16391	NA	NA	NA
12416	4.635364597443237	4.210007673203765	3.0232316710182583	0.0024340842373396588	0.006772964070852587	12416	NA	NA	NA
6588	4.624480535646014	4.203287401510229	3.025461496974833	0.002451328116282432	0.006815315416575228	6588	SLN	ENSG00000170290	sarcolipin
15925	4.624480535646014	4.203287401510229	3.025461496974833	0.002451328116282432	0.006815315416575228	15925	NA	NA	NA
17760	8.558036291258805	3.140493217798268	1.4717852924864308	0.002456408306615987	0.006827185324874273	17760	NA	NA	NA
11731	9.112500440737406	2.7311856586331293	1.3234196674803547	0.002464018698222382	0.00684607735985232	11731	NA	NA	NA
15974	8.136682717774974	3.94131737864083	1.6585118843423032	0.002729155261931276	0.007524390080373721	15974	NA	NA	NA
9598	11.45438544108182	2.147994184340926	1.1059532062369601	0.0030275938186743864	0.008264658762599556	9598	NA	NA	NA
17000	4.357574180277295	3.930159986365845	3.1772072875235455	0.0032262302842884284	0.008744522450896046	17000	NA	NA	NA
21086	4.368458242074517	3.930994656234739	3.1814654171502106	0.0032295870019039908	0.008752211958812874	21086	NA	NA	NA
24287	4.390226365668964	3.8841393853066544	3.2479662915887633	0.00341106340627288	0.009190769241861648	24287	NA	NA	NA
23026	4.324921994885625	3.827944245077459	3.2848025849214944	0.0035760264531740395	0.009609108899226237	23026	MYO16	ENSG00000041515	myosin XVI
20454	7.591985945240312	3.763449673525366	1.704724720457735	0.003657678466434607	0.009815984920280284	20454	NA	NA	NA
13196	7.789969410544316	2.9190100500569063	1.5139098568333182	0.0036640313705961275	0.009831467221293624	13196	NA	NA	NA
14369	9.569008034041	2.3519733622613015	1.2903658655800523	0.003714005964119409	0.009949707355356482	14369	NA	NA	NA
11008	8.152330487659949	2.911984250479926	1.586045655380978	0.003963355778353052	0.01055535467691879	11008	NA	NA	NA
17038	8.543533710180204	2.513471884372553	1.404358687307647	0.004047666333307384	0.010764798018461206	17038	NA	NA	NA
16071	9.31048390604141	2.2874301052732	1.2935261860480924	0.004153819802712075	0.011010597430768352	16071	NA	NA	NA
13744	7.3225777554435	3.652714484424094	1.732365287615979	0.004259514067631776	0.011265936374889133	13744	NA	NA	NA
19105	8.782791549013442	2.5230280300000842	1.4629271267152044	0.004369322086456565	0.01152559272179332	19105	NA	NA	NA
16184	7.533947116972819	2.81986141299183	1.5472912014286588	0.0043798795338704935	0.011549823261882104	16184	NA	NA	NA
20343	8.311781374631249	2.45414993722913	1.4178178070681964	0.004549026231452612	0.011941637059651128	20343	NA	NA	NA
16322	8.320163602000378	2.443843291419638	1.4203740478136968	0.004594853433684546	0.0120431644861086	16322	NA	NA	NA
19749	6.990367029291442	3.4886970411502314	1.8042085977242501	0.005449300470250174	0.014037971534191972	19749	NA	NA	NA
19982	8.023106895668082	2.3420649446460113	1.4599255415790386	0.005614530266048753	0.014421703734023947	19982	NA	NA	NA
