Ensembl_ID,Entrez_ID,Gene_Symbol,logFC
ENSG00000145979,51256,TBC1D7,1.0406385558485924
ENSG00000275719,,,-1.0992310139590566
ENSG00000198417,4494,MT1F,2.660997281267724
ENSG00000147614,245972,ATP6V0D2,2.5622971764419447
ENSG00000276241,124900636,LOC124900636,1.1930807932601002
ENSG00000235142,100422737,LINC02532,-1.5002590953547594
ENSG00000109511,11199,ANXA10,1.7584330920098972
ENSG00000280744,106144537,LINC01173,1.1893577612565591
ENSG00000111077,23371,TNS2,-1.2144532194290338
ENSG00000129354,10053,AP1M2,-1.4983813428041577
ENSG00000131015,80328,ULBP2,1.1435373556820303
ENSG00000107738,64115,VSIR,-1.3367396316968645
ENSG00000112576,896,CCND3,-1.6013624730295462
ENSG00000178726,7056,THBD,1.4430989378102237
ENSG00000137309,3159,HMGA1,1.1342403570981858
ENSG00000189060,3005,H1-0,-1.3279065899189089
ENSG00000103034,65009,NDRG4,1.083889927440056
ENSG00000103089,79152,FA2H,1.2120627896272191
ENSG00000173918,114897,C1QTNF1,1.0435263377284931
ENSG00000266145,100462813,RHOT1P1,1.25800719121386
ENSG00000134215,10451,VAV3,-1.0632786831673209
ENSG00000136002,50649,ARHGEF4,1.03465817621541
ENSG00000178107,,,-1.1285868439566156
ENSG00000166741,4837,NNMT,-1.2949443474162372
ENSG00000239607,,RN7SL573P,1.007421932947656
ENSG00000164120,3248,HPGD,-1.475262675943246
ENSG00000290018,,,-1.2228111752134403
ENSG00000135480,3855,KRT7,-1.011286938002888
ENSG00000232956,285958,SNHG15,-1.3701779518612698
ENSG00000131979,2643,GCH1,1.0907972947415563
ENSG00000167747,84798,C19orf48P,-1.0293603261358295
ENSG00000187193,4501,MT1X,2.479229435545576
ENSG00000178445,2731,GLDC,-1.035855649649204
ENSG00000134333,3939,LDHA,-1.0511163628542803
ENSG00000268790,,,1.8076976216887832
ENSG00000285283,,,2.632272850545556
ENSG00000011638,57146,LDAF1,1.2332701385756517
ENSG00000187185,388282,LOC388282,-1.3218492304967824
ENSG00000272770,,,-1.0865033083389075
ENSG00000107984,22943,DKK1,-1.5659264412148604
ENSG00000136205,64759,TNS3,-1.1205648203402072
ENSG00000234745,3106,HLA-B,1.0837509611632443
ENSG00000019186,1591,CYP24A1,-1.1541490339935905
ENSG00000157150,7079,TIMP4,1.0761935058125929
ENSG00000169297,190,NR0B1,1.1890376734728232
ENSG00000012124,933,CD22,1.0780036007165608
ENSG00000125538,3553,IL1B,2.0203212312046674
ENSG00000141429,2589,GALNT1,-1.307215135293518
ENSG00000105327,27113,BBC3,1.344652942843836
ENSG00000146278,10957,PNRC1,1.2985120098854095
ENSG00000259244,,,1.0188343216279432
ENSG00000176170,8877,SPHK1,1.0761911313384336
ENSG00000128016,7538,ZFP36,1.3958732643792775
ENSG00000169047,3667,IRS1,-1.0214715130112872
ENSG00000264717,100996758,NPY4R2,-1.4784635121573846
ENSG00000147454,51312,SLC25A37,1.218567969882697
ENSG00000166923,26585,GREM1,1.4057202769882635
ENSG00000212440,,SNORA75,2.032274674571321
ENSG00000145107,116211,TM4SF19,1.2255983709879574
ENSG00000290162,,,-1.231172001118527
ENSG00000258691,,,1.1018484920784433
ENSG00000102048,140462,ASB9,-1.162556951753027
ENSG00000266627,106479295,RN7SL202P,1.0511900843138016
ENSG00000289491,,,2.918473051004659
ENSG00000243650,106481148,RN7SL834P,1.0077561782517108
ENSG00000187653,,TMSB4XP8,1.4789219130815647
ENSG00000204174,5540,NPY4R,-1.4606763044408675
ENSG00000275559,,,-2.7527665311642977
ENSG00000100889,5106,PCK2,-1.0487511687783178
ENSG00000140519,51458,RHCG,1.815777583273797
ENSG00000125347,3659,IRF1,1.0099743492342563
ENSG00000175352,56675,NRIP3,1.4369216183992104
ENSG00000265168,,ALDOC-AS1,1.4725004096219951
ENSG00000115902,6509,SLC1A4,-1.1132042226276293
ENSG00000004799,5166,PDK4,-1.362183226107283
ENSG00000147872,123,PLIN2,1.0662579165395671
ENSG00000270722,124904619,RNVU1-31,1.0256879476319405
ENSG00000255717,23642,SNHG1,-1.3080955549019704
ENSG00000275143,677781,SCARNA16,1.563285978335481
ENSG00000102409,56271,BEX4,1.2862714288290733
