Ensembl_ID,Entrez_ID,Gene_Symbol,logFC
ENSG00000201185,100873463,RNA5SP202,-2.696986883621181
ENSG00000205274,6962,TRBV20OR9-2,-1.1919008581997377
ENSG00000076864,5909,RAP1GAP,1.0487505027712165
ENSG00000240386,353137,LCE1F,-1.2776785882995962
ENSG00000111981,80329,ULBP1,1.5741466673842337
ENSG00000065911,10797,MTHFD2,1.4517551002061149
ENSG00000290318,,,1.8862405890625256
ENSG00000258663,,,-1.0131363824835735
ENSG00000251503,100526739,CENPS-CORT,1.0005037784997268
ENSG00000106665,7461,CLIP2,1.0411587337738388
ENSG00000279882,,,-1.3861928959342773
ENSG00000181634,9966,TNFSF15,-1.0301022822786972
ENSG00000088002,6820,SULT2B1,1.352002545718097
ENSG00000183696,7378,UPP1,1.543371806220884
ENSG00000147003,57393,CLTRN,-1.8366176258552904
ENSG00000213347,83463,MXD3,1.0375112489394698
ENSG00000239183,100124534,SNORA84,-2.8447417616714503
ENSG00000108602,218,ALDH3A1,-1.548721456450112
ENSG00000224645,,,-1.1874066553446876
ENSG00000267615,,,-1.2757140225320265
ENSG00000128342,3976,LIF,1.058405492696366
ENSG00000186907,349667,RTN4RL2,1.054832067857154
ENSG00000130433,59285,CACNG6,1.014015696051913
ENSG00000274266,6080,SNORA73A,-1.2009373406659674
ENSG00000130600,283120,H19,1.475612388816694
ENSG00000228716,1719,DHFR,1.0941681697880092
ENSG00000015413,1800,DPEP1,1.0342170399890795
ENSG00000216866,286444,RPS2P55,1.0613868295626283
ENSG00000291215,,,1.2276273887300595
ENSG00000275719,,,1.075208063475649
ENSG00000173812,10209,EIF1,1.315685100282554
ENSG00000277947,,SNORD3D,-1.5581598948418265
ENSG00000166986,4141,MARS1,1.294443630448682
ENSG00000263729,,,-1.2932977446552787
ENSG00000130775,9473,THEMIS2,1.1055128675748187
ENSG00000201129,109617023,SNORA58B,2.599141760790749
ENSG00000166143,54866,PPP1R14D,-1.0985458296731812
