GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
SHMT2	0.88222262302744	1.84321277758267	4.68009930113926	5.5623219241667	7.42782900542196e-06	0.00112295269418334	TRUE	Up
SLC1A5	1.08771701321908	2.12537441247072	2.27811549074081	3.36583250395989	3.39643508351467e-05	0.00240351980590847	TRUE	Up
SQSTM1	0.750537127061773	1.68241909218891	4.37524516098391	5.12578228804569	0.000128238031043329	0.00545513095923148	TRUE	Up
SRP19	0.577366134064148	1.49212265668562	3.99193528077892	4.56930141484307	0.000400503883798128	0.0109186550615785	TRUE	Up
TARS1	0.473597133901196	1.38856733044198	3.13292753822429	3.60652467212548	0.00326045915473802	0.0496160782795041	TRUE	Up
TBCA	0.422157001856971	1.33992941284072	6.11492905748135	6.53708605933832	0.00261005930461385	0.0420051157119952	TRUE	Up
TCEAL9	0.387732318611233	1.30833529700064	5.81446742773223	6.20219974634347	0.00256425124571766	0.0417391499669996	TRUE	Up
TCF12	0.614810943993704	1.53135730931276	1.95234874509395	2.56715968908765	0.00284270564773154	0.0447553414553257	TRUE	Up
TMEM116	0.639679648428481	1.55798316951737	0.733299775445064	1.37297942387354	0.00151875430861921	0.0290866228241891	TRUE	Up
TMEM14B	0.580075044931239	1.49492700850353	4.82109005835331	5.40116510328454	0.000674311573603065	0.0161008452976208	TRUE	Up
TPD52L1	0.717077054607268	1.64384817047797	1.05659250045703	1.7736695550643	0.00286421739491282	0.0447575757499995	TRUE	Up
TXN	0.449709004220106	1.36576475025326	6.20061294832769	6.6503219525478	0.000158622814079336	0.00611095922348887	TRUE	Up
TXNRD1	0.88823072142969	1.85090483634357	3.90873134922622	4.79696207065591	0.000342706690962853	0.0097054781126797	TRUE	Up
WASHC5	0.424197011116964	1.34182544896911	0.900123289275261	1.32432030039223	0.000607958389023996	0.0149327946933347	TRUE	Up
YKT6	0.657254921459821	1.57707899034123	1.47028301414821	2.12753793560803	0.00163519175298606	0.0303065501478483	TRUE	Up
