GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
SFRP1	0.479110377538881	1.39388387770833	3.79759409307659	4.27670447061547	0.0013419615647207	0.0269418360015758	TRUE	Up
SHMT2	0.517117756168075	1.43109332446457	4.75391275735978	5.27103051352785	0.000117869391395954	0.00478089750954808	TRUE	Up
SLC40A1	0.499016317646277	1.41324962839537	4.43764778968789	4.93666410733417	0.000263593605523318	0.00873799666415835	TRUE	Up
SPRR2F	0.964609163151563	1.95153476460827	6.02159506835706	6.98620423150862	0.00274105066715935	0.0436675129503033	TRUE	Up
SQSTM1	0.58902272369036	1.50422744408084	4.31907469945997	4.90809742315033	0.00181752956016215	0.0331338995653582	TRUE	Up
SST	1.11821600016961	2.17078372897605	2.31698570930088	3.43520170947049	0.00178319031570193	0.0328884897783251	TRUE	Up
TFIP11	0.52355167626156	1.43748975725784	0.39945582706339	0.92300750332495	0.0019370410159542	0.0345356979622575	TRUE	Up
TKT	0.573500049782408	1.48812947077868	5.51315109926519	6.0866511490476	0.000190709459611093	0.0069655871740375	TRUE	Up
TPD52L1	0.690425964689225	1.61375992077002	0.959797960772575	1.6502239254618	0.00177853648961828	0.0328634020248356	TRUE	Up
TPRKB	0.548034657584655	1.46209257154594	4.64979158955099	5.19782624713565	0.00245970432958624	0.0406339897361117	TRUE	Up
TRIM44	0.450385473861911	1.36640529798082	3.05524582255159	3.5056312964135	0.000305795035120853	0.00965576854568312	TRUE	Up
UBE2J1	0.569432243716973	1.48393946814319	2.00077449062967	2.57020673434664	0.000998246015337562	0.0219394245397317	TRUE	Up
UBE2Q1	0.642409962592912	1.56093445935924	1.25646098315019	1.89887094574311	0.00128754685258111	0.0261120782419803	TRUE	Up
UBE2R2	0.482792976863533	1.3974464273892	3.17271261137421	3.65550558823774	8.94773144553904e-05	0.00402164253890038	TRUE	Up
UROD	0.388536567154125	1.30906484833993	5.87826877425203	6.26680534140616	0.0027179352480823	0.0435034172087224	TRUE	Up
USP12	0.658382177172866	1.57831172904675	0.998527897323969	1.65691007449683	0.00308267406387277	0.0471040150219334	TRUE	Up
VCL	0.466325479217082	1.38158610572244	4.1481455815432	4.61447106076028	0.00111892494198412	0.0239071371972539	TRUE	Up
ZFAND5	0.408540719586944	1.32734253304847	5.22635660593198	5.63489732551892	0.00200103314299352	0.0352761637823134	TRUE	Up
ZMPSTE24	0.507872216024649	1.42195145835747	2.61610306150745	3.12397527753209	0.0018383470961823	0.0332662514842657	TRUE	Up
ZNF555	0.649453079977812	1.5685734430365	1.41889012322207	2.06834320319988	0.00329668812659907	0.049641036868522	TRUE	Up
ZNF614	0.570256530303448	1.48478756206948	1.08251689906627	1.65277342936972	0.00232962884431535	0.0394652573999635	TRUE	Up
