entrez_final	symbol	ensgene	log2FoldChange	padj	description
12104	NA	NA	-1.2953636206928725	0.0035822574870465794	NA
15028	NA	NA	-1.6442300682255102	0.0035823735571382763	NA
8279	NA	NA	1.2805448846218723	0.003601061233868611	NA
12911	NA	NA	1.0944824066264225	0.0036273954142665827	NA
12364	NA	NA	-1.8305949993327135	0.0036332210919031486	NA
12490	NA	NA	-2.178307096971401	0.0036332210919031486	NA
10270	AKAP8	ENSG00000105127	1.722497327945773	0.00367351386348261	A-kinase anchoring protein 8
16973	NA	NA	-2.394880463613309	0.0036770233366473183	NA
10412	NSA2	ENSG00000164346	1.148327711294943	0.003681289310933206	NSA2 ribosome biogenesis factor
15201	NA	NA	-1.698874064448714	0.003681289310933206	NA
17562	NA	NA	-2.381915425708266	0.0037004711320665065	NA
14193	NA	NA	1.557178078652405	0.0037095599571884117	NA
10577	NPC2	ENSG00000119655	-1.2558270664226838	0.003715995226475476	NPC intracellular cholesterol transporter 2
18502	NA	NA	-2.514976050797012	0.0037395638048154365	NA
15741	NA	NA	-2.31236608107631	0.003748034311415197	NA
4744	NEFH	ENSG00000100285	-1.1277500740164081	0.0037619430886475062	neurofilament heavy chain
1800	DPEP1	ENSG00000015413	1.1973400158559624	0.0037667783043280386	dipeptidase 1
10850	CCL27	ENSG00000213927	-1.3507809022372028	0.003769065583641737	C-C motif chemokine ligand 27
15801	NA	NA	1.4927637190918592	0.0037720727716738065	NA
12992	NA	NA	-1.292533849842666	0.0037760409353000722	NA
9329	GTF3C4	ENSG00000125484	-1.2654520358384806	0.003797187258919626	general transcription factor IIIC subunit 4
18885	NA	NA	2.6750975508494235	0.003797187258919626	NA
16750	NA	NA	-1.4594329816567468	0.0038034315321309135	NA
12275	NA	NA	1.0176363112682432	0.0038042430434544854	NA
8870	IER3	ENSG00000137331	-1.338627574649807	0.003808119972412193	immediate early response 3
10615	SPAG5	ENSG00000076382	-1.1269185114618816	0.003830505385010761	sperm associated antigen 5
10082	GPC6	ENSG00000183098	-1.0682705739533127	0.00383095380471867	glypican 6
6818	SULT1A3	ENSG00000261052	1.2223519762314679	0.0038429355202689343	sulfotransferase family 1A member 3
16467	NA	NA	-3.0299750080071877	0.0038429355202689343	NA
18619	NA	NA	-2.558393968186181	0.0038466870331614208	NA
7598	NA	NA	1.04959044813877	0.0038592832896054063	NA
335	APOA1	ENSG00000118137	-1.2403087585097168	0.0038723266272218016	apolipoprotein A1
20436	NA	NA	-3.605167896896912	0.003874258269007566	NA
5468	PPARG	ENSG00000132170	1.01995205306047	0.0038940324372310404	peroxisome proliferator activated receptor gamma
11213	IRAK3	ENSG00000090376	-1.0123167990476487	0.003909593811536389	interleukin 1 receptor associated kinase 3
918	NA	NA	-1.1955537715396567	0.00392242153436832	NA
1552	NA	NA	1.6483912157720078	0.003929038396113866	NA
14731	NA	NA	-2.7155097845880984	0.003929455671088913	NA
5845	NA	NA	1.3826586289319305	0.003940819786706516	NA
1301	COL11A1	ENSG00000060718	1.6789440478011237	0.0039475449652780345	collagen type XI alpha 1 chain
1900	NA	NA	1.173661510147419	0.003975546979499164	NA
14904	NA	NA	1.9192218169574895	0.0039855919750038755	NA
1711	NA	NA	1.598668995760788	0.004014183688711672	NA
13652	NA	NA	-1.5278410154419075	0.004025609167548228	NA
14747	NA	NA	-1.9524483490557676	0.004069935975595914	NA
15996	NA	NA	1.8329754917554717	0.004088978677047371	NA
12308	NA	NA	1.7583913398617088	0.00410272591038434	NA
12152	NA	NA	-1.0822000700915735	0.004113102996656873	NA
12907	NA	NA	-1.4766406911003593	0.004119352966882403	NA
1182	CLCN3	ENSG00000109572	-1.7809000734515252	0.004137034258469415	chloride voltage-gated channel 3
15612	NA	NA	-1.7707036317914993	0.004139723237853766	NA
6059	ABCE1	ENSG00000164163	1.534168217382363	0.004143874872501982	ATP binding cassette subfamily E member 1
210	ALAD	ENSG00000148218	1.6424936274353228	0.004156558180800549	aminolevulinate dehydratase
4556	TRNE	NA	1.0257896340359685	0.004167783513830057	tRNA-Glu
16243	NA	NA	-2.2131186582566067	0.004177091721548601	NA
15274	NA	NA	-1.8887055120512215	0.004181771975788416	NA
8443	GNPAT	ENSG00000116906	1.390671619737384	0.0041893519463008285	glyceronephosphate O-acyltransferase
7038	TG	ENSG00000042832	1.418348915970025	0.004189689587272655	thyroglobulin
10045	SH2D3A	ENSG00000125731	-1.0118577628648382	0.0041977638137874	SH2 domain containing 3A
17064	NA	NA	-2.1493410789442025	0.004203370235294391	NA
8704	B4GALT2	ENSG00000117411	1.251704863801772	0.0042079813900704555	beta-1,4-galactosyltransferase 2
4654	MYOD1	ENSG00000129152	1.3497352876766393	0.004208682140578656	myogenic differentiation 1
17570	NA	NA	-2.3237264147833776	0.0042340632193829195	NA
19472	NA	NA	-3.110344934459471	0.0042340632193829195	NA
13475	NA	NA	-1.4783691498586546	0.004235789706355474	NA
17533	NA	NA	3.460572157591019	0.004274619235460174	NA
21739	NA	NA	-4.551345010405244	0.004278373937497202	NA
2130	EWSR1	ENSG00000182944	1.0174851837018806	0.004302315151953394	EWS RNA binding protein 1
15315	NA	NA	-1.709424124642106	0.004303394360162841	NA
3760	KCNJ3	ENSG00000162989	1.18912847784655	0.004305448404481708	potassium inwardly rectifying channel subfamily J member 3
18352	NA	NA	-2.8601115978631593	0.004319099241366836	NA
17904	NA	NA	2.7502396294451725	0.004325599997964516	NA
13371	NA	NA	1.8717799284778693	0.004335177267667847	NA
4698	NDUFA5	ENSG00000128609	-1.016828518894401	0.0043352334918337655	NADH:ubiquinone oxidoreductase subunit A5
13432	NA	NA	1.8610277343663175	0.004337111713459572	NA
8849	NA	NA	1.5550931557621839	0.004338120222299703	NA
13427	NA	NA	-2.0386169640581833	0.004344740407085298	NA
9300	SNORD28	ENSG00000274544	-1.1989094227525545	0.004346995918825995	small nucleolar RNA, C/D box 28
11739	NA	NA	-1.1219421817419706	0.004362737224535406	NA
14319	NA	NA	5.65130585544466	0.004362936714019268	NA
10455	ECI2	ENSG00000198721	-1.1952596885724818	0.004369242016112508	enoyl-CoA delta isomerase 2
7702	ZNF143	ENSG00000166478	-1.199827505748649	0.004384637778702841	zinc finger protein 143
16690	NA	NA	-5.133688227428098	0.004388571465844634	NA
11557	NA	NA	-1.0957647236678196	0.004403668324476222	NA
13219	NA	NA	-1.587063696928231	0.0044160087057394945	NA
355	FAS	ENSG00000026103	-1.0019075293393302	0.0044187700791451364	Fas cell surface death receptor
19206	NA	NA	-2.8090114804371362	0.004423835421443413	NA
13459	NA	NA	-1.5225863171775635	0.00442804144874483	NA
8484	GALR3	ENSG00000128310	1.0865534500810472	0.004438603145384715	galanin receptor 3
15918	NA	NA	2.669280362198482	0.004451303764547836	NA
8556	CDC14A	ENSG00000079335	1.04858824864878	0.004454641486022048	cell division cycle 14A
4114	MAGEB3	ENSG00000198798	1.2264170582598215	0.004470463775778503	MAGE family member B3
18371	NA	NA	1.998482160832845	0.004493591856292758	NA
11056	DDX52	ENSG00000278053	1.0215597502129317	0.004495298824357837	DExD-box helicase 52
11453	NA	NA	1.9302502586030328	0.0044991477357111615	NA
13305	NA	NA	-1.0932368317775683	0.004505394632290755	NA
16413	NA	NA	1.8406445607670288	0.004505466468093732	NA
6031	RN7SL5P	NA	1.0792892428250147	0.004510635417942959	RNA, 7SL, cytoplasmic 5, pseudogene
14345	NA	NA	1.3573352960171934	0.004516476028851288	NA
6852	NA	NA	1.110024619744953	0.004522349988274972	NA
14370	NA	NA	-1.2771999952333275	0.004523689211523046	NA
15616	NA	NA	1.680926457576011	0.0045257174912464344	NA
12780	NA	NA	-1.618682211696173	0.004536926629326646	NA
237	NA	NA	1.1260212539041556	0.00454652093015706	NA
1638	DCT	ENSG00000080166	1.4418842187450371	0.004573067311042657	dopachrome tautomerase
630	NA	NA	1.3304680271540181	0.004582161732334381	NA
10883	NA	NA	-1.1471716465219097	0.004582161732334381	NA
10181	RBM5	ENSG00000003756	1.5517936454906816	0.004585071579962342	RNA binding motif protein 5
1477	CSTF1	ENSG00000101138	1.245735378720656	0.004595761210555769	cleavage stimulation factor subunit 1
17734	NA	NA	-2.179143435922578	0.004595761210555769	NA
11634	NA	NA	1.3567891739147604	0.004595874595788746	NA
14356	NA	NA	-1.5647578894658103	0.004595874595788746	NA
16432	NA	NA	-2.4239590348017925	0.004595874595788746	NA
19028	NA	NA	1.905342418558165	0.004596259073870234	NA
1376	CPT2	ENSG00000157184	1.6031059911650143	0.004597434233434951	carnitine palmitoyltransferase 2
9275	BCL7B	ENSG00000106635	-1.5867692938582303	0.004601450956919086	BAF chromatin remodeling complex subunit BCL7B
3139	HLA-L	ENSG00000291097	-1.2414145712014473	0.004606438002646893	major histocompatibility complex, class I, L (pseudogene)
1875	E2F5	ENSG00000133740	-1.359484010240138	0.004609878902337083	E2F transcription factor 5
9508	ADAMTS3	ENSG00000156140	1.2228535715382907	0.004621198128733911	ADAM metallopeptidase with thrombospondin type 1 motif 3
18902	NA	NA	2.7521000955313797	0.004624910219863982	NA
13444	NA	NA	-1.8732940558501896	0.004626824381567173	NA
14139	NA	NA	-1.465905320990525	0.004637428143752476	NA
9647	PPM1F	ENSG00000100034	1.089738305064849	0.004667025233454983	protein phosphatase, Mg2+/Mn2+ dependent 1F
15670	NA	NA	1.9251848596848424	0.0046821828248601845	NA
19173	NA	NA	-2.7681056907984276	0.004688098331220365	NA
15290	NA	NA	1.6011947295187734	0.004689576591095016	NA
6932	TCF7	ENSG00000081059	-1.0778983098863086	0.004695935326078412	transcription factor 7
9422	ZNF264	ENSG00000083844	1.649147843027692	0.004695935326078412	zinc finger protein 264
14764	NA	NA	-1.8121208651167087	0.004696593989885285	NA
6389	SDHA	ENSG00000073578	-1.1815484835359333	0.004703005338144118	succinate dehydrogenase complex flavoprotein subunit A
1912	PHC2	ENSG00000134686	1.582071254775863	0.004714975903639675	polyhomeotic homolog 2
4230	NA	NA	1.5596401456714157	0.004714975903639675	NA
7158	TP53BP1	ENSG00000067369	1.2626538846386255	0.004719688117145674	tumor protein p53 binding protein 1
12182	NA	NA	1.510236862787388	0.004726512832896489	NA
8187	ZNF239	ENSG00000196793	1.5102096858915197	0.004740742431422078	zinc finger protein 239
9050	PSTPIP2	ENSG00000152229	1.3065627224648897	0.004748358545824816	proline-serine-threonine phosphatase interacting protein 2
12650	NA	NA	-1.4110945890610276	0.00474844578597794	NA
5500	PPP1CB	ENSG00000213639	-1.186411054458419	0.0047503565102958905	protein phosphatase 1 catalytic subunit beta
7488	WS2B	NA	1.2435286169316415	0.0047503565102958905	Waardenburg syndrome, type 2B
12771	NA	NA	-1.3941974811491324	0.004753723455470392	NA
16371	NA	NA	-1.6399177907033275	0.0047620449610390235	NA
9589	WTAP	ENSG00000146457	-1.1149209488651732	0.0047707329576713794	WT1 associated protein
9701	PPP6R2	ENSG00000100239	1.4340396114153584	0.004808260977582763	protein phosphatase 6 regulatory subunit 2
1407	CRY1	ENSG00000008405	-1.003668602943842	0.004816819884469647	cryptochrome circadian regulator 1
8418	CMAHP	ENSG00000168405	1.3841447612856197	0.004827430132596713	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene
3508	IGHMBP2	ENSG00000132740	1.2847507141435552	0.00483523898969354	immunoglobulin mu DNA binding protein 2
16938	NA	NA	-2.373685307791966	0.004855411782144284	NA
14075	NA	NA	-1.3787975135920578	0.00485920942826238	NA
745	MYRF	ENSG00000124920	1.011062412179627	0.004861938938965857	myelin regulatory factor
16479	NA	NA	3.456113273378165	0.004881683523162689	NA
2538	G6PC1	ENSG00000131482	1.0429626678566994	0.004892574313090289	glucose-6-phosphatase catalytic subunit 1
11736	NA	NA	1.204389960008273	0.004906405573171511	NA
10547	PSORS4	NA	-1.1248637738333116	0.00490821958838692	psoriasis susceptibility 4
7440	NA	NA	-1.386055850741782	0.004910698007629886	NA
10072	DPP3	ENSG00000254986	1.228668774002027	0.004926351610916431	dipeptidyl peptidase 3
2080	NA	NA	1.1223451257271557	0.004930849931028244	NA
15732	NA	NA	-2.0935273336369145	0.0049371269641234165	NA
9748	SLK	ENSG00000065613	1.5369281232968206	0.0049644094337213535	STE20 like kinase
11675	NA	NA	1.5267889273697461	0.00496889061502126	NA
16909	NA	NA	3.481338170832008	0.004995831534311301	NA
18487	NA	NA	2.602856323976706	0.005068786876382388	NA
13853	NA	NA	1.1439851313779463	0.005080156388284681	NA
11090	NA	NA	1.3222062539515729	0.005083576298306258	NA
8232	NA	NA	1.5262009967759729	0.005084874034889464	NA
13808	NA	NA	-1.5378992626627837	0.005097368154749503	NA
19014	NA	NA	-3.2859982771101643	0.005097368154749503	NA
11326	VSIG4	ENSG00000155659	1.3619439670309768	0.005097546397097225	V-set and immunoglobulin domain containing 4
4452	NA	NA	1.3029534348340446	0.005108313102764553	NA
7731	NA	NA	1.3838356469219104	0.005120285570457782	NA
11566	NA	NA	-1.1705679744503386	0.005140426239553497	NA
11802	NA	NA	-1.0693373843969691	0.005162892257650937	NA
1397	CRIP2	ENSG00000182809	1.2823868077693128	0.0051728039949629386	cysteine rich protein 2
8761	PABPC4	ENSG00000090621	-1.1040102899801223	0.005189178609513162	poly(A) binding protein cytoplasmic 4
18211	NA	NA	5.557064905955857	0.005219669707362314	NA
12895	NA	NA	-1.674683917188919	0.005225189764915131	NA
14428	NA	NA	-2.3883199997855304	0.005243327046271267	NA
6673	NA	NA	-1.130665488212813	0.0052704949209398996	NA
9613	NA	NA	1.1225050555617602	0.0052704949209398996	NA
13803	NA	NA	-2.7181373220703886	0.00527449459737012	NA
9297	SNORD29	NA	1.1415208519258373	0.005280574588750111	small nucleolar RNA, C/D box 29
4932	NA	NA	1.2391286073169885	0.0052829246708483825	NA
1178	CLC	ENSG00000105205	1.1914002412194724	0.005292075214062702	Charcot-Leyden crystal galectin
14817	NA	NA	2.238539690666458	0.005316302237443696	NA
10738	RFPL3	ENSG00000128276	1.316270535840773	0.005338754421534215	ret finger protein like 3
15674	NA	NA	-2.5038602173123174	0.005349491680594255	NA
9690	UBE3C	ENSG00000009335	-1.1255281040458562	0.00536624210824864	ubiquitin protein ligase E3C
16155	NA	NA	2.050202582788376	0.005418999766779008	NA
10004	NAALADL1	ENSG00000168060	1.1012630286325111	0.005427640321350232	N-acetylated alpha-linked acidic dipeptidase like 1
877	NA	NA	1.4978998050357	0.005450998705035678	NA
21994	NA	NA	3.36045429150119	0.0054739253694932955	NA
4235	NA	NA	1.3901786235138092	0.005504262642776134	NA
590	BCHE	ENSG00000114200	1.444565114141547	0.0055134468776902494	butyrylcholinesterase
13140	NA	NA	1.2053372020784812	0.005519999194337846	NA
6182	MRPL12	ENSG00000262814	1.1426625476233445	0.005521009732064656	mitochondrial ribosomal protein L12
13433	NA	NA	1.2383269804724466	0.005522972880509287	NA
13638	NA	NA	1.2429139253100778	0.005525538145088247	NA
10837	NPM1P10	NA	1.129260981726205	0.005533973847286345	nucleophosmin 1 pseudogene 10
6660	SOX5	ENSG00000134532	1.142777192127259	0.005562937494849928	SRY-box transcription factor 5
8381	NA	NA	1.242083286823194	0.005564325503505013	NA
18008	NA	NA	5.168675722905406	0.0055722230223108505	NA
12964	NA	NA	1.1306576778716602	0.005577806332294697	NA
2319	FLOT2	ENSG00000132589	1.514597262733243	0.005583415850911566	flotillin 2
12105	NA	NA	-1.4409170006018726	0.005597225309018331	NA
14530	NA	NA	-2.3867701248516284	0.005597225309018331	NA
14515	NA	NA	1.599019056892407	0.00560168748728369	NA
2064	ERBB2	ENSG00000141736	1.201285578964367	0.005610617815871058	erb-b2 receptor tyrosine kinase 2
11122	PTPRT	ENSG00000196090	-1.269296248556306	0.005610617815871058	protein tyrosine phosphatase receptor type T
6688	SPI1	ENSG00000066336	1.6173312221843659	0.005619185268224567	Spi-1 proto-oncogene
16823	NA	NA	-2.0672188990881497	0.005629210660259136	NA
6476	SI	ENSG00000090402	1.2283691416016984	0.005666808111243744	sucrase-isomaltase
7792	CCV	NA	-1.9752353537814207	0.005666808111243744	cataract, congenital, Volkmann type
9469	CHST3	ENSG00000122863	-1.2853887951984866	0.005666988765770199	carbohydrate sulfotransferase 3
1731	SEPTIN1	ENSG00000180096	1.4242044692601994	0.005671620943232697	septin 1
18749	NA	NA	2.5322966068797856	0.005677035133589959	NA
6322	SCML1	ENSG00000047634	-1.2753732287498776	0.005703143941453907	Scm polycomb group protein like 1
3368	NA	NA	1.3845901803180607	0.0057160834294249785	NA
6638	SNRPN	ENSG00000128739	1.1513472800866063	0.005726051702336981	small nuclear ribonucleoprotein polypeptide N
11423	NA	NA	1.4335658201346482	0.005726051702336981	NA
15972	NA	NA	-2.140204727723042	0.005763379129803526	NA
9964	MYCLP3	NA	-1.1149335622085732	0.005789967240482625	MYCL pseudogene 3
11691	NA	NA	-1.0056723015742972	0.005796836727440814	NA
13603	NA	NA	-1.2506955390168444	0.00580550288209574	NA
2706	GJB2	ENSG00000165474	1.3250024336222896	0.005816046346742474	gap junction protein beta 2
9728	SECISBP2L	ENSG00000138593	-1.1228900210166135	0.0058210616571957785	SECIS binding protein 2 like
15109	NA	NA	-1.5383905758490037	0.005823987508395229	NA
8701	DNAH11	ENSG00000105877	1.1274274827926742	0.0058497765698010745	dynein axonemal heavy chain 11
11553	NA	NA	-1.133643944729871	0.005853307282849201	NA
10504	NA	NA	-1.2735982581556007	0.005856184780377325	NA
14222	NA	NA	-1.446829037843177	0.005875898434497581	NA
12584	NA	NA	1.1967139305432053	0.005878734096998129	NA
17854	NA	NA	-1.9713521249214232	0.00588772165443576	NA
21840	NA	NA	-4.370270450299985	0.00588801501030446	NA
16347	NA	NA	1.6064023453052918	0.00590322759120861	NA
4780	NFE2L2	ENSG00000116044	1.1399418461126964	0.0059293555403073794	NFE2 like bZIP transcription factor 2
1594	CYP27B1	ENSG00000111012	1.1478803076102173	0.005942460738046215	cytochrome P450 family 27 subfamily B member 1
6687	SPG7	ENSG00000197912	1.5319002949560518	0.005942460738046215	SPG7 matrix AAA peptidase subunit, paraplegin
14479	NA	NA	-1.6077856845065073	0.005960160864576878	NA
12642	NA	NA	-1.1372541073499725	0.005969922076361079	NA
104	ADARB1	ENSG00000197381	1.1570097775854156	0.005986272665869567	adenosine deaminase RNA specific B1
16569	NA	NA	-1.894252480252713	0.005989972135030176	NA
14004	NA	NA	-1.2879021601109792	0.005995160129304358	NA
13771	NA	NA	1.56195725861659	0.006008639193847482	NA
7422	VEGFA	ENSG00000112715	1.2839048925465477	0.006017808613872628	vascular endothelial growth factor A
16615	NA	NA	2.036921375843099	0.0060778779480088465	NA
10567	RABAC1	ENSG00000105404	1.1192523234823233	0.006093557845379272	Rab acceptor 1
9867	PJA2	ENSG00000198961	1.659645822912923	0.006111885525580225	praja ring finger ubiquitin ligase 2
10933	MORF4L1	ENSG00000185787	-1.3591307484748956	0.006135675871160454	mortality factor 4 like 1
3155	HMGCL	ENSG00000117305	1.371135690656049	0.006155292660182046	3-hydroxy-3-methylglutaryl-CoA lyase
6864	NA	NA	-1.2388607711556257	0.0061651458190384424	NA
15158	NA	NA	-1.3574625328056473	0.006187472988887807	NA
12123	NA	NA	1.5046315167696829	0.006201111500271994	NA
9980	DOP1B	ENSG00000142197	1.2309619699719105	0.006207689553103687	DOP1 leucine zipper like protein B
9559	VPS26A	ENSG00000122958	1.4792081582938856	0.006234582450539595	VPS26 retromer complex component A
14154	NA	NA	-1.2070904324765546	0.006251420365599292	NA
12262	NA	NA	1.481573151732048	0.006263047625326028	NA
12776	NA	NA	-1.267716778889964	0.006263047625326028	NA
10660	LBX1	ENSG00000138136	-1.117379374170527	0.006274832075167341	ladybird homeobox 1
14464	NA	NA	1.848797489318106	0.006307650725866838	NA
96	NA	NA	1.1694754468309174	0.006308890765471888	NA
6489	ST8SIA1	ENSG00000111728	-1.224076789359578	0.006318924300407177	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
16315	NA	NA	-1.6131208717292982	0.006336630301097784	NA
13018	NA	NA	-1.2883203106143168	0.0063503613793402655	NA
18637	NA	NA	-4.602083200022986	0.006354212617151922	NA
18757	NA	NA	2.0218485139058484	0.006355922798936693	NA
14708	NA	NA	-1.2151651044640779	0.006361103620165323	NA
16274	NA	NA	-2.1843767635067124	0.006382346545293565	NA
1884	EBR3	NA	1.4433233720085623	0.006385493932259965	epidermolysis bullosa 3, progressiva
213	ALB	ENSG00000163631	1.0744605780828973	0.0063859859700099615	albumin
11814	NA	NA	-1.1104407459414896	0.006388302167280646	NA
14437	NA	NA	-1.3149505535797268	0.006388302167280646	NA
16532	NA	NA	-2.736256064058644	0.006406371499043079	NA
13746	NA	NA	2.170337999804711	0.0064210719646462435	NA
7146	TNXA	NA	1.5887123705233746	0.006422225360976291	tenascin XA (pseudogene)
14028	NA	NA	-1.1653669260093593	0.006422225360976291	NA
12863	NA	NA	1.5067869768850812	0.006460481636819284	NA
14971	NA	NA	-1.5720826497612561	0.006460481636819284	NA
3183	HNRNPC	ENSG00000092199	1.1760906307479913	0.006464788982075602	heterogeneous nuclear ribonucleoprotein C
7492	NA	NA	1.1175352545016208	0.006464788982075602	NA
18508	NA	NA	2.1209387620616047	0.0064942185285887305	NA
22054	NA	NA	3.27192655578418	0.006502611813690799	NA
16835	NA	NA	-2.0175710535513782	0.006507558911556067	NA
5810	RAD1	ENSG00000113456	-1.282388744762194	0.006520973838901984	RAD1 checkpoint DNA exonuclease
110	NA	NA	1.04988698877063	0.006539923153649456	NA
11177	BAZ1A	ENSG00000198604	-1.382268321306027	0.006560043803908175	bromodomain adjacent to zinc finger domain 1A
12242	NA	NA	-1.1381016966079414	0.006560043803908175	NA
14791	NA	NA	1.8460375882867233	0.006560744059334477	NA
16361	NA	NA	-1.788759848126856	0.006562481438052678	NA
14279	NA	NA	2.0897209137875747	0.00656508617463044	NA
12505	NA	NA	-1.5657371412464784	0.0065931183628080555	NA
18543	NA	NA	-2.717440549920907	0.0065931183628080555	NA
15056	NA	NA	-1.3865310991860684	0.006642785689287977	NA
14581	NA	NA	-1.2355586959460516	0.0066438332232618726	NA
12580	NA	NA	-1.2785297380793101	0.00665813901537096	NA
17949	NA	NA	-2.9153954064665055	0.00665813901537096	NA
15272	NA	NA	-1.9554343383278274	0.006713031168331081	NA
13239	NA	NA	-1.6959921366098885	0.006735947185756537	NA
16470	NA	NA	-1.9725787857525394	0.006738278961022718	NA
15874	NA	NA	-1.3485824214312634	0.006794158174867513	NA
13581	NA	NA	-1.3127892609854932	0.006800951865375966	NA
14879	NA	NA	-1.6420652304474688	0.00680904850157076	NA
6894	TARBP1	ENSG00000059588	1.1010861657316993	0.006812368887149193	TAR (HIV-1) RNA binding protein 1
14098	NA	NA	-1.059293556459873	0.006816910248198449	NA
15961	NA	NA	-1.861793457836209	0.0068396339702529564	NA
16493	NA	NA	-1.6514327934363207	0.006842819896373544	NA
18134	NA	NA	-2.3166424880756713	0.006877968201673085	NA
3002	GZMB	ENSG00000100453	1.012124220087701	0.006881442752185911	granzyme B
17136	NA	NA	-2.0456154367613553	0.006881442752185911	NA
13499	NA	NA	-1.2184074767147766	0.006892968023910197	NA
4936	OA3	NA	1.5505593687154597	0.006901750903763969	ocular albinism 3 (autosomal recessive)
19013	NA	NA	3.1529036796851884	0.006903111132615326	NA
5730	PTGDS	ENSG00000107317	-1.0430591193026306	0.006928799389938602	prostaglandin D2 synthase
13588	NA	NA	-2.247132787661628	0.006933868986417515	NA
15388	NA	NA	2.2872062308863397	0.006937164785142212	NA
15147	NA	NA	-1.3889907594775233	0.006938024692149711	NA
15580	NA	NA	-2.4393140200942374	0.006999572251247339	NA
9937	DCLRE1A	ENSG00000198924	1.2997813527925743	0.0070144255351086	DNA cross-link repair 1A
10180	RBM6	ENSG00000004534	1.1111924187392572	0.007028008509485431	RNA binding motif protein 6
17915	NA	NA	-2.665793664128589	0.007061470527558703	NA
17688	NA	NA	-1.9675630844878524	0.0070773168164121455	NA
2258	FGF13	ENSG00000129682	-1.0194204360940389	0.0070785286700872935	fibroblast growth factor 13
1366	CLDN7	ENSG00000181885	1.2777262463693717	0.0070892402305595984	claudin 7
4974	OMG	ENSG00000126861	1.024416085405735	0.007100555605061971	oligodendrocyte myelin glycoprotein
21219	NA	NA	4.949437366664361	0.007142294035908101	NA
8651	SOCS1	ENSG00000185338	-1.1345360233985429	0.007147634074233236	suppressor of cytokine signaling 1
19019	NA	NA	-5.365998941871461	0.007150825608429851	NA
5834	PYGB	ENSG00000100994	1.2756695855360836	0.00716580428192308	glycogen phosphorylase B
12430	NA	NA	-1.4269731770233058	0.007170829023517955	NA
6002	RGS12	ENSG00000159788	1.061726986392711	0.007180530587851997	regulator of G protein signaling 12
14684	NA	NA	1.3893485777784373	0.007180530587851997	NA
19804	NA	NA	-2.495101592194856	0.007180530587851997	NA
7498	XDH	ENSG00000158125	-1.0673519435769878	0.007211524749418922	xanthine dehydrogenase
13989	NA	NA	-1.8608573009769716	0.00723016575739863	NA
14259	NA	NA	-1.2110871885376535	0.007245530206542945	NA
7054	TH	ENSG00000180176	1.3021740153114882	0.007272296428960794	tyrosine hydroxylase
9338	TCEAL1	ENSG00000172465	1.1867748392697997	0.007275251427177504	transcription elongation factor A like 1
19708	NA	NA	-3.111024829335477	0.007304709446876468	NA
13209	NA	NA	-1.1154646963932282	0.007335740992479978	NA
17932	NA	NA	-2.3984913286600524	0.007335740992479978	NA
18884	NA	NA	1.7545464816956295	0.007348425513626778	NA
14777	NA	NA	-1.4584108558313926	0.0074118263998812816	NA
13751	NA	NA	-1.3757525494897171	0.007439953495051714	NA
12620	NA	NA	1.2653564610698866	0.007506180737401345	NA
16879	NA	NA	-1.7591826899898286	0.007528629961655387	NA
22101	NA	NA	4.511548512504597	0.007547915722514964	NA
322	APBB1	ENSG00000166313	1.0029749659674083	0.007549218803501292	amyloid beta precursor protein binding family B member 1
9817	KEAP1	ENSG00000079999	-1.1578400938582456	0.007549218803501292	kelch like ECH associated protein 1
9340	GLP2R	ENSG00000065325	1.0954847561262657	0.0075664105562890304	glucagon like peptide 2 receptor
15179	NA	NA	-1.266763288613549	0.007576265990481491	NA
9849	ZNF518A	ENSG00000177853	-1.0307148422832477	0.007589924957427425	zinc finger protein 518A
2425	FRA9A	NA	1.0290533947140585	0.00765759629130131	fragile site, folic acid type, rare, fra(9)(p21)
10826	FAXDC2	ENSG00000170271	1.3029447097356506	0.007726497536430721	fatty acid hydroxylase domain containing 2
13805	NA	NA	1.1468930577645036	0.0077406834163147404	NA
13826	NA	NA	1.501230428462066	0.007742446717171221	NA
12007	NA	NA	-1.4788733180192193	0.007765640618639859	NA
10574	CCT7	ENSG00000135624	1.2910156821061984	0.007782577211831531	chaperonin containing TCP1 subunit 7
11652	NA	NA	-1.4588765432229112	0.007783945718070976	NA
12905	NA	NA	3.207902264010042	0.007821678623268713	NA
19990	NA	NA	3.027250213295425	0.007821678623268713	NA
15809	NA	NA	1.62188332808839	0.00782529849619093	NA
15248	NA	NA	-1.8690255850188868	0.007827528694342946	NA
19360	NA	NA	-2.547989928534324	0.007829144907994906	NA
11456	NA	NA	1.5583408004934285	0.007868463596368593	NA
11627	NA	NA	-1.1141584171637262	0.007902362466807382	NA
15501	NA	NA	3.002693333143284	0.007903531976855465	NA
13519	NA	NA	-1.0035692614891256	0.007970945804786054	NA
16562	NA	NA	-2.4403133730598854	0.007986744169252179	NA
8921	NA	NA	1.2138236313186008	0.007986831723913663	NA
10724	OGA	ENSG00000198408	1.1171011686801895	0.007990988864290314	O-GlcNAcase
11305	NA	NA	-1.5231613768962298	0.008037892201131977	NA
16090	NA	NA	-3.061018602625909	0.008037892201131977	NA
7237	TRT-TGT3-1	NA	-1.150767176251937	0.008051658508938743	tRNA-Thr (anticodon TGT) 3-1
