probe_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
7893107	0.1686707229968503	3.7020379045444516	0.6485424508068971	0.538246537915316	0.9999081143775554	-4.646353840762808
8170507	0.15655171010224772	6.3716433149003615	0.648535721732918	0.5382506296845759	0.9999081143775554	-4.646354565699182
7899018	0.20248823069417557	9.580648045337682	0.6484972501657156	0.538274023582725	0.9999081143775554	-4.646358710203889
8054557	0.13743860832998372	10.796421085226925	0.6484233085515958	0.5383189879786074	0.9999081143775554	-4.646366675322806
7899849	0.15018069859325728	7.979226692956526	0.6483342110305975	0.538373171881447	0.9999081143775554	-4.646376272119163
8052669	0.11781743322787967	9.683644969830215	0.648295028957584	0.5383970011990135	0.9999081143775554	-4.646380492138906
8108256	-0.15241041542860928	5.883473557093942	-0.6482826609649541	0.5384045231632099	0.9999081143775554	-4.646381824165187
8005601	0.10718746912267468	6.3927183393869775	0.648235259711408	0.5384333522556537	0.9999081143775554	-4.646386929071205
8155458	0.12937356856212293	7.327333940495654	0.6481764990489052	0.53846909138674115	0.9999081143775554	-4.646393256930383
8108749	-0.3232855919682548	8.000901829257378	-0.6481325173355919	0.5384958426989198	0.9999081143775554	-4.646397992970316
8134452	0.11665130839626302	8.10674449454103	0.6480859324378581	0.5385241782640307	0.9999081143775554	-4.646403009052403
8037179	-0.1115257523254291	7.336953571028861	-0.6480042646731802	0.5385738554425556	0.9999081143775554	-4.6464118020419605
8010186	-0.24257876136095827	5.562701245781827	-0.6478000663441764	0.5386980784218975	0.9999081143775554	-4.646433783837403
8155167	0.12022625810577064	6.866879264570521	0.6477760169775357	0.538712709897613	0.9999081143775554	-4.646436372376885
7923792	0.2088173504392174	8.208063921645516	0.6477186783512913	0.5387475953334904	0.9999081143775554	-4.646442543683098
8038023	-0.22167255803875907	7.0831765720033815	-0.647695936939516	0.5387614318407392	0.9999081143775554	-4.646444991203032
7946579	-0.14380861509515766	4.999177464132624	-0.6476283833608932	0.5388025346163039	0.9999081143775554	-4.6464522611877666
7947076	0.21353742652133484	7.562126887090124	0.6476172360025485	0.5388093173805645	0.9999081143775554	-4.64645346078778
8074349	-0.26435716455942915	9.71020232091735	-0.6476168811923629	0.5388095332705959	0.9999081143775554	-4.646453498969681
8037236	-0.1531725672767626	4.657097262792423	-0.6474178306065063	0.5389306572972582	0.9999081143775554	-4.6464749166601935
8005247	-0.09535642197928934	8.760830404374392	-0.6473720485871348	0.5389585184459967	0.9999081143775554	-4.646479842041854
8078066	0.13864818852989813	6.128297052661125	0.6473688933813158	0.5389604386139171	0.9999081143775554	-4.646480181479335
8126934	0.15823916738434718	3.63029382324786	0.6473302542887718	0.5389839536034065	0.9999081143775554	-4.646484338173321
7917593	-0.16370096796016476	6.607215474055551	-0.64732276666396	0.538988510497751	0.9999081143775554	-4.6464851436502475
8157281	-0.12122212312984773	6.048751929355531	-0.6473226025693122	0.5389886103643968	0.9999081143775554	-4.646485161302552
8117435	-0.328545751255942	8.622992559695446	-0.6472025181996233	0.5390616957956135	0.9999081143775554	-4.646498078310975
8029301	-0.11286891087426507	7.845183115823511	-0.6470889882836706	0.5391307977232884	0.9999081143775554	-4.646510288557933
7955787	-0.14056027900487247	9.666427923240722	-0.6470506783956638	0.5391541169319951	0.9999081143775554	-4.646514408443412
8101844	0.14903910447389587	10.3920206041023	0.6470170849580439	0.5391745657544115	0.9999081143775554	-4.646518020959805
8124211	-0.2898393490897031	6.749862621097899	-0.646964916421986	0.5392063224671332	0.9999081143775554	-4.646523630683933
8138948	-0.13742377659616625	6.004481876063433	-0.64696008338535	0.5392092645550124	0.9999081143775554	-4.646524150366286
8007100	0.2886814474965147	10.79045796097062	0.6469584459765668	0.5392102613220151	0.9999081143775554	-4.646524326431394
8174977	0.1253277463922853	6.353171730128855	0.64692401532955	0.5392312211252983	0.9999081143775554	-4.646528028563336
8180093	-0.16091747447429366	7.505362901427199	-0.6469008803772427	0.539245304909922	0.9999081143775554	-4.6465305160467585
8142405	0.27782091004605736	7.751333517019253	0.6468724688269333	0.5392626012227604	0.9999081143775554	-4.646533570777792
8110522	0.10740718592554345	12.934399753025076	0.6468441256716135	0.5392798562409169	0.9999081143775554	-4.646536618050561
8009432	0.20569811140262578	11.13205362709753	0.6467755318507513	0.5393216168619244	0.9999081143775554	-4.646543992382095
8141305	0.18407415697152618	9.273924326970029	0.646757485650331	0.5393326039066844	0.9999081143775554	-4.646545932377375
7893300	-0.31410564867025564	5.433667156458297	-0.6467506082158837	0.5393367911226745	0.9999081143775554	-4.646546671701378
7952305	-0.18799317734817322	10.844152707104717	-0.6467473026822569	0.5393388036511357	0.9999081143775554	-4.646547027043958
8042079	-0.10910773670101304	6.426003025991536	-0.646711048028387	0.5393608771015304	0.9999081143775554	-4.6465509243008825
7969776	0.11077085121966454	9.147325294910194	0.64669959939272	0.5393678476579054	0.9999081143775554	-4.646552154956311
7954490	-0.11131839459319877	2.252862164418559	-0.646697946176346	0.5393688542311852	0.9999081143775554	-4.646552332665134
7895578	0.14799473946398117	10.758214517021845	0.6466697908873958	0.5393859969703316	0.9999081143775554	-4.646555359100805
8013567	0.3053332995068486	6.057091755443866	0.6466279982660665	0.5394114436115178	0.9999081143775554	-4.646559851234614
8180264	0.3053332995068486	6.057091755443866	0.6466279982660665	0.5394114436115178	0.9999081143775554	-4.646559851234614
8116174	0.18554553180781957	4.088716083302539	0.6465906949275828	0.5394341574519391	0.9999081143775554	-4.646563860640106
7916616	-0.28758560402863526	8.154602109941967	-0.6465587684430384	0.5394535978201229	0.9999081143775554	-4.646567291991381
8081055	0.17777561106007467	8.880138762219058	0.6465415144382957	0.5394641041436101	0.9999081143775554	-4.646569146338621
8093110	0.09470415738083282	4.62454066476987	0.6463336343995861	0.5395906966029708	0.9999081143775554	-4.646591484876081
8002333	0.25905995205488963	10.248121329191914	0.6462673524428373	0.5396310641167088	0.9999081143775554	-4.646598606272371
8162936	-0.1147157972792307	3.7573056089007086	-0.6461951437909985	0.5396750432781785	0.9999081143775554	-4.6466063637875195
8047419	0.24857918208633428	7.704889303403888	0.6461917517349655	0.5396771092871517	0.9999081143775554	-4.6466067281859695
8164314	0.1562787692655929	9.010552517091492	0.6461457531558462	0.539705126252991	0.9999081143775554	-4.646611669528069
7910387	-0.24688120898425736	11.033266388211175	-0.6460788267617338	0.5397458916102804	0.9999081143775554	-4.646618858523579
8081067	0.10774245506308618	5.151993209364165	0.6460118053245312	0.5397867167702739	0.9999081143775554	-4.646626057143848
7917088	-0.15788379741878594	8.40387768168142	-0.6459953847163591	0.5397967194430556	0.9999081143775554	-4.646627820754854
8109161	0.1645633617927636	7.351163405168181	0.6459838240788764	0.5398037617160014	0.9999081143775554	-4.646629062372793
8099918	0.09723293256925093	7.2109392496811076	0.6458960120040089	0.5398572551392973	0.9999081143775554	-4.646638492863053
7959164	-0.16165250966663466	10.923814446405236	-0.645853955554638	0.5398828762802266	0.9999081143775554	-4.646643009117882
7997676	-0.12042881053390458	6.738121500061794	-0.6458104828017184	0.5399093610366051	0.9999081143775554	-4.646647677221124
8176397	0.10698324362367624	4.956203294267873	0.6457600503742751	0.5399400868197307	0.9999081143775554	-4.6466530923456615
8106280	-0.4233242226085596	10.879329625347724	-0.6457311542552177	0.5399576921688954	0.9999081143775554	-4.646656194884296
7955107	-0.1356581912280143	7.090037406348191	-0.6456788819341092	0.5399895406866305	0.9999081143775554	-4.646661807018951
8045587	-0.23660375472902812	9.142525014289205	-0.6456546554465895	0.5400043018129855	0.9999081143775554	-4.646664407936563
7892882	-0.14092505300857674	12.173591774116398	-0.6456104192723121	0.5400312554261888	0.9999081143775554	-4.646669156865435
7910901	0.12179031948053365	10.230001813256933	0.645571810524956	0.5400547808637572	0.9999081143775554	-4.646673301459353
8104350	0.12962227859636327	9.221605635853518	0.6455534178251684	0.5400659882961384	0.9999081143775554	-4.646675275821131
8135734	-0.5113916968938108	7.564183886812268	-0.6454750006888943	0.5401137727148655	0.9999081143775554	-4.6466836930031
8108510	0.16327822779602943	9.529972323823914	0.6454393678650115	0.5401354868666117	0.9999081143775554	-4.646687517514127
7919888	-0.12812624093792901	10.576071933311386	-0.6454232181244096	0.5401453284739077	0.9999081143775554	-4.64668925082945
8043465	-0.1476151334512423	6.198999097855666	-0.6453859165524415	0.5401680603730805	0.9999081143775554	-4.646693254193351
8109802	0.13955709980468464	9.983785290132788	0.6451549415990437	0.5403088316842279	0.9999081143775554	-4.646718039373652
8054722	0.09889460497635749	5.090120182769898	0.6451172050220141	0.5403318329910749	0.9999081143775554	-4.64672208810373
7996290	-0.2176839953156552	8.467555106606017	-0.6450810128386274	0.5403538935239429	0.9999081143775554	-4.646725970962551
8046861	-0.16221999487867184	11.132410955493116	-0.6450803416359946	0.5403543026531217	0.9999081143775554	-4.646726042970551
7922418	0.3083859308897833	9.80914179939597	0.644955818974727	0.5404302083152772	0.9999081143775554	-4.646739401001667
8014755	-0.14551010563738892	7.910773533186385	-0.6449313785467082	0.5404451073167964	0.9999081143775554	-4.646742022584311
8145529	0.24379552082008266	6.386347218131365	0.6448761739664477	0.5404787612276262	0.9999081143775554	-4.646747943772128
8152250	0.10301321767605809	2.3459502763952527	0.6448700885064323	0.5404824711355334	0.9999081143775554	-4.646748596468142
7910124	-0.20034539204464683	12.262512813028076	-0.6448080516732203	0.5405202918439475	0.9999081143775554	-4.646755249953178
8074388	-0.17422493919873142	10.509554589295746	-0.6447186903377635	0.5405747737923285	0.9999081143775554	-4.6467648331243065
7978748	-0.23964339757780617	7.872574654952414	-0.6446721803281911	0.5406031314264715	0.9999081143775554	-4.646769820477721
8139706	-0.15890030112094777	9.532491149642416	-0.6446214933925465	0.5406340368235409	0.9999081143775554	-4.646775255409319
8104854	-0.13367117306301232	5.5403961778058735	-0.6445184970452846	0.5406968402582024	0.9999081143775554	-4.6467862982110955
8007084	0.12766523857194342	8.770376720569068	0.6444889705038416	0.5407148453038091	0.9999081143775554	-4.64678946365793
7953274	0.3417403877503565	7.57723754776436	0.6444805637641398	0.5407199717333477	0.9999081143775554	-4.646790364897026
7899851	0.23683539089361866	7.527888280787091	0.6444502727115872	0.5407384434652891	0.9999081143775554	-4.646793612153282
7894984	0.23670695143918144	10.682901659842717	0.6444153118295095	0.5407597633826682	0.9999081143775554	-4.646797359875019
8102785	-0.09783793292925862	2.4916948872334963	-0.6443153928525649	0.5408206990457332	0.9999081143775554	-4.646808070067871
8179184	-0.2742351065254791	10.77212861954136	-0.6442966879403982	0.54083210672229165	0.9999081143775554	-4.646810074879779
8025124	0.2590930131585401	6.490081752670666	0.6442827056153744	0.5408406343035959	0.9999081143775554	-4.646811573490078
8154132	0.13653593712635306	6.731107941298502	0.6442772029605887	0.5408439903015992	0.9999081143775554	-4.646812163251604
8008040	0.12151840394822097	6.207025998042683	0.644252490282881	0.540859062402971	0.9999081143775554	-4.646814811849242
7912529	-0.2620359129745148	6.152334308934324	-0.6442419213754151	0.5408655083901712	0.9999081143775554	-4.64681594455459
8124440	-0.71098806192350394	7.589030655810896	-0.6441368464775669	0.5409295962588584	0.9999081143775554	-4.646827204991932
8051097	0.12905114567098472	9.451448036466166	0.644122984780596	0.5409380512130588	0.9999081143775554	-4.646828690384458
7949679	0.20694951429376418	8.421414884850837	0.6441130022768614	0.5409441401005577	0.9999081143775554	-4.646829760074641
7956426	0.22016879195892647	7.009860353039132	0.6440931874912206	0.540956226372393	0.9999081143775554	-4.646831883319237
7972426	0.11927075795801755	6.882049421734724	0.6440437905523174	0.5409863573687822	0.9999081143775554	-4.646837176203313
7949264	-0.13537149948515267	8.187963319384746	-0.6438262068074948	0.5411190907977852	0.9999081143775554	-4.646860486519915
8133122	0.14613796155935146	8.857656161190398	0.6438218866420942	0.5411217264483075	0.9999081143775554	-4.646860949287987
8168580	0.18638206639991223	10.075988215011261	0.6438026443220647	0.5411334659171727	0.9999081143775554	-4.64686301045988
8027685	0.15925824018939883	7.8781614628240675	0.6437531080836415	0.5411636880038945	0.9999081143775554	-4.6468683163909255
8064384	-0.09696800160873965	6.9810788361100125	-0.6437128179135932	0.5411882698284396	0.9999081143775554	-4.646872631719839
8158902	-0.13285183352514782	6.686896470672652	-0.6436893105425696	0.5412026124562571	0.9999081143775554	-4.6468751494082365
7896308	0.12948149616983548	12.822815091243616	0.6433517857720239	0.5414085734287581	0.9999081143775554	-4.646911291058536
7913694	-0.24697511310708417	8.42470539242882	-0.6433504867403694	0.5414093662043367	0.9999081143775554	-4.646911430128174
7909283	0.10499595070677324	6.4212939888625575	0.643285408542194	0.5414490831723449	0.9999081143775554	-4.646918396882955
7892653	0.3113855705706307	4.071426858108043	0.643236449461397	0.5414789638929252	0.9999081143775554	-4.646923637688486
8152551	-0.09996922099355565	5.807492187863579	-0.6432314317823208	0.5414820263418447	0.9999081143775554	-4.64692417478628
7914630	-0.11560275393125831	8.516129960669408	-0.6430168809167002	0.5416129835596956	0.9999081143775554	-4.64694713746585
7893066	-0.11532166322794318	2.384858873062295	-0.6430040333328328	0.5416208260683395	0.9999081143775554	-4.646948512310016
8029969	-0.2724888744880768	10.30806445119736	-0.6429877091494347	0.5416307908874498	0.9999081143775554	-4.64695025916054
8053379	0.11851979679549621	7.193007396147097	0.6429817318922887	0.5416344396303667	0.9999081143775554	-4.646950898777993
8105191	0.10367023808676273	10.117613694064566	0.6429210365306584	0.5416714912251485	0.9999081143775554	-4.646957393434558
7971191	-0.10364787802520152	5.4566590042827885	-0.6428996126018873	0.5416845698755067	0.9999081143775554	-4.646959685769249
8073573	0.11698421742556712	7.518504077519017	0.6428150293708204	0.5417362072444485	0.9999081143775554	-4.646968735487701
8122222	-0.3578522644166874	8.351254220745853	-0.6426756949655076	0.5418212763839076	0.9999081143775554	-4.646983641098196
7895371	-0.23639471849829233	6.368190751042396	-0.6426546037732606	0.541834154105771	0.9999081143775554	-4.646985897154669
8149208	0.16352938806549933	7.768599342518421	0.6426198563952693	0.5418553703441005	0.9999081143775554	-4.646989613842261
8131069	0.6654526670311582	9.038026129480885	0.642617301943956	0.5418569300747695	0.9999081143775554	-4.646989887068088
7896568	0.13594920517929782	2.773052699926187	0.6425557311085182	0.5418945256484329	0.9999081143775554	-4.6469964724679285
8127696	-0.12438287692882631	5.184084061094885	-0.6424279742950234	0.5419725399707052	0.9999081143775554	-4.647010135305989
8149200	-0.12438287692882631	5.184084061094885	-0.6424279742950234	0.5419725399707052	0.9999081143775554	-4.647010135305989
7973384	-0.2049870221242407	11.206317401634772	-0.6422142719929134	0.5421030521495304	0.9999081143775554	-4.647032984736979
7892516	0.13560626356748498	3.3794698813295354	0.6422046849065678	0.5421089076253998	0.9999081143775554	-4.64703400966537
7894088	0.20037122065146556	9.569671597107146	0.6421658866652339	0.5421326047090935	0.9999081143775554	-4.647038157353294
8101778	-0.12637657428625204	5.531307123243798	-0.6421603696586122	0.5421359744232179	0.9999081143775554	-4.647038747127486
8018600	0.13763972432571012	11.109230223229245	0.6421591358352869	0.5421367280278317	0.9999081143775554	-4.647038879024039
8096688	-0.15045829651200804	7.731413298417282	-0.6421277972843639	0.5421558694587822	0.9999081143775554	-4.647042229069678
7893716	-0.15951004259223797	5.1982880481510545	-0.6421256004049298	0.5421572113174513	0.9999081143775554	-4.647042463908085
7981317	0.4353778060355563	8.334316547103976	0.6420942033777753	0.5421763889129152	0.9999081143775554	-4.64704582006692
7920025	0.12574286630515158	7.004094627158288	0.6420630590658927	0.5421954125611175	0.9999081143775554	-4.647049149084585
