"","GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz","GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz","GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz","GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz","GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz","GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
"8166593",7.63021827323456,7.58787575323974,7.08935362622387,7.31516810358212,7.37017195668007,7.72294809165157
"8166607",6.36086755668501,6.68078352469543,6.5564670799868,6.74402323882709,6.09887156367916,6.2195683871982
"8166609",2.6840059734513,2.65258312174688,2.67948612849416,2.76281977649116,2.55254803871884,2.83833058329787
"8166611",5.03089108764255,5.08632546849234,5.24345502275399,5.21795371097011,5.13513385470191,5.01600310723448
"8166613",6.24535953308144,6.53254599783308,6.42755215659466,6.51713999688334,6.03170896099818,5.92411360786223
"8166619",6.14447103667334,6.17803054684005,6.45233519043223,6.38120419602739,6.18754430449438,5.85300997377316
"8166630",8.18720713942062,8.20646926358523,7.51966558978516,7.48040162201831,7.11614714555505,6.89849911247713
"8166632",9.87156032470195,9.95160917721485,9.28390157724949,9.65872932056369,9.24181852684988,9.78062484356678
"8166657",5.54391176159952,5.71753746318713,6.11551005011148,6.10137101874843,5.58455922110018,5.11748710323205
"8166659",5.72853329424069,5.57818301930013,5.31787427307947,4.88662054627295,4.98481483256577,5.34389270851052
"8166661",7.29023916837842,7.32396244691965,7.81586841634996,7.49233214573146,7.02192357783493,6.93196561965904
"8166663",8.11684712612185,8.14516950096568,7.51776273365218,7.7163104980688,7.53522633648205,7.99320597236403
"8166665",5.92164824334693,6.42470965083196,6.08802241500158,6.20650783309601,5.74795665622148,6.00949340388797
"8166667",5.71402994672524,5.77664362695356,6.03834466601323,5.92907365359602,5.36820405359393,5.59235491363576
"8166669",5.3854629587697,5.80781066005273,6.0234442100784,5.83179651836323,5.36333833132163,5.57304793827634
"8166671",4.79650966052847,4.44966939372978,4.75711877962083,4.91142125776503,5.47767368573388,5.68347242915423
"8166690",4.93114692933269,4.72271349091728,5.47068887562188,5.01568309167424,5.80809087498765,5.57630921591909
"8166703",6.96414560240754,6.94707889096894,7.0292530979395,6.97210306376357,6.62867867665422,6.63475460469629
"8166705",8.35125590016777,8.58289931220611,8.47934037507557,7.97313795862403,7.98915086041829,8.29014065886955
"8166712",8.00196448720848,8.10020356577629,8.34532288751568,8.49153919533991,8.08294636031794,7.82817671502833
"8166714",5.45214788503456,5.67761287712853,5.85963015271292,5.53176366108199,5.28267593267272,5.48053998365158
"8166723",6.98989821538527,6.83356439444586,7.50792057546673,7.30147776576437,6.40755843762197,6.46880099210791
"8166730",5.59568310628962,5.90877823418345,6.10712275450717,5.86510558478808,5.62113314723211,5.66011305956083
"8166745",5.94905180824475,5.95578461411711,6.29134632221095,6.27236747600873,5.80678765864761,5.91515114963131
