gene_id,log2FoldChange
MRPL36,0.2607432508342199
FGD5-AS1,-0.5428918085333331
IARS1,0.3509882745917678
TCEA2,-0.6850122687449415
NMD3,0.4665721974633023
RAB3B,-0.9378842300982768
KANSL1,-0.6799423022474108
DCTN5,0.441387232070797
TNFAIP2,-1.034770625185021
SEL1L,-0.585268116925626
MT3,-0.3792965299636233
RNF13,0.307063125995768
PRMT1,-0.4445451451940262
TRIM44,0.5077058671917171
FUBP1,-0.5017457194242525
PFAS,-0.7670471395421019
PPT1,0.2803916272741458
PRR13,0.4802557303838899
SH3TC2,0.7402079333825263
SNAPIN,-0.443367317319458
LARP4B,-0.5348363692307689
KTN1,0.4515416924422407
UGDH,-0.4974687281940406
JAK3,-0.5679797634147455
VPS8,0.7373946420805984
EBNA1BP2,-0.5562712013771609
ATP5F1A,0.1465827972520329
H3-3B,0.150340144945771
RPL18,-0.3524563831805697
PGM3,0.4178591743373481
HMGN2,-0.2892856864700514
NAP1L1,-0.301016420441557
CRYZL1,0.5570304694082353
HENMT1,0.4725772781568749
VAMP8,0.3407645059588913
SELENOK,0.2417070296696204
SLC40A1,0.3266405979353137
B4GALT5,-0.4597963084943978
EPB41L4A-AS1,-0.7227533688963756
GNL3L,-0.6638014789349539
PHF6,-0.4601065588648518
PLAC1,0.2661710625104431
PSMC4,0.2802749536784094
ZCCHC18,-0.7605501269501879
SAR1A,-0.4422882466471071
DNAJB4,-0.4249332942339697
MAT2B,-0.3422749968253594
RTN4,0.4392345867210263
CNOT7,-0.3671167630004749
COPS9,-0.3903975848222379
FDXR,-0.5688409280168523
MRPL30,-0.3568995792451013
NDUFS6,-0.4350469631096899
RUFY2,-0.7341746784212902
SLC7A7,0.5045649327774293
DCAF10,0.6190438247398079
SLC4A7,-0.6757628898797483
PARP14,-0.6957427292795311
TRIM35,-0.8276848297512527
ERCC3,0.6606131659659523
LYZ,-0.73119620213555
DDX1,0.3916792185332884
SEPTIN2,0.2526512691354276
PSMB5,0.1324889277287328
RSL24D1,0.2006352040338307
CD36,0.4943814800562741
CFL1,-0.4591618871319854
GSTA2,0.3976175445660597
PRRC2C,-0.5000291434428915
SNHG32,-0.5245991102726429
SOCS5,0.6855673019203115
SPTBN1,-0.4727894361693387
VPS35,0.2086479562668929
MRPL41,-0.4735358122240953
COMMD4,-0.523898757314525
MRPS17,-0.3680357529026049
MRPL18,0.2390444363302188
MED7,0.4641161954778362
S1PR2,-0.624913667467369
C4orf3,0.1832047472926043
GPBP1L1,-0.4815765082204274
GXYLT2,-0.7390408233812804
NRBF2,0.4389316604924919
SPARCL1,0.4911265573642236
TRIM38,-0.7765103774992285
TMTC3,-0.5566536298817554
RDH10,-0.8182779405543534
MTA2,-0.6407776802681794
RPS15,-0.2832542205721061
MBOAT1,-0.7847259992192193
PAFAH1B2,-0.4851950331179859
PSMD2,0.4120350986074725
SEMA5A,-0.6241546985055678
PLEKHA1,0.7197886813164299
RASSF2,-0.5644016618202228
CHIC2,-0.5986078098739612
POP7,-0.7373312271658441
LIN7C,-0.5342727989636585
PAIP2,-0.357740807407509
PTBP1,-0.5939813327598809
ZMYM3,0.6719815858958464
IVNS1ABP,0.3657518471111049
TTTY15,-0.4452663885134663
MRPL42,0.3342723818493199
CEBPZOS,-0.3893513175233569
NELFE,-0.5482749220530826
CEPT1,-0.5417465483103074
ZNF532,-0.5880650250241303
WDR12,0.5027332564310352
C19orf12,-0.6193899547777929
MIER1,-0.4801342176969291
LETMD1,-0.3200340865754562
SELENBP1,0.4859870835323737
EEF1D,-0.2865284018701146
HNRNPU,-0.3754181770377202
NOL4L,-0.6184804618168959
UBE2G1,-0.6477612801242585
EEF1AKMT3,-0.737993431298589
RAC1,0.2787732915442499
NDUFA7,0.207137414806923
CTDSP1,0.6364810490096123
MRPL28,-0.5483223024894497
PARD6B,-0.516449781067242
RMND1,-0.4990124544849638
UBE2J1,0.5797109360070384
SMIM27,-0.5632020194877865
CCDC43,-0.6369936700863262
DAAM1,-0.6438734864381651
PDAP1,-0.5015850487001055
KDSR,0.4628794001032607
TMEM183A,-0.7954347002297087
PSMD10,0.2891580911298659
NASP,-0.3972800777467679
MSR1,-0.7755047950107659
DYM,-0.5623232424813015
CLTC,0.3268732782101264
RAB8A,-0.5638163869731074
LEPROT,-0.3414284819984893
PAPOLG,-0.6636193649833795
SNX2,0.324200763731418
CDKN1A,0.6681851865383461
COX7A1,0.3688701438219869
MIR100HG,-0.4837367925457667
MYNN,0.5296056204843694
PMF1,-0.5545291929064109
STARD10,-0.6774323389017052
TMEM147,-0.346536007792582
WIPF3,-0.4763356989955367
ZFAND5,0.2941580542897244
EMC1,0.4269263751314416
FOXP1,-0.5444674136775829
GLUL,0.3638247315993428
NR2C2AP,0.4686527843671144
NUP85,0.3964796725580023
PSMA2,0.1388563293637875
RMND5A,-0.4511843362944954
IQGAP3,-0.9358591359192918
LCOR,-0.4774039071075156
SMAP1,-0.6184537680997649
KIDINS220,0.5787980120439034
PIP4K2C,-0.7367929608092934
EYA3,-0.5911306778796048
UQCRQ,0.1974464196123083
DCXR,-0.4039796949055007
OIP5-AS1,0.3935493637718623
RUSF1,0.6225299523419499
PLCD1,-0.5536810960709703
CYP1B1,0.3604416837175599
STN1,-0.5455857952973795
TPP2,-0.6269037956796931
YWHAG,-0.4518676423473762
PIP4K2A,-0.7043757150401354
RAD21,0.3399719000126409
TYROBP,-0.4859992069480893
NUDT16L1,-0.638954188150312
DNAJC3,-0.4907345939235577
FAM104A,-0.5226674834129228
PIAS2,-0.6128077651728336
ROBO1,-0.519672074894859
SMARCD3,0.5647509487770344
SNX17,-0.3259883617098802
MPHOSPH8,-0.4492387132101151
RPL7,0.201544394450286
PRDX5,-0.2872813159510841
SPAG16,-0.6111348699654109
FOXN2,-0.6097489205131841
ARHGDIB,0.3826425234055258
RIT1,-0.5177876391521412
GATM,0.2900392665692241
CAMK2D,-0.4411298608389674
UBE2D2,-0.3409596846821586
CNDP2,0.3656072207307367
HAUS7,-0.7219503757441519
APLP2,-0.3632471991516816
PIKFYVE,-0.6165092256997637
NHLRC2,0.5439219792174043
PNRC2,0.2469211660876739
RASL12,0.6626340928910007
RNPEP,0.5234196682303682
SCRG1,0.518138704243007
SRGAP1,-0.5781419925037028
DNAJC16,-0.6655894486059957
RNF152,-0.9953265692950344
DCN,0.1564061225807663
DMAC2,-0.5593358081007459
ETNK1,0.3628061740937954
FBN1,0.4686499218696603
GATAD2A,-0.7717117008165348
HLA-DPA1,0.5071707856956383
