"","H_0_1","H_0_2","H_40_1","H_40_2","He_0_1","He_0_2","He_40_1","He_40_2"
"ENSG00000099246",1050,1123,1340,1430,1636,2207,1276,1231
"ENSG00000162458",2653,2450,1880,1984,488,303,2741,2826
"ENSG00000126768",1690,1406,1214,1090,87,58,466,484
"ENSG00000171862",1518,1544,1372,1545,1176,1329,946,1018
"ENSG00000107164",1909,1688,1452,1497,1378,1523,1767,1618
"ENSG00000174718",988,995,1296,1413,457,705,703,591
"ENSG00000119408",2166,2127,1424,1530,1030,936,881,944
"ENSG00000132694",3419,3226,2126,2187,435,508,524,562
"ENSG00000106245",1538,1513,2622,2812,684,693,956,948
"ENSG00000151503",2626,2565,1295,1385,1229,1632,394,434
"ENSG00000164237",2702,2383,896,902,982,803,408,388
"ENSG00000013561",679,688,573,644,314,248,805,805
"ENSG00000067955",1053,1059,997,971,1551,1465,2007,1988
"ENSG00000184900",1686,1550,1338,1406,1528,1571,927,951
"ENSG00000176978",2179,1692,1432,1532,6,2,7,8
"ENSG00000160948",1696,1643,3208,3405,261,133,805,984
"ENSG00000136636",1306,1260,744,932,2027,2580,1325,1219
"ENSG00000213442",753,745,1090,1085,664,321,1489,1450
"ENSG00000139168",1273,1220,1342,1464,1052,1032,425,449
"ENSG00000108395",795,906,704,634,1051,1455,498,419
"ENSG00000144591",596,608,1674,1828,1017,707,2383,2513
"ENSG00000108389",620,693,676,694,1031,1254,885,801
"ENSG00000145740",937,926,770,763,970,922,588,631
"ENSG00000115520",547,489,1077,1151,720,674,3385,3394
"ENSG00000002549",1148,1008,883,797,2167,2029,1663,1688
"ENSG00000067048",887,890,656,696,1993,3046,4065,3713
"ENSG00000168827",2381,2246,1023,1041,1161,1652,839,747
"ENSG00000150867",1689,1829,1695,1834,1268,1443,1104,1177
"ENSG00000105723",1897,1721,2143,2189,541,423,1654,1714
"ENSG00000165219",1015,1089,1104,1227,1189,1688,1049,1043
"ENSG00000122515",1430,1442,2225,2316,520,435,894,924
"ENSG00000108592",2511,2158,1669,1594,2417,2001,1204,1306
"ENSG00000185262",729,635,2255,2460,101,61,2279,2363
"ENSG00000119729",1010,997,1192,1233,891,929,655,575
"ENSG00000165282",1959,1843,1108,1082,299,257,365,349
"ENSG00000143514",956,1057,1595,1605,588,809,1912,1800
"ENSG00000123352",1164,1239,931,990,726,760,1234,1110
"ENSG00000089327",1960,2023,2107,2229,11,7,21,31
"ENSG00000140157",1244,1163,626,670,978,899,940,767
"ENSG00000133142",1421,1247,1517,1698,444,419,166,186
"ENSG00000148334",2513,2135,1610,1626,581,290,818,825
"ENSG00000146830",2478,2015,2855,2912,380,385,1048,1079
"ENSG00000134987",1001,1137,733,864,943,1519,1156,1035
"ENSG00000070018",2689,2813,877,960,1016,1743,788,752
"ENSG00000156304",1180,1225,953,1106,1525,1828,1865,1737
"ENSG00000129315",1332,1358,1125,1094,749,1220,1079,929
"ENSG00000077254",929,966,729,826,829,1101,479,463
"ENSG00000112695",1126,1085,683,768,2226,1378,1153,1126
"ENSG00000197622",2942,2705,2054,2127,280,254,679,646
"ENSG00000121644",1016,991,1099,1175,811,982,933,894
"ENSG00000068650",682,651,212,213,1628,2958,769,718
"ENSG00000148841",149,139,348,339,119,106,1101,1149
"ENSG00000111252",1381,1381,1059,1164,396,393,1913,1839
"ENSG00000103111",771,742,750,780,938,888,1528,1638
"ENSG00000170860",1409,1479,1141,1272,2906,2386,582,598
"ENSG00000197077",869,962,833,834,1245,1534,983,930
"ENSG00000009844",911,953,827,818,2296,2478,1732,1805
"ENSG00000178105",1038,1129,1455,1561,902,973,1807,1742
"ENSG00000170345",2508,2365,177,211,22,22,6065,6528
"ENSG00000167900",3908,3672,2255,2372,1277,728,1325,1437
"ENSG00000100300",2932,2429,2565,2387,7,0,28,28
"ENSG00000033178",875,890,743,762,889,1328,1145,1117
"ENSG00000145817",645,646,1003,1040,1130,1177,1572,1495
"ENSG00000154945",1217,1346,1126,1234,2155,2730,1265,1114
"ENSG00000145391",1913,1864,1607,1784,24,42,84,80
"ENSG00000111786",2628,2055,1563,1549,894,462,1417,1267
"ENSG00000161217",2131,1942,1542,1572,1359,1118,1072,946
"ENSG00000184203",926,850,1392,1513,1247,1515,1196,1297
"ENSG00000197323",677,795,657,700,1495,2738,2220,2030
"ENSG00000180957",1530,1660,1300,1402,1862,2170,1334,1217
"ENSG00000146007",952,867,897,929,1778,1654,858,826
"ENSG00000115009",18,19,259,253,2423,2234,5729,6526
"ENSG00000166454",788,911,880,962,2778,3337,1429,1452
"ENSG00000141510",774,799,1091,1203,963,742,808,754
"ENSG00000213024",2726,2772,1828,2002,1098,736,1151,1145
"ENSG00000145685",1624,1405,1905,1981,760,785,1636,1448
"ENSG00000186566",907,934,1121,1203,1097,1769,1727,1639
"ENSG00000160746",1387,1515,3379,3448,459,396,706,785
"ENSG00000133612",1848,1731,1718,1776,519,282,1342,1422
"ENSG00000198176",1513,1489,721,828,3137,2968,869,919
"ENSG00000213079",623,661,696,665,1467,2168,3479,3323
"ENSG00000242125",1489,1616,856,881,2881,2240,717,667
"ENSG00000060491",1307,993,1066,1093,697,548,2757,2752
"ENSG00000123200",411,436,341,304,1414,2834,1235,1118
"ENSG00000164327",502,594,707,715,617,1139,1207,1096
"ENSG00000124333",1454,1507,1466,1589,637,830,541,446
"ENSG00000233016",1588,1123,1711,1709,245,116,1943,2038
"ENSG00000145912",1515,968,516,466,562,431,286,333
"ENSG00000126003",512,606,303,304,2540,2558,1964,1819
"ENSG00000165304",1933,2060,2352,2487,1141,1281,360,359
"ENSG00000198858",1100,980,1608,1653,259,142,1978,2150
"ENSG00000197712",793,766,1266,1457,1309,1520,1068,1042
"ENSG00000095380",948,913,2106,2093,1690,1299,1586,1641
"ENSG00000137509",689,705,405,449,1393,1034,958,1037
"ENSG00000136937",1755,1844,925,895,1566,1912,395,400
"ENSG00000113369",429,413,3455,3689,202,317,1030,1042
"ENSG00000168646",2555,2269,826,793,972,867,3916,4034
"ENSG00000182534",1958,1835,1509,1597,1212,964,702,790
"ENSG00000156030",957,817,570,649,389,512,2719,2543
"ENSG00000173786",1535,1333,1480,1481,2229,1276,998,1016
"ENSG00000124164",1232,1144,802,816,1995,2266,796,791
"ENSG00000196878",1607,1419,3317,3359,22,4,284,282
"ENSG00000163029",376,354,235,309,1994,3191,737,674
"ENSG00000108433",959,881,1157,1239,1133,1183,908,900
"ENSG00000044090",349,343,501,497,867,642,1010,927
"ENSG00000138709",346,344,1350,1453,1151,1473,2423,2442
"ENSG00000140416",1650,1800,1003,999,1029,1129,269,275
"ENSG00000114439",776,786,954,959,417,983,339,321
"ENSG00000114573",1766,1665,822,935,1764,1742,1262,1189
"ENSG00000106392",603,565,754,846,2277,2616,1164,1139
"ENSG00000113269",980,1031,986,979,1027,883,444,487
"ENSG00000001629",832,904,740,810,662,1053,686,590
"ENSG00000116199",1753,1823,1105,1026,1372,1709,1218,1068
"ENSG00000187531",2826,2428,2290,2331,376,233,1436,1616
"ENSG00000128708",1292,1349,1191,1189,2213,2459,1238,1159
"ENSG00000118898",139,130,116,190,493,434,967,914
"ENSG00000183337",1754,1779,1631,1721,1136,1426,900,748
"ENSG00000109320",1023,1037,1174,1225,1131,1090,2832,2586
"ENSG00000119471",1809,1939,1196,1260,1944,2222,374,361
"ENSG00000234456",1526,1610,1117,1258,934,1329,412,415
"ENSG00000134900",418,464,408,446,1339,1939,881,846
"ENSG00000166987",1322,1197,1414,1543,197,149,1871,1951
"ENSG00000113360",872,901,641,648,1819,2457,795,725
"ENSG00000141934",3419,3175,2150,2119,0,0,1,1
"ENSG00000198000",1496,1617,1629,1841,1694,1892,1055,959
"ENSG00000204209",680,689,957,908,1856,1305,2660,2964
"ENSG00000130177",427,430,475,542,1295,1198,1252,1159
"ENSG00000157500",762,747,572,602,719,1188,599,601
"ENSG00000144036",648,617,705,739,518,770,404,394
"ENSG00000116171",1910,1728,774,742,1342,1020,814,805
"ENSG00000115648",1764,1637,1906,1942,0,0,0,0
"ENSG00000136381",1098,1082,614,645,1590,2562,1219,1008
"ENSG00000076604",1481,1449,1260,1229,942,655,2288,2358
"ENSG00000095002",1472,1617,880,1028,1676,1830,342,329
"ENSG00000164323",1151,1207,853,830,1249,2154,927,886
"ENSG00000073849",542,518,451,501,4076,4288,656,576
"ENSG00000011260",1782,1752,1423,1422,1345,1174,1283,1190
"ENSG00000099991",790,703,604,547,1205,1319,969,951
"ENSG00000159363",923,801,255,264,434,256,612,656
"ENSG00000204308",580,489,742,760,1717,1083,1621,1770
"ENSG00000126456",2625,2176,1799,1768,478,279,817,850
"ENSG00000135317",623,622,693,645,1406,1443,566,494
"ENSG00000198586",875,1024,730,749,1410,1973,2017,1837
"ENSG00000111237",2143,2216,1717,1902,1493,1383,475,419
"ENSG00000182154",1778,1610,1842,2091,793,403,830,907
"ENSG00000101019",1493,1392,744,770,1554,1358,688,670
"ENSG00000048392",917,983,934,989,1164,1486,646,575
"ENSG00000142945",1180,1106,1398,1443,1273,1066,403,309
"ENSG00000088298",1343,1088,1902,2016,838,499,717,845
"ENSG00000197045",1155,1174,983,1018,1409,1645,1438,1403
"ENSG00000177410",481,467,924,1012,847,792,1627,1571
"ENSG00000089048",824,995,682,688,2161,3226,2144,2010
"ENSG00000134453",1557,1396,1150,1159,2089,1970,1497,1422
"ENSG00000118523",1071,1078,733,749,3356,3356,2717,2568
"ENSG00000151502",1608,1490,878,912,646,554,493,454
"ENSG00000134717",635,689,571,657,1725,1499,762,753
"ENSG00000204304",406,361,214,255,1423,1368,1474,1361
"ENSG00000157538",866,879,920,927,933,767,861,723
"ENSG00000153944",606,675,340,356,2934,4038,1071,1018
"ENSG00000110911",1546,1482,962,1017,1593,1752,499,533
"ENSG00000198910",508,479,1710,1884,117,116,352,310
"ENSG00000198826",1934,1923,866,988,1035,1409,765,688
"ENSG00000198276",686,766,852,928,1288,814,2735,2661
"ENSG00000139579",1646,1490,1101,1102,545,371,338,365
"ENSG00000144848",1317,1455,1637,1643,1292,1181,719,710
"ENSG00000104765",503,485,2035,2291,639,692,475,435
"ENSG00000153066",1096,1110,1317,1402,1973,1860,1487,1480
"ENSG00000108773",1640,1613,974,1032,1561,1026,1019,1118
"ENSG00000138381",829,853,845,828,2140,2126,2295,2207
"ENSG00000109084",1368,1513,788,854,2657,2172,1263,1310
"ENSG00000100335",1186,1068,708,706,1417,1166,917,908
"ENSG00000167674",1058,928,980,1039,1011,781,1316,1332
"ENSG00000214517",1666,1608,1327,1358,922,688,959,949
"ENSG00000133935",442,487,209,194,1923,1618,758,806
"ENSG00000197822",158,152,528,485,430,594,1734,1556
"ENSG00000142784",679,698,792,835,245,189,249,303
"ENSG00000133812",394,489,530,510,766,1225,566,561
"ENSG00000119638",870,830,479,570,1193,1322,456,420
"ENSG00000143702",935,932,682,682,630,1162,600,483
"ENSG00000105443",2311,1919,2641,2710,443,213,1545,1584
"ENSG00000170113",876,815,652,628,724,1026,504,545
"ENSG00000129911",966,924,784,880,82,50,2247,2599
"ENSG00000076924",1002,945,1341,1230,890,469,1468,1535
"ENSG00000172795",441,438,624,718,966,1175,1401,1372
"ENSG00000188725",1169,1229,977,988,1287,1288,1574,1514
"ENSG00000137177",1059,918,494,563,1367,1923,2033,1698
"ENSG00000173905",2233,2155,1102,1165,1206,2253,803,733
"ENSG00000086589",794,820,989,1042,1323,1345,1938,2066
"ENSG00000178202",1164,1129,583,588,1199,1604,344,326
"ENSG00000274211",364,380,580,594,570,742,1225,1042
"ENSG00000143179",2393,2279,1392,1441,1121,786,1480,1214
"ENSG00000155229",769,759,872,898,872,745,1442,1518
"ENSG00000164961",2546,2491,1222,1384,726,1025,379,389
"ENSG00000186141",1958,2148,2718,2980,740,763,918,986
"ENSG00000103197",1733,1790,1581,1631,694,566,655,675
"ENSG00000100258",1533,1429,1004,1053,334,186,1354,1524
"ENSG00000107984",1321,1396,2052,2113,2935,1986,3258,3073
"ENSG00000101843",1811,1670,1780,1879,901,845,535,462
"ENSG00000005486",1659,1575,1237,1359,493,310,758,874
"ENSG00000156052",1775,1875,1469,1562,682,995,922,852
"ENSG00000111300",1747,1655,960,1116,1227,1605,1787,1660
"ENSG00000116906",895,815,738,774,1875,1770,827,763
"ENSG00000143324",1367,1581,887,1071,1467,2082,869,856
"ENSG00000120690",616,685,834,860,1279,2181,3613,3260
"ENSG00000108557",2013,1895,1453,1447,209,252,1208,1085
"ENSG00000162601",418,424,388,433,938,2129,969,869
"ENSG00000197969",725,770,476,570,928,1958,399,343
"ENSG00000132963",991,963,734,725,1682,1116,1711,1721
"ENSG00000227057",1057,847,819,760,1120,820,1952,2026
"ENSG00000140521",774,637,503,577,399,379,1594,1618
"ENSG00000111726",2367,2355,1585,1703,820,691,547,518
"ENSG00000014824",1036,1025,726,829,1379,1820,382,337
"ENSG00000088256",2008,1735,1408,1559,482,308,1476,1387
"ENSG00000102034",1924,1805,2398,2606,421,398,1139,1144
"ENSG00000147400",1278,1237,1300,1336,1913,1551,338,395
"ENSG00000150990",2536,2306,1360,1326,504,445,2091,2150
"ENSG00000148730",1257,1147,1302,1273,2395,2832,738,707
"ENSG00000164611",1058,897,796,909,1694,1332,1008,1119
"ENSG00000171475",610,571,950,1033,1134,1082,3178,3072
"ENSG00000065970",795,844,753,770,218,221,375,333
"ENSG00000108819",1263,1109,829,878,652,523,1024,1059
"ENSG00000119655",1101,955,1094,1117,1080,852,1362,1288
"ENSG00000110768",1487,1433,1488,1659,1354,1577,966,951
"ENSG00000167196",611,600,456,466,2248,2508,705,638
"ENSG00000053372",2076,2036,1104,1134,1919,1268,1046,1091
"ENSG00000065883",920,997,1374,1383,878,1072,991,1119
"ENSG00000117308",1456,1384,995,1014,522,272,557,598
"ENSG00000174953",1309,1330,888,936,1017,1478,1865,1684
"ENSG00000145782",933,971,1532,1650,785,813,820,723
"ENSG00000181061",1637,1643,1178,1296,2407,1679,1219,1130
"ENSG00000143157",1347,1338,1086,1063,635,783,780,804
"ENSG00000101146",964,1016,870,922,1130,860,2619,2747
"ENSG00000127922",2746,2236,1987,1977,1322,1136,1178,1214
"ENSG00000066027",1163,1188,1190,1130,692,705,984,883
"ENSG00000104164",739,701,645,687,1124,1625,622,616
"ENSG00000278259",1458,1382,675,759,1051,955,1013,1076
"ENSG00000171621",896,705,1198,1255,231,229,4041,4170
"ENSG00000228474",1132,833,905,954,2957,2374,995,1173
"ENSG00000128463",926,875,822,899,1565,1329,742,688
"ENSG00000167965",1761,1584,1397,1546,508,338,465,539
"ENSG00000177728",1475,1532,1552,1491,783,620,821,768
"ENSG00000154001",793,823,787,843,1055,1289,1900,1805
"ENSG00000147133",1174,1241,1162,1186,764,1310,672,598
"ENSG00000155827",1142,1208,874,868,1345,1751,718,635
"ENSG00000107262",1397,1263,2291,2439,643,455,1663,1829
"ENSG00000131375",803,949,948,951,1109,1440,1161,1039
"ENSG00000100239",1823,1708,1102,1095,1095,854,749,744
"ENSG00000117133",694,674,805,817,1135,1126,989,933
"ENSG00000003989",136,156,47,58,1336,1977,1702,1602
"ENSG00000176485",3389,3084,2672,2742,91,58,25,24
"ENSG00000165650",1316,1319,1220,1313,948,1464,1813,1590
"ENSG00000164609",599,595,1462,1526,1213,1291,2686,2687
"ENSG00000025293",1033,981,826,988,881,1020,1085,1062
"ENSG00000143515",1396,1361,2589,2743,879,852,821,801
"ENSG00000144791",1428,1379,554,513,402,490,302,242
"ENSG00000184363",2632,2267,2341,2247,512,271,913,925
"ENSG00000172493",1223,1256,805,839,824,1680,1879,1658
"ENSG00000126368",243,277,960,1032,207,151,3948,4360
"ENSG00000168994",1694,1592,2490,2399,508,415,2328,2469
"ENSG00000138138",683,750,870,890,1016,1303,1312,1245
"ENSG00000101132",600,650,955,1084,3156,2588,1734,1679
"ENSG00000173153",2467,1889,1373,1318,101,48,1150,1202
"ENSG00000151893",1041,1057,1445,1394,1170,1455,1040,937
"ENSG00000003756",971,961,930,983,1195,1518,1896,1956
"ENSG00000229644",3424,3633,3629,3867,102,182,329,302
"ENSG00000041802",1807,1716,1400,1407,773,788,797,759
"ENSG00000051620",923,768,1015,1032,1219,992,971,1016
"ENSG00000085978",758,798,705,744,979,954,3119,3075
"ENSG00000179115",2132,1931,1311,1384,969,652,1376,1331
"ENSG00000183018",81,100,24,41,7,1,21,15
"ENSG00000105379",2080,1724,1522,1589,1989,1015,1688,1681
"ENSG00000182512",1156,995,795,922,3006,2207,1030,1100
"ENSG00000144711",1015,880,876,892,1277,1481,941,996
"ENSG00000204560",969,884,959,889,1076,773,1844,1711
"ENSG00000183576",1326,1326,958,1145,1475,1320,880,731
"ENSG00000075711",1097,1208,490,553,1603,2823,978,882
"ENSG00000137692",1733,1663,1249,1365,797,544,573,502
"ENSG00000128585",867,853,692,717,899,1416,1735,1696
"ENSG00000106344",1811,1803,1549,1615,1215,1454,1059,1050
"ENSG00000114480",1578,1646,1879,2116,405,486,1255,1203
"ENSG00000154978",2309,2223,1201,1090,1141,722,787,802
"ENSG00000119596",1273,1346,645,633,1860,2654,1115,1014
"ENSG00000127804",1103,1238,1177,1125,797,911,922,859
"ENSG00000011028",4,3,4,0,0,1,1,13
"ENSG00000166887",883,879,973,1035,723,829,616,620
"ENSG00000049449",1394,1429,1674,1760,615,492,350,332
"ENSG00000137996",881,840,1226,1207,942,971,956,1010
"ENSG00000065518",1801,1902,1615,1649,1404,1134,819,836
"ENSG00000181904",797,854,657,714,1591,2122,451,412
"ENSG00000076826",777,690,634,606,393,260,4986,5414
"ENSG00000170802",586,550,626,680,1007,1554,2677,2340
"ENSG00000118873",695,709,683,686,751,1137,1125,1172
"ENSG00000181104",494,480,181,186,429,612,549,494
"ENSG00000163683",1299,1270,1917,1946,590,501,522,491
"ENSG00000135837",678,765,791,1008,694,1711,830,687
"ENSG00000117360",2512,2397,2116,2143,845,729,722,701
"ENSG00000138592",609,662,767,845,942,1707,698,667
"ENSG00000168411",1349,1291,753,760,2011,2346,1181,1034
"ENSG00000108960",531,531,500,507,3310,3614,972,903
"ENSG00000148484",785,843,808,893,1297,1335,533,531
"ENSG00000103495",1690,1246,755,703,752,507,1417,1290
"ENSG00000126945",1940,1770,1525,1768,1680,1578,635,555
"ENSG00000119414",1369,1281,1332,1339,1574,1679,1314,1322
"ENSG00000079616",1619,1490,1225,1249,1636,972,1072,1216
"ENSG00000166562",562,586,1667,1817,1819,1669,749,636
"ENSG00000129422",1205,1378,1170,1302,2534,3935,620,633
"ENSG00000221867",2081,1898,1410,1405,0,0,6,0
"ENSG00000085832",522,543,573,567,858,1125,1215,1115
"ENSG00000112200",460,513,606,663,1230,1703,1411,1179
"ENSG00000120709",590,592,841,833,678,611,2112,2066
"ENSG00000021776",794,841,510,567,1348,1977,904,844
"ENSG00000163875",686,721,825,864,1050,851,1947,2014
"ENSG00000104442",1671,1703,1855,1878,1259,1239,464,437
"ENSG00000180104",1321,1250,1591,1695,713,592,875,942
"ENSG00000138814",1450,1390,1135,1052,799,924,1093,1010
"ENSG00000086504",1684,1421,1168,1194,1005,554,420,425
"ENSG00000104093",537,597,295,297,304,667,59,52
"ENSG00000186283",3053,2715,1572,1531,784,536,455,399
"ENSG00000138688",386,427,357,387,691,1433,531,451
"ENSG00000091129",6368,6931,2415,2451,48,80,34,31
"ENSG00000112658",823,798,837,902,515,384,2828,2602
"ENSG00000130830",362,330,221,255,276,234,2420,2475
"ENSG00000008838",982,998,710,788,1402,1171,1617,1674
"ENSG00000133961",811,836,1047,1128,994,1172,1463,1388
"ENSG00000066279",1741,1943,768,852,1406,2863,315,299
"ENSG00000022267",157,183,198,233,3,2,26,26
"ENSG00000134013",622,626,244,232,18,9,27,34
"ENSG00000151465",1420,1394,938,988,2370,1974,1083,1127
"ENSG00000095564",804,836,585,638,1131,2440,1091,895
"ENSG00000172057",527,421,680,724,1144,722,1565,1687
"ENSG00000079112",7005,7464,1921,2073,2,0,0,0
"ENSG00000075702",2155,2122,2580,2654,586,539,734,687
"ENSG00000173064",1350,1395,1191,1313,446,702,637,541
"ENSG00000137807",1516,1585,881,946,1640,1795,359,357
"ENSG00000146729",758,795,866,875,1331,1308,441,404
"ENSG00000104320",2704,2620,1315,1427,979,1573,502,474
"ENSG00000205726",672,603,582,562,1214,1673,899,866
"ENSG00000249915",2236,2089,1449,1481,1088,882,485,533
"ENSG00000015171",1251,1282,987,1155,1452,1963,1146,1055
"ENSG00000171067",2234,1989,1118,1235,1148,943,536,579
"ENSG00000004059",1448,1383,1648,1724,898,462,1016,1147
"ENSG00000157514",264,261,985,989,3,14,100,90
"ENSG00000172009",2468,2097,937,918,898,539,1523,1604
"ENSG00000186063",966,988,1153,1164,1116,1513,509,429
"ENSG00000128228",844,685,1629,1654,398,190,1873,1992
"ENSG00000106546",1325,1222,1736,1757,615,1002,1592,1595
"ENSG00000108509",359,359,2227,2107,238,157,925,896
"ENSG00000132359",1327,1063,1863,1867,391,451,854,770
"ENSG00000169992",836,751,301,291,149,105,130,114
"ENSG00000067596",910,864,792,837,1592,1642,1862,1898
"ENSG00000137563",1578,1709,670,661,2379,1983,1350,1238
"ENSG00000146676",1189,1288,1072,1023,762,1007,193,218
"ENSG00000125630",1277,1256,560,550,1832,2157,1084,1040
"ENSG00000187051",1468,1291,1457,1448,394,242,1122,1219
"ENSG00000198399",306,291,351,407,753,1334,1088,1045
"ENSG00000196739",708,670,371,377,3778,3535,1564,1490
"ENSG00000116670",720,601,1033,987,505,333,714,689
"ENSG00000154723",822,740,605,643,2497,1963,598,611
"ENSG00000138160",1259,1293,643,761,1940,2655,372,382
"ENSG00000103091",625,632,633,673,2036,1880,1606,1554
"ENSG00000187778",2276,2008,1833,1954,634,367,1056,1085
"ENSG00000151779",244,245,256,273,782,1000,1102,988
"ENSG00000178605",2038,1655,1621,1530,591,430,1706,1720
"ENSG00000126883",1537,1525,1217,1257,926,1285,1239,1267
"ENSG00000198931",2050,1626,821,765,464,191,1354,1627
"ENSG00000177830",1934,1740,775,693,393,265,448,423
"ENSG00000074356",1034,1101,879,967,1111,1422,1295,1238
"ENSG00000157985",445,360,357,435,1211,1317,1259,1196
"ENSG00000109323",862,862,779,836,968,1148,915,862
"ENSG00000072786",1278,1187,1770,1983,278,201,763,725
"ENSG00000050426",1124,1103,815,784,778,652,578,567
"ENSG00000143376",2075,2172,1615,1771,712,739,324,342
"ENSG00000169905",1170,1117,818,837,1271,1287,1933,1795
"ENSG00000181924",2093,1905,1615,1629,1218,916,638,731
"ENSG00000161021",766,881,836,836,849,871,1336,1218
"ENSG00000255112",884,736,1632,1721,489,513,894,896
"ENSG00000159086",849,934,735,786,1173,1824,1351,1302
"ENSG00000110422",836,899,930,953,851,1455,1693,1582
"ENSG00000100605",1961,1815,1528,1606,563,417,1571,1757
